Summary ,21_03_2020_09-40-58

ACCURACY
Min val, 0.199
Max val, 0.952
Average stdev, 0.2007568
Stdev of stdev, 0.14114632

LOSS
Min val, 0.1610437756180763
Max val, 2.052271103858948
Average stdev, 0.519796965153585
Stdev of stdev, 0.34812797563642145

PARAMETERS
Min val, 805
Max val, 4799425
Average stdev, 463080.469205509
Stdev of stdev, 494117.58940685255
