Experiment 2 ,22_04_2020_01-44-46

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,34411,2,0.915,0.2942652409076691
1,35813,3,0.914,0.24467147493362426
2,39387,3,0.913,0.2810294828414917
3,39797,3,0.905,0.2733511965274811
4,40367,4,0.916,0.2846532509326935
5,40882,3,0.898,0.302953750371933
6,42334,4,0.916,0.2374488809108734
7,39122,3,0.907,0.2654792437553406
8,44621,3,0.917,0.2521818444728851
9,43697,3,0.915,0.2730884903669357
10,45245,3,0.923,0.25080306005477904
11,42677,3,0.903,0.29380744528770447
12,44465,4,0.915,0.25631955242156984
13,51113,4,0.917,0.24793405961990356
14,48881,4,0.922,0.2628441007137299
15,57790,3,0.915,0.28386558854579924
16,58257,3,0.917,0.26931602621078493
17,58257,3,0.91,0.27180790185928344
18,71645,4,0.926,0.226646066904068
19,66525,4,0.928,0.2346358221769333
20,72697,4,0.908,0.2715995198488235
21,91474,4,0.922,0.23502148285508156
22,74753,3,0.922,0.2240251771211624
23,77071,3,0.929,0.2086659687459469
24,128549,4,0.918,0.2609899529218674
25,98793,3,0.929,0.22897443413734436
26,118075,4,0.931,0.24810008692741395
27,116480,3,0.928,0.22985514307022095
28,134080,3,0.933,0.21982262325286867
29,129830,3,0.935,0.18670185494422914
30,175710,4,0.93,0.2376066440343857
31,130392,3,0.927,0.22011079812049866
32,155503,3,0.921,0.22285361695289613
33,122785,3,0.928,0.21582869744300842
34,144233,4,0.933,0.21684902572631837
35,123463,3,0.923,0.2291876231431961
36,145153,4,0.932,0.2245759781599045
37,186223,3,0.932,0.20693072497844697
38,182963,2,0.928,0.21420222824811935
39,182963,2,0.925,0.2210461686849594
40,211463,3,0.936,0.17498453271389008
41,169455,2,0.926,0.2344459176659584
42,204125,2,0.927,0.20330517935752868
43,221959,3,0.939,0.20777535790205
44,146061,3,0.924,0.23338407623767854
45,235151,2,0.929,0.23000736677646638
46,251465,2,0.933,0.20192898750305177
47,229503,3,0.931,0.198847034573555
48,360798,4,0.939,0.213269535779953
49,276303,2,0.935,0.1917265783548355
50,287551,2,0.932,0.20883973079919815
51,293889,3,0.931,0.2296575855612755
52,360986,3,0.941,0.21252925056219102
53,358082,2,0.921,0.22332283836603165
54,331953,2,0.935,0.1915843181014061
55,368043,3,0.932,0.22138951635360718
56,396037,2,0.946,0.17501658540964127
57,435021,2,0.944,0.1790444439649582
58,365475,2,0.943,0.19569499915838243
59,480144,2,0.949,0.16423557287454604
60,331865,2,0.941,0.18411477744579316
61,532815,2,0.939,0.2012784109711647
62,631615,2,0.927,0.2541563367843628
63,638614,2,0.93,0.25457270061969756
64,765550,2,0.938,0.18750869965553282
65,575055,2,0.934,0.22491344928741455
66,1014435,2,0.94,0.22922253096103667
67,709767,2,0.925,0.25579693251848223
68,776028,2,0.93,0.20417421260476112
69,800286,2,0.946,0.16732955649495124
70,1002702,2,0.946,0.19024259999394416
71,704315,2,0.949,0.20110413962602616
72,1037995,2,0.941,0.20760011488199234
73,1213379,3,0.931,0.23068502682447434
74,574995,3,0.924,0.27259939458966254
75,631455,2,0.936,0.1979950833916664
76,1057173,2,0.938,0.20517103391885758
77,957165,2,0.938,0.20368619468808175
78,576687,2,0.944,0.2122654103040695
79,1032260,2,0.927,0.23493225467205048
80,1154149,2,0.944,0.208720170378685
81,911043,2,0.933,0.20581157156825067
82,1266430,2,0.935,0.2291174924969673
83,1137189,2,0.951,0.17912154807150363
84,1220360,2,0.939,0.21556489784270524
85,1271325,2,0.927,0.326688417583704
86,988647,2,0.942,0.19561698076128958
87,1117563,2,0.938,0.19147097553312778
88,1032783,2,0.925,0.27504050588607787
89,1124451,2,0.936,0.22938904720544814
90,877182,2,0.926,0.20543304717540742
91,944383,2,0.943,0.19813636380434035
92,667575,2,0.942,0.18035302358865737
93,1401099,2,0.939,0.2206455771625042
94,1242664,2,0.94,0.19619922664761544
95,1375215,2,0.941,0.22044669956155122
96,760394,3,0.947,0.18595564046502114
97,1492182,2,0.936,0.22499836924672126
98,754847,3,0.948,0.1858519780933857
99,933895,3,0.937,0.22039180088043214
100,930047,2,0.94,0.1802975018620491
101,1084973,3,0.942,0.18989887583255768
102,1079253,3,0.936,0.2474041773080826
103,878833,3,0.942,0.20068918895721435
104,1035719,2,0.929,0.2443330038487911
105,790239,2,0.946,0.20304551623761655
106,932194,2,0.937,0.19849309986829758
107,1191771,2,0.94,0.22129971729218958
108,1154175,2,0.947,0.18137268009781837
109,1361541,2,0.931,0.25144909822940825
110,1058175,2,0.945,0.18747452391684055
111,1124595,2,0.925,0.24720291912555695
112,973125,2,0.939,0.19972885662317277
113,1150445,2,0.942,0.19917530405521394
114,1366206,2,0.945,0.20234925192594527
115,1180776,2,0.951,0.1717581833600998
116,1439385,2,0.934,0.2800620586276054
117,1505342,2,0.942,0.1942562201321125
118,2061856,2,0.947,0.1951161414384842
119,2210683,2,0.939,0.18953857811540364
120,1565731,2,0.935,0.2333055325746536
121,1761831,2,0.941,0.1952906418442726
122,1689698,2,0.937,0.21751188519597053
123,1915414,2,0.932,0.25865846037864687
124,1576167,2,0.928,0.2299374862909317
125,2320923,2,0.946,0.2004507987201214
126,1672875,2,0.942,0.2098454991877079
127,1787278,2,0.939,0.2147747738957405
128,1793371,2,0.93,0.24042473596334457
129,2101211,2,0.936,0.2202387214899063
130,1583405,2,0.941,0.19994187559187412
131,3252135,2,0.934,0.2734413075000048
132,1526925,2,0.945,0.18067516350746154
133,1238955,2,0.94,0.18719228407740593
134,1191633,2,0.929,0.21272030717134477
135,1791495,2,0.942,0.20937054306268693
136,3079831,2,0.938,0.2020379808694124
137,1578943,3,0.922,0.25450238458812235
138,3599985,3,0.946,0.22096914583444596
139,1554265,2,0.933,0.21606136387586594
140,1574978,2,0.935,0.22071974724531174
141,3171935,2,0.944,0.20158764603734017
142,3002901,2,0.937,0.21427341520786286
143,2692879,2,0.949,0.20470463967323302
