Experiment 3 ,19_03_2020_03-58-03

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,39760,1,0.907,0.2786197419166565
1,27587,2,0.912,0.28389856743812564
2,42798,2,0.907,0.26502959251403807
3,46690,2,0.914,0.2676687259674072
4,51035,3,0.915,0.2675243432819843
5,58907,3,0.924,0.22566255331039428
6,62943,2,0.92,0.23916575348377228
7,48379,3,0.916,0.27575761604309085
8,50864,3,0.923,0.21819202071428298
9,67687,3,0.913,0.26908713829517367
10,81343,3,0.93,0.21325841331481935
11,65154,4,0.935,0.2319578832387924
12,100132,4,0.92,0.24226541197299958
13,100132,4,0.932,0.20788514018058776
14,100132,4,0.922,0.23037944900989532
15,118789,4,0.932,0.2014239609837532
16,144621,4,0.933,0.2120732502937317
17,144621,4,0.932,0.19907200199365616
18,143001,5,0.921,0.26172615963220597
19,125293,4,0.926,0.2409782480597496
20,107238,4,0.916,0.27416270339488985
21,144621,4,0.923,0.24467630183696748
22,170041,4,0.927,0.24886450496315957
23,144621,4,0.912,0.26668732619285584
24,133057,3,0.928,0.21440842473506927
25,160929,5,0.931,0.22296213495731354
26,164696,4,0.927,0.25032710057497026
27,153795,3,0.926,0.25053446662425993
28,204617,4,0.932,0.23237511187791823
29,245625,4,0.931,0.24188719582557677
30,213701,3,0.932,0.22123435270786285
31,213701,3,0.931,0.2174760389328003
32,160834,4,0.907,0.30438093686103823
33,221753,2,0.931,0.2381042006611824
34,234365,3,0.929,0.2308094526529312
35,334644,2,0.938,0.19434809875488282
36,371103,2,0.949,0.1707744341492653
37,414413,2,0.931,0.21998609209060668
38,428005,2,0.935,0.23772567504644393
39,340100,2,0.932,0.19471644818782807
40,520750,2,0.938,0.2034411015510559
41,593015,2,0.941,0.19675298869609834
42,904925,2,0.93,0.25823482966423034
43,1016842,2,0.948,0.19191721639037132
44,977745,2,0.94,0.20827108219265938
45,1020501,2,0.951,0.19125016504526138
46,1104982,2,0.943,0.20912102194130422
47,946329,2,0.942,0.21559712092578412
48,765693,2,0.934,0.23760724467039107
49,676059,2,0.935,0.22421156907081605
50,719676,2,0.95,0.19466394051909447
51,798690,2,0.924,0.2608680557608604
52,805375,2,0.939,0.22264716666936873
53,726745,2,0.929,0.2159885673224926
54,365100,2,0.934,0.23057803776860236
55,698990,2,0.938,0.217756177008152
56,798027,2,0.933,0.19278385819494726
57,698990,2,0.934,0.2647939258217812
58,596163,2,0.937,0.2533386605978012
59,1001124,2,0.941,0.21962937742471694
60,945571,2,0.934,0.2531453154683113
61,816759,2,0.942,0.19922104026377202
62,794658,2,0.94,0.2123425631225109
63,700785,2,0.941,0.20863254618644714
64,952155,2,0.945,0.21496801996976136
65,922767,2,0.925,0.26751756846904756
66,845277,2,0.927,0.27735597191751005
67,952155,2,0.945,0.17892154525220394
68,911595,2,0.942,0.21480852784216403
69,1097479,2,0.944,0.19202769155800342
70,921475,2,0.941,0.21770014017820358
71,922185,2,0.943,0.19628605534136295
72,894636,2,0.948,0.191160663574934
73,744925,1,0.943,0.18135867965221406
74,1036228,2,0.931,0.2653997173011303
75,1596339,2,0.928,0.26793929302692415
76,1924719,2,0.933,0.2648424154780805
77,940495,1,0.945,0.1742126389145851
78,853045,1,0.945,0.1787968945503235
79,1074055,1,0.933,0.19859084278345107
80,1474675,2,0.943,0.22222390042245388
81,1474675,2,0.943,0.22592997738718987
82,1474675,2,0.912,0.3227397803068161
83,1474675,2,0.945,0.23260688152909278
84,1511253,2,0.936,0.2345455625411123
85,864175,1,0.947,0.16906195706129074
86,733000,1,0.945,0.16963985919952393
87,1227053,2,0.944,0.21366097202897072
88,1632630,2,0.944,0.20373463794589042
89,880870,1,0.942,0.1830869124531746
90,1539801,2,0.941,0.21036202451586725
91,1432969,2,0.928,0.28754667556285857
92,1328271,2,0.908,0.3379840581417084
93,1482027,2,0.938,0.22089173266291617
94,769570,1,0.933,0.19821540176868438
95,1517987,2,0.923,0.26714660090208053
96,1517987,2,0.938,0.21905543434619903
97,1376950,1,0.942,0.17834514796733855
98,1315735,1,0.937,0.18596838414669037
99,1550260,1,0.939,0.20664992773532867
100,1500970,1,0.942,0.1678613869547844
101,1640890,1,0.944,0.1793189294934273
102,1511305,1,0.942,0.2005208706855774
103,1911190,1,0.948,0.18074136412143707
104,1802275,1,0.942,0.17962422066926956
105,1881775,1,0.944,0.17825936430692674
106,1415905,1,0.935,0.1944707165956497
107,1439755,1,0.954,0.17874323004484177
108,1826920,1,0.943,0.16541439354419707
109,1962865,1,0.945,0.1567124025821686
110,1514485,1,0.943,0.1654961189031601
111,1622605,1,0.943,0.18409195524454117
112,1946170,1,0.947,0.19193662938475609
113,1946170,1,0.93,0.24753673720359803
114,2001820,1,0.938,0.17816092151403426
115,1776835,1,0.941,0.1969125747680664
116,1776835,1,0.944,0.1750006120800972
117,2039185,1,0.944,0.19428599938750268
118,1776835,1,0.937,0.19029022742807866
119,1698130,1,0.946,0.1725903781056404
120,2117890,1,0.944,0.19147038146853446
121,2177515,1,0.936,0.20280316218733788
122,2199775,1,0.949,0.17135514780879021
123,2626690,1,0.947,0.1658524831533432
124,2199775,1,0.937,0.19818156218528749
125,3854170,1,0.949,0.1677102362215519
126,2210110,1,0.943,0.16361094084382058
127,2869165,1,0.942,0.17838238301873208
128,2924020,1,0.948,0.17950928163528443
129,2924020,1,0.939,0.20255999560654164
130,2924020,1,0.943,0.18515093541145325
131,2454970,1,0.946,0.1810146560072899
132,2439070,1,0.944,0.18321852365136146
133,3157750,1,0.948,0.17546017511188983
134,3746845,1,0.945,0.21716247388720514
135,2598070,1,0.948,0.17576103372871876
136,2325385,1,0.941,0.1918453956246376
137,2025670,1,0.938,0.21230255734920503
138,2325385,1,0.942,0.19326573938131333
139,3202270,1,0.947,0.18368458345532418
140,3232480,1,0.945,0.18792410385608674
141,2641795,1,0.941,0.1903441432416439
142,2187850,1,0.937,0.18384001645445824
143,3017830,1,0.953,0.18340095525979996
144,3017830,1,0.941,0.19501344865560533
145,2610790,1,0.947,0.16613805130124093
146,3037705,1,0.948,0.18540530094504357
147,2092450,1,0.934,0.18736034786701203
148,2678365,1,0.938,0.20521105621755123
149,2678365,1,0.937,0.19733625850081443
150,3777055,1,0.95,0.18688266989588737
151,2224420,1,0.943,0.17676744544506073
