Experiment 2 ,19_03_2020_02-58-03

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,26245,1,0.893,0.33235917329788206
1,26334,2,0.905,0.29397857522964477
2,30399,2,0.912,0.2697478573322296
3,28023,3,0.901,0.31943123292922976
4,33963,2,0.916,0.2762369749546051
5,29381,4,0.909,0.31062687146663664
6,33664,3,0.914,0.2697047493457794
7,33664,3,0.915,0.26838497138023376
8,37288,4,0.922,0.25477849888801574
9,36458,5,0.909,0.2952033681869507
10,36919,4,0.917,0.249656405210495
11,37083,4,0.895,0.3405484445095062
12,46859,4,0.922,0.248049631357193
13,63484,4,0.909,0.28596465718746183
14,74737,4,0.924,0.23218040311336519
15,79799,4,0.929,0.21523206627368927
16,76654,4,0.915,0.2492921826839447
17,82476,5,0.927,0.2430195769071579
18,100500,5,0.931,0.21807979369163513
19,91593,6,0.917,0.27900489342212675
20,88220,5,0.913,0.2802152316570282
21,98124,5,0.933,0.21348691213130952
22,92009,5,0.917,0.2703623535037041
23,101105,5,0.933,0.2487075047492981
24,120435,5,0.924,0.2533661642074585
25,120435,5,0.922,0.2610070813894272
26,118522,5,0.917,0.2875069111585617
27,101461,4,0.92,0.2593859623670578
28,135814,5,0.921,0.25439412498474123
29,109969,4,0.926,0.24850493139028548
30,149562,5,0.921,0.2913565647006035
31,167453,3,0.942,0.17737840792536735
32,167453,3,0.932,0.20569747745990752
33,178425,3,0.935,0.23399508130550384
34,215404,2,0.935,0.19374878430366516
35,283145,2,0.942,0.1816310865879059
36,242359,2,0.933,0.2125917631983757
37,242359,2,0.927,0.22609322553873062
38,258231,3,0.934,0.21767223000526428
39,258231,3,0.925,0.22207390797138213
40,229701,2,0.935,0.18688454914093017
41,252557,3,0.904,0.3252078009843826
42,214877,3,0.942,0.20292445120215416
43,304243,3,0.942,0.20247252213954925
44,278793,3,0.931,0.2225598505139351
45,270052,2,0.932,0.2072020923793316
46,306025,3,0.926,0.24547272229194642
47,214451,3,0.938,0.19588846024870873
48,254782,2,0.924,0.2769963128566742
49,331667,2,0.932,0.22759399127960206
50,346627,3,0.934,0.19109841120243073
51,415715,2,0.94,0.19729383233189582
52,529994,2,0.939,0.22432317534089088
53,697959,2,0.937,0.21975276497006416
54,952480,2,0.935,0.22060099339485167
55,716484,2,0.934,0.21370157140493393
56,715439,2,0.927,0.2223108988404274
57,877425,2,0.939,0.1800967636704445
58,877425,2,0.93,0.25288653922080995
59,877425,2,0.932,0.2128607874661684
60,968495,2,0.935,0.20907885044813157
61,1290889,2,0.941,0.1873330180644989
62,1064301,2,0.933,0.21135666155815125
63,953567,2,0.946,0.19494565626978874
64,810186,2,0.932,0.22200840044021605
65,965444,2,0.92,0.277110838085413
66,876935,2,0.943,0.21061157858371735
67,931596,2,0.938,0.20055859714746474
68,998331,2,0.945,0.19345932267978788
69,1244715,2,0.942,0.21086669291555882
70,1243436,2,0.941,0.2260495760589838
71,1104039,2,0.952,0.16807642284035682
72,852587,2,0.936,0.20516491225361824
73,1062153,2,0.923,0.2540187725424767
74,1404196,2,0.949,0.16952110426127912
75,1023759,2,0.942,0.2148712873160839
76,1194343,2,0.945,0.1902827352285385
77,1308873,2,0.936,0.28897623828053476
78,1308873,2,0.943,0.2216549825668335
79,1203289,2,0.935,0.23571870213747023
80,1397812,2,0.939,0.24353231289982796
81,1397812,2,0.952,0.19306350269913675
82,1332828,2,0.946,0.2181987330764532
83,1332828,2,0.931,0.24635217624902725
84,1429877,2,0.931,0.2487261534333229
85,1777038,2,0.937,0.20837063959240915
86,1515425,2,0.949,0.2014779690541327
87,2016650,2,0.935,0.25058110800385475
88,1003300,1,0.947,0.17702518320083618
89,1209205,1,0.94,0.18711542296409606
90,1473145,1,0.939,0.17768208801746369
91,1879390,1,0.936,0.18815415233373642
