Experiment 2 ,31_03_2020_03-02-34

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.4

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,36095,3,0.923,0.26285469472408296
1,42675,3,0.916,0.24792295038700105
2,43625,4,0.924,0.2635472983121872
3,43109,3,0.923,0.29396482253074646
4,43158,3,0.928,0.2584560841321945
5,50467,3,0.932,0.24306914806365967
6,50565,3,0.925,0.25149448311328887
7,50379,4,0.932,0.23817471724748612
8,48300,2,0.934,0.24297403264045717
9,66938,4,0.928,0.26087447929382324
10,66125,5,0.921,0.3204026086628437
11,65777,4,0.928,0.26071961495280266
12,67993,5,0.928,0.2618936002254486
13,66058,5,0.931,0.25340943270921706
14,77674,5,0.93,0.26060046823322774
15,77674,5,0.918,0.3846255509853363
16,67607,4,0.918,0.3042770601511002
17,78144,4,0.938,0.21323445266485214
18,73803,4,0.931,0.26982478400319815
19,72372,3,0.933,0.2505982875525951
20,73803,4,0.933,0.23882469582557678
21,73792,4,0.913,0.30853598242998126
22,73803,4,0.938,0.22815653002262115
23,73803,4,0.931,0.2669010935798287
24,92774,4,0.934,0.2575186879634857
25,92204,3,0.933,0.22958415257930756
26,101694,4,0.936,0.22514299613237382
27,94364,3,0.931,0.260927286118269
28,101115,2,0.936,0.21639842259883882
29,94035,2,0.937,0.23010781818628312
30,94035,2,0.936,0.21844983130693435
31,103967,2,0.92,0.25569660210609435
32,98443,2,0.937,0.2098681955933571
33,86070,2,0.938,0.2241756721138954
34,90350,2,0.933,0.21441779811680317
35,86070,2,0.937,0.2193957359790802
36,101385,2,0.934,0.21686877086758613
37,101385,2,0.939,0.21514649152755738
38,99804,3,0.931,0.28762346708774567
39,118755,2,0.923,0.2641975597143173
40,101385,2,0.936,0.21579501777887344
41,105207,2,0.943,0.22132908999919892
42,102090,2,0.937,0.2202603302001953
43,84336,2,0.936,0.22408876034617425
44,73995,2,0.942,0.2169653140902519
45,88080,2,0.932,0.24414570716023445
46,104291,3,0.933,0.24630229061841966
47,122461,3,0.942,0.22823993311822413
48,122461,3,0.939,0.21391855221986772
49,120399,2,0.938,0.1992594702541828
50,119627,3,0.947,0.19929071770608425
51,120399,2,0.939,0.21138658468425273
52,132047,2,0.936,0.24209222388267518
53,126671,2,0.938,0.20862881940603256
54,132047,2,0.933,0.20522298943996428
55,151759,2,0.949,0.1980375703573227
56,172375,2,0.94,0.20398009887337684
57,153555,2,0.944,0.21469825148582458
58,145225,2,0.943,0.20236304971575736
59,145225,2,0.949,0.178535200715065
60,145225,2,0.934,0.23577539467811584
61,145225,2,0.933,0.23588585045933724
62,147431,3,0.943,0.21606995749473573
63,145225,2,0.947,0.2127852238714695
64,147431,3,0.936,0.22414562156796455
65,161517,3,0.939,0.22254372553527355
66,161517,3,0.946,0.20277169091254474
67,161517,3,0.944,0.2232439171075821
68,161517,3,0.929,0.26875515558570623
69,195329,3,0.936,0.21415788771212102
70,195329,3,0.942,0.24218730002641678
71,195329,3,0.94,0.24479958036541938
72,223943,3,0.946,0.22183281978964806
73,223943,3,0.941,0.20172511073201896
74,223943,3,0.947,0.19623335522413254
75,223943,3,0.943,0.22975715041160583
76,235016,3,0.939,0.19605482332408428
77,235529,3,0.943,0.22395886889100075
78,289365,2,0.953,0.18709554505348205
79,289365,2,0.947,0.19020461858808993
80,289365,2,0.942,0.20985708355158567
81,289365,2,0.949,0.18429665112495422
82,289365,2,0.95,0.19905655837059022
83,289365,2,0.95,0.19592769791930914
84,401967,2,0.959,0.16068731413781642
85,401967,2,0.944,0.1955991333015263
86,401967,2,0.947,0.20063953988999128
87,401967,2,0.953,0.17929145547747613
88,401967,2,0.951,0.19128675930202008
89,401967,2,0.956,0.1710566761046648
90,401967,2,0.953,0.1942962252870202
91,401967,2,0.953,0.18654471921920776
92,401967,2,0.952,0.1800251664891839
93,442623,2,0.945,0.1878268894739449
94,467204,3,0.951,0.2068245108574629
95,467204,3,0.941,0.23306712355464698
96,467204,3,0.953,0.19646117662638427
97,467204,3,0.954,0.18539216724038124
98,459213,2,0.95,0.18626770611852408
99,459213,2,0.94,0.2700217213779688
100,459213,2,0.949,0.18099243275076152
101,459213,2,0.946,0.19189492888748647
102,459213,2,0.949,0.17945869766175748
103,459213,2,0.951,0.1800487976297736
104,459213,2,0.942,0.24763711132109165
105,459213,2,0.95,0.18964961205422878
106,481569,2,0.949,0.18748725771158933
107,539835,2,0.949,0.19867859156057238
108,492371,2,0.947,0.18115571010112763
109,492371,2,0.951,0.17675627716630699
110,621067,2,0.952,0.1994148550927639
111,620905,3,0.942,0.2337879438586533
112,597677,3,0.934,0.2538871034234762
113,597677,3,0.946,0.2523562496304512
114,622202,4,0.943,0.3177123331837356
115,621735,4,0.925,0.3349444305300713
116,621735,4,0.951,0.21003230787813665
117,622983,3,0.952,0.20223802022635937
118,622983,3,0.953,0.18814486080780626
119,551293,3,0.952,0.20171568839251994
120,551293,3,0.95,0.21755899402312934
121,551293,3,0.949,0.21249541310966014
122,492101,3,0.947,0.23128797161579132
123,551293,3,0.952,0.20471310691535474
124,634863,3,0.95,0.18600142300873995
125,635872,4,0.937,0.2609497002065182
126,622917,4,0.939,0.24508484530448912
127,480793,4,0.938,0.2843054013252258
128,531785,4,0.941,0.23486488753557205
129,533183,3,0.95,0.2288461257889867
130,533183,3,0.934,0.24119489919394255
131,581702,3,0.957,0.19801374901877716
132,581702,3,0.95,0.21253654417395593
133,581702,3,0.953,0.18706313975900413
134,495450,2,0.943,0.19589878574758768
135,622311,2,0.952,0.188887054041028
136,620025,2,0.948,0.19308480934798716
137,622311,2,0.953,0.18046825096011163
138,622311,2,0.951,0.17991961285471916
139,622311,2,0.951,0.17660202397406102
140,622311,2,0.947,0.19963702984154225
141,622311,2,0.949,0.18634924824535848
