Experiment 2 ,23_04_2020_03-34-04

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,18950,7,0.905,0.3366031936407089
1,24655,1,0.912,0.2729822496175766
2,30014,6,0.91,0.3236529011055827
3,34062,2,0.928,0.22931192696094513
4,36519,2,0.92,0.2278840004205704
5,55824,2,0.918,0.2582466425895691
6,68658,2,0.937,0.22257048004865645
7,72952,2,0.924,0.22462555551528932
8,77790,2,0.927,0.23902878153324128
9,79709,3,0.933,0.22272149616479875
10,83991,3,0.928,0.25644268080592153
11,125169,3,0.933,0.23109945280849933
12,118409,3,0.939,0.21692269492149352
13,122447,3,0.937,0.22033845511078834
14,132497,3,0.936,0.23472786414623262
15,118215,2,0.942,0.20948381239175798
16,133739,4,0.936,0.22049649003148078
17,151031,4,0.934,0.265715436398983
18,150484,4,0.94,0.23499221189692615
19,150479,3,0.946,0.19750047221779823
20,131984,3,0.931,0.25078513875603675
21,167138,2,0.935,0.1927685102969408
22,202886,2,0.946,0.19877839770913125
23,208026,2,0.94,0.2035835370719433
24,245961,2,0.937,0.19838824516534806
25,270185,3,0.942,0.20311126132309437
26,339153,3,0.947,0.2045173471868038
27,339153,3,0.942,0.1968956841826439
28,336511,2,0.944,0.18212153074145318
29,336511,2,0.947,0.1789621803164482
30,283758,2,0.938,0.19806983596086503
31,347640,2,0.95,0.1744594192802906
32,368400,2,0.941,0.23516126576066018
33,368400,2,0.947,0.18516654855012893
34,343881,3,0.945,0.19011920514702796
35,359260,2,0.942,0.19717433738708495
36,359742,3,0.94,0.24119926777482031
37,360631,2,0.94,0.18217705367505552
38,358803,2,0.947,0.1857022196352482
39,382605,2,0.943,0.20800915306806564
40,440736,2,0.952,0.19706760834157466
41,440736,2,0.941,0.1799668601900339
42,549876,2,0.945,0.20366362364590168
43,493875,2,0.945,0.2065047937333584
44,517555,1,0.946,0.176908889234066
45,548560,1,0.942,0.18597978274524213
46,597055,1,0.943,0.17886320835351943
47,773545,1,0.947,0.17130015462636947
48,966575,2,0.938,0.2745932432413101
49,583540,1,0.946,0.19164977440237999
50,583540,1,0.955,0.1816928696334362
51,612705,2,0.951,0.1932459633797407
52,583540,1,0.943,0.17872644883394243
53,481660,3,0.947,0.2001549227833748
54,604510,2,0.943,0.21060901498794557
55,525065,2,0.945,0.19026231004297733
56,664565,2,0.956,0.15865270420908928
57,605523,2,0.951,0.1710427168160677
58,565935,2,0.949,0.17635382968187333
59,528765,2,0.955,0.16014866177737713
60,633629,3,0.955,0.16176585502922536
61,633629,3,0.951,0.19589934022072703
62,592285,1,0.946,0.16960152313113214
63,658270,1,0.944,0.1809566006064415
64,862668,2,0.949,0.2019337647780776
65,862668,2,0.948,0.15923843149840833
66,1114600,1,0.946,0.17598956520110368
67,1171840,1,0.947,0.18051311060786246
68,686097,2,0.954,0.1764290641993284
69,1448017,2,0.945,0.18968839909136295
70,1374565,1,0.951,0.16710429053008558
71,1440761,2,0.955,0.17192032745480537
72,1433395,1,0.948,0.18009628462791444
73,1448500,1,0.946,0.17483087357878685
74,1760935,1,0.949,0.16843130331858994
75,1879390,1,0.949,0.17669067328423263
76,2398525,1,0.953,0.17464256176352502
77,2318230,1,0.956,0.17554441978037358
78,2984440,1,0.953,0.1676785867959261
79,3020215,1,0.952,0.16983047688007355
80,2748325,1,0.954,0.16824281334877014
81,2748325,1,0.954,0.17087469071149827
82,3304825,1,0.953,0.17156343609839678
83,3435205,1,0.956,0.16034264183044433
84,3504395,2,0.953,0.2093825823366642
85,5209425,2,0.958,0.17827033805847167
86,5209425,2,0.944,0.22256378726661205
87,6330879,2,0.958,0.20678948361519725
88,6819675,2,0.956,0.1792467567101121
89,6693115,1,0.946,0.24139557114988566
90,6131845,1,0.957,0.16376324166357517
91,6371399,2,0.955,0.20312951707839966
92,6263263,2,0.957,0.19873780498094856
93,4780345,1,0.955,0.16746604544669388
94,4949127,2,0.958,0.183031831599772
95,4181215,2,0.954,0.18636607662029564
96,5135577,2,0.956,0.20031320453435184
97,4877335,1,0.955,0.19050076531618834
98,4243720,1,0.953,0.1680726968050003
99,4262005,1,0.954,0.1660810862965882
100,4262005,1,0.958,0.1707725371196866
101,4378075,1,0.96,0.1608756934404373
102,3812035,1,0.953,0.1566882571130991
103,3812035,1,0.958,0.1617353947684169
104,3269845,1,0.955,0.17067505180835724
105,3269845,1,0.951,0.17228104136884212
106,2877115,1,0.955,0.16716300298273562
107,3360475,1,0.953,0.15511598183214664
108,2634640,1,0.952,0.174113285318017
109,3618055,1,0.95,0.17579448259621858
110,3360475,1,0.951,0.1746153961457312
111,3360475,1,0.953,0.15690891625732184
112,3920155,1,0.961,0.15978288929909468
113,3277795,1,0.949,0.17118175462633373
114,3938440,1,0.952,0.1779761583134532
115,4452010,1,0.953,0.16666458793729544
116,4141165,1,0.954,0.17637083354592323
117,4141165,1,0.95,0.2240121660977602
118,4475860,1,0.948,0.17519786321371794
119,3584665,1,0.954,0.16955987296253444
120,3691990,1,0.951,0.17574013254791498
121,4176145,1,0.953,0.1772255752682686
122,3731740,1,0.953,0.1843459344059229
123,3115615,1,0.952,0.16716050040721894
124,3062350,1,0.951,0.18163211535289883
125,3839065,1,0.951,0.18489744030684233
126,4256440,1,0.951,0.18514084136113523
127,2851675,1,0.951,0.1781974184960127
128,3642700,1,0.951,0.17327483001351357
129,2962180,1,0.95,0.1694168887361884
130,3490855,1,0.951,0.17412977235019206
131,3490855,1,0.954,0.16340434106439353
