Experiment 3 ,02_04_2020_04-06-48

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.selu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,34195,43,0.894,0.3359766094684601
1,25450,32,0.894,0.34270258808135984
2,36580,46,0.897,0.33517505073547366
3,20680,26,0.889,0.36225417160987855
4,24655,31,0.889,0.35379480600357055
5,23065,29,0.89,0.33893055391311644
6,23065,29,0.886,0.3567445659637451
7,23065,29,0.887,0.354438595533371
8,29425,37,0.893,0.3284770886898041
9,18295,23,0.896,0.3353192057609558
10,24655,31,0.891,0.3357922158241272
11,27040,34,0.894,0.3413544249534607
12,27040,34,0.886,0.3450785155296326
13,27040,34,0.895,0.33987800216674807
14,27040,34,0.886,0.3429779162406921
15,34195,43,0.889,0.3449209361076355
16,27040,34,0.9,0.3357474250793457
17,25450,32,0.9,0.3542069067955017
18,41350,52,0.902,0.3360247368812561
19,38170,48,0.911,0.3255318179130554
20,39760,50,0.889,0.33080890035629273
21,32605,41,0.895,0.3225735528469086
22,36580,46,0.897,0.34245670795440675
23,59635,75,0.891,0.332002947807312
24,27040,34,0.893,0.32964784193038943
25,53275,67,0.897,0.3362513666152954
26,31810,40,0.889,0.34765956568717954
27,32605,41,0.894,0.33792370796203614
28,42940,54,0.902,0.31827844762802127
29,35785,45,0.9,0.3226682438850403
30,43735,55,0.887,0.3537225971221924
31,38965,49,0.89,0.3290853400230408
32,49300,62,0.883,0.35460919761657717
33,49300,62,0.897,0.31633633422851565
34,48505,61,0.898,0.3215220646858215
35,65995,83,0.902,0.3307483220100403
36,54070,68,0.894,0.33829636669158936
37,54070,68,0.901,0.32782809615135194
38,37375,47,0.893,0.3352501826286316
39,46120,58,0.893,0.34242887592315674
40,65200,82,0.887,0.3375636694431305
41,69970,88,0.898,0.33112693190574644
42,61225,77,0.896,0.3308825042247772
43,62020,78,0.894,0.33547412729263304
44,70765,89,0.891,0.3371432044506073
45,72355,91,0.903,0.31949811840057374
46,69175,87,0.896,0.3329097635746002
47,85870,108,0.896,0.32831530284881594
48,60430,76,0.901,0.324140820980072
49,69970,88,0.901,0.32023204064369204
50,73945,93,0.897,0.3395533924102783
51,47710,60,0.904,0.3169442565441132
52,46915,59,0.895,0.3234386224746704
53,81100,102,0.896,0.34999393033981324
54,81100,102,0.898,0.3499840898513794
55,67585,85,0.898,0.33594237303733826
56,90640,114,0.899,0.32748436331748965
57,89845,113,0.892,0.3402196545600891
58,123235,155,0.888,0.3508341369628906
59,77125,97,0.898,0.33944744348526
60,132775,167,0.9,0.3483740220069885
61,120055,151,0.898,0.3311672749519348
62,72355,91,0.902,0.3284944729804993
63,117670,148,0.895,0.32792328953742983
64,128005,161,0.895,0.3304192042350769
65,167755,211,0.879,0.37621198987960813
66,152650,192,0.899,0.33519438219070435
67,129595,163,0.893,0.3402878475189209
68,126415,159,0.893,0.357183203458786
69,193195,243,0.892,0.3834371957778931
70,210685,265,0.897,0.3547780365943909
71,183655,231,0.887,0.3417109227180481
72,205915,259,0.893,0.329484032034874
73,65200,82,0.896,0.3189326705932617
74,187630,236,0.884,0.40896178579330444
