Experiment 3 ,14_04_2020_03-25-34

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,35785,45,0.903,0.2932804355621338
1,40555,51,0.908,0.2982129085063934
2,40555,51,0.907,0.29371789693832395
3,46915,59,0.908,0.2681360771656036
4,73945,93,0.915,0.26211722469329835
5,68380,86,0.917,0.2647093930244446
6,65995,83,0.914,0.2692603631019592
7,84280,106,0.915,0.2556244077682495
8,84280,106,0.913,0.2689401543140411
9,101770,128,0.92,0.23382972764968873
10,116875,147,0.925,0.23697108352184296
11,151060,190,0.93,0.2227407512664795
12,163780,206,0.927,0.2136047809123993
13,150265,189,0.925,0.22516263329982758
14,155035,195,0.924,0.23647379279136657
15,224200,282,0.932,0.20530836713314057
16,273490,344,0.921,0.22292256605625152
17,252820,318,0.927,0.217274294257164
18,299725,377,0.937,0.20130052316188812
19,364915,459,0.934,0.19329842925071716
20,364915,459,0.938,0.20270520901679992
21,504835,635,0.932,0.1868884647488594
22,599440,754,0.941,0.1896372835636139
23,750490,944,0.937,0.21918795037269592
24,803755,1011,0.939,0.17917690443992615
25,1022380,1286,0.94,0.19707584130764008
26,1180585,1485,0.931,0.21396094155311585
27,1044640,1314,0.94,0.18380627155303955
28,1346740,1694,0.943,0.1798883135020733
29,1249750,1572,0.941,0.20482157754898073
30,1427035,1795,0.938,0.19396072426438332
31,1387285,1745,0.939,0.1866115612387657
32,1593985,2005,0.926,0.24630638408660888
33,1872235,2355,0.943,0.1762523020505905
34,1741060,2190,0.936,0.2236797214746475
35,1884160,2370,0.947,0.16420440447330475
36,1663150,2092,0.946,0.18564228466153146
37,2461330,3096,0.951,0.17176559376716613
38,2559910,3220,0.95,0.16281263399124146
39,2532085,3185,0.95,0.17789249318838118
40,2196595,2763,0.934,0.24579987514019014
41,2196595,2763,0.948,0.16338572254776954
42,1666330,2096,0.943,0.18685198223590851
43,2489950,3132,0.953,0.16069567374885083
44,3358885,4225,0.937,0.22068640717864035
45,2711755,3411,0.943,0.17596472331881524
46,2924815,3679,0.941,0.18603600358963013
47,2427145,3053,0.939,0.17849755254387856
48,2967745,3733,0.946,0.17273319661617278
49,3262690,4104,0.945,0.18975219106674193
50,2540830,3196,0.942,0.19501230263710023
51,3967855,4991,0.937,0.19496969372034073
52,3242815,4079,0.942,0.18705008828639985
53,2573425,3237,0.942,0.18915580868721008
54,2335720,2938,0.94,0.17886023676395416
55,2063035,2595,0.936,0.1853028302639723
56,2233960,2810,0.941,0.1967775214910507
57,2209315,2779,0.949,0.17718548715114593
58,2092450,2632,0.938,0.18013821619749068
59,3435205,4321,0.944,0.20875053253769874
60,2368315,2979,0.928,0.23940983778238298
61,2860420,3598,0.94,0.20424498957395554
62,3314365,4169,0.948,0.17115252181887627
63,3314365,4169,0.953,0.1709038205295801
64,3314365,4169,0.951,0.16792803558707237
65,3213400,4042,0.938,0.19847126759588718
66,3472570,4368,0.953,0.17377340948581696
67,3245200,4082,0.946,0.17621761474013328
68,3715840,4674,0.947,0.17623057919740676
69,4084720,5138,0.94,0.21856361037492752
