Summary ,23_04_2020_02-34-03
Crossover_epochs3_population17

ACCURACY
Min val, 0.886
Max val, 0.949
Average stdev, 0.006074554
Stdev of stdev, 0.003219699

LOSS
Min val, 0.1668622105717659
Max val, 0.3578644366264343
Average stdev, 0.019067908648305713
Stdev of stdev, 0.01153240002811233

PARAMETERS
Min val, 26277
Max val, 9018490
Average stdev, 528191.4127882647
Stdev of stdev, 748965.1207071452
