Experiment 1 ,22_04_2020_23-34-03

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,3
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,17
mating_pool ,17
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,29746,3,0.893,0.33319734716415406
1,32583,2,0.904,0.322152587890625
2,43471,2,0.903,0.31584713983535767
3,32739,3,0.904,0.2957695822715759
4,39101,3,0.9,0.3094783651828766
5,43917,3,0.911,0.29673052263259886
6,43917,3,0.91,0.267906706571579
7,40993,3,0.903,0.2886878180503845
8,50557,3,0.912,0.28072706961631777
9,61062,4,0.907,0.2805464518070221
10,58039,4,0.916,0.2747462215423584
11,64171,3,0.9,0.33498669004440307
12,70539,3,0.915,0.26128354263305664
13,94500,2,0.905,0.29188841485977174
14,95500,2,0.913,0.2665726969242096
15,95125,2,0.921,0.2504902698993683
16,94445,3,0.916,0.2632607333660126
17,104631,2,0.907,0.2727266666889191
18,102057,2,0.914,0.24870064902305603
19,104250,2,0.911,0.25555660963058474
20,91573,2,0.898,0.28617158818244937
21,113320,2,0.912,0.28055454182624817
22,84302,3,0.912,0.2816884562969208
23,121909,4,0.916,0.2711668585538864
24,92809,4,0.903,0.3045423879623413
25,88835,2,0.907,0.3013801901340485
26,108327,2,0.914,0.2606042003631592
27,111420,3,0.926,0.21625973868370058
28,122051,3,0.906,0.30223430943489077
29,161759,2,0.93,0.22349518966674806
30,176050,4,0.904,0.27383070015907285
31,157322,3,0.916,0.2614170525074005
32,150783,3,0.905,0.3049942424297333
33,188441,3,0.913,0.2860075286626816
34,164427,3,0.927,0.2167257263660431
35,144255,2,0.917,0.2596513879299164
36,189028,2,0.92,0.22918573451042176
37,192135,2,0.918,0.2517514619827271
38,181775,2,0.909,0.2698176350593567
39,247225,2,0.92,0.2465155487060547
40,222984,2,0.932,0.2174498677253723
41,237330,2,0.918,0.2436090611219406
42,257590,3,0.925,0.22915830862522124
43,280752,2,0.937,0.21637028348445891
44,280752,2,0.92,0.23270223736763002
45,224060,2,0.923,0.21917122888565063
46,336807,2,0.923,0.23539633697271348
47,328641,2,0.929,0.2354130939245224
48,390975,2,0.913,0.262675790309906
49,314607,2,0.923,0.2268478980064392
50,440166,2,0.914,0.23963934862613678
51,489255,2,0.93,0.20733597761392594
52,509079,2,0.937,0.2039197372198105
53,592687,2,0.922,0.23539643931388854
54,407073,2,0.919,0.24195380461215973
55,488235,2,0.932,0.20694820952415466
56,438910,2,0.928,0.21901336872577667
57,634611,2,0.924,0.2308082263469696
58,670875,2,0.937,0.21774065732955933
59,660305,2,0.922,0.2211609092950821
60,689037,2,0.919,0.2356261682510376
61,488522,2,0.94,0.17314991348981856
62,895503,2,0.941,0.19263960611820222
63,633705,2,0.943,0.16909395587444306
64,746095,2,0.942,0.18413026827573775
65,1089246,2,0.935,0.20743854171037673
66,1246211,2,0.929,0.22915194058418273
67,1416501,2,0.936,0.19788364624977112
68,844475,2,0.917,0.2636637842655182
69,844475,2,0.929,0.21021945035457612
70,1572605,2,0.932,0.19536925137042999
71,1881039,2,0.937,0.20876402258872986
72,2405997,2,0.931,0.23196001893281937
73,1390049,2,0.927,0.22117685520648955
74,1370687,2,0.931,0.20877071726322174
75,2055615,2,0.932,0.24736063146591186
76,1313387,2,0.941,0.1877827240228653
77,2106696,2,0.934,0.22040886721014977
78,2451790,1,0.93,0.2134954379796982
79,2998750,1,0.922,0.21744693851470948
80,2771380,1,0.932,0.20783268570899963
81,1763320,1,0.933,0.18185509383678436
82,2451790,1,0.927,0.20592193388938904
83,2125840,1,0.937,0.19344847643375396
84,2451790,1,0.923,0.2246565802395344
85,2316640,1,0.937,0.21589461755752565
86,2316640,1,0.942,0.18465245246887207
87,2995570,1,0.932,0.19726053220033646
88,2338105,1,0.929,0.21674412870407103
89,2649745,1,0.935,0.1920943956375122
90,2132200,1,0.937,0.2077479401230812
91,2330155,1,0.934,0.2151708868741989
92,2178310,1,0.926,0.21290961182117463
93,2178310,1,0.925,0.25171071326732636
94,3148210,1,0.938,0.20975012516975403
95,2990005,1,0.933,0.2029513213634491
96,4702435,1,0.929,0.22946048486232756
97,5234290,1,0.927,0.214267197906971
98,4374100,1,0.92,0.2384685508608818
99,5557060,1,0.943,0.18410945716500282
100,5521285,1,0.932,0.21439333087205886
101,6795670,1,0.921,0.2497604714334011
102,6622360,1,0.93,0.21021989893913268
103,3990115,1,0.922,0.24049147808551788
104,5246215,1,0.945,0.17420931565761566
105,4745365,1,0.94,0.1958697040081024
106,6592945,1,0.928,0.20153716719150544
107,4543435,1,0.93,0.20721617013216018
108,8331610,1,0.937,0.21796602511405944
109,4198405,1,0.949,0.1668622105717659
110,8931835,1,0.926,0.22727735581994057
111,3193525,1,0.944,0.17321477150917053
112,3193525,1,0.925,0.22967951452732085
113,7473010,1,0.938,0.19286395353078842
114,7173295,1,0.934,0.22073429244756698
115,9018490,1,0.909,0.27751950778067114
116,7275055,1,0.917,0.2645999810397625
117,6416455,1,0.926,0.21148049008846284
118,7883230,1,0.937,0.1913118087053299
119,7969090,1,0.918,0.28161178302764894
