Experiment 3 ,25_04_2020_06-02-29

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.6

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,30248,5,0.914,0.30852942514419557
1,40345,5,0.924,0.2795933417081833
2,40404,2,0.928,0.23289379239082336
3,47153,3,0.939,0.22754228746891023
4,47153,3,0.915,0.2712032415866852
5,49113,4,0.917,0.3055474272966385
6,55158,4,0.929,0.2786608033180237
7,55158,4,0.935,0.2741244151890278
8,69249,4,0.939,0.26383723264932635
9,64799,3,0.936,0.2173260432481766
10,67058,3,0.917,0.27917942810058594
11,79648,4,0.94,0.25248845025897027
12,64799,3,0.927,0.24494106072187424
13,79457,3,0.934,0.23360502952337264
14,79457,3,0.94,0.22859794822335244
15,79457,3,0.945,0.22897177442908287
16,89431,2,0.928,0.23625009840726852
17,148995,4,0.939,0.2530458426475525
18,171617,4,0.945,0.24326009939610957
19,179945,3,0.933,0.24413588643074036
20,186512,3,0.93,0.23856413313746452
21,187097,3,0.942,0.20258253961801528
22,188295,4,0.939,0.21458484920859336
23,194877,4,0.938,0.2113656096458435
24,169128,4,0.948,0.21262147560715675
25,244569,4,0.931,0.2527516050338745
26,245861,5,0.933,0.271987206697464
27,167838,3,0.943,0.21605022894777356
28,167838,3,0.936,0.22797255757451057
29,189857,3,0.935,0.2269534004330635
30,180647,3,0.944,0.1877616707906127
31,210407,2,0.935,0.2192319625765085
32,179339,3,0.933,0.2105818793773651
33,242256,3,0.952,0.1939104969203472
34,299185,3,0.949,0.20075026191025971
35,299185,3,0.946,0.21604732916876673
36,299185,3,0.95,0.18408139660954476
37,299185,3,0.949,0.18542161113023758
38,298393,3,0.948,0.22623347229510546
39,368485,2,0.95,0.19272099432349205
40,368485,2,0.942,0.19655589294433592
41,368485,2,0.943,0.19267949353903532
42,368485,2,0.945,0.1978122466057539
43,368087,2,0.954,0.18020298665761947
44,364695,2,0.947,0.19710765217244625
45,364695,2,0.95,0.1893186453282833
46,364695,2,0.953,0.18582520120590926
47,409947,2,0.949,0.19336511873453854
48,414105,2,0.95,0.1739533273279667
49,414105,2,0.936,0.22476219272613526
50,321103,2,0.947,0.18607282470166683
51,429519,2,0.951,0.17949570424854755
52,361365,3,0.944,0.22617251400649546
53,361365,3,0.947,0.2095374676659703
54,471169,3,0.95,0.21466235317289828
55,471169,3,0.953,0.18882614475116133
56,471169,3,0.937,0.22249767241626978
57,415011,2,0.947,0.18504116547107696
58,415011,2,0.948,0.17402243687212468
59,417075,2,0.948,0.182979098290205
60,405525,2,0.941,0.1843126861602068
61,408246,2,0.947,0.19309764266014098
62,404521,2,0.943,0.2018831012547016
63,428858,2,0.944,0.1990375830233097
64,428858,2,0.949,0.1821808019578457
65,538955,2,0.946,0.18380161771178247
66,535680,2,0.947,0.19206524282693863
67,535680,2,0.945,0.19163239578902722
68,535680,2,0.95,0.1766678962111473
69,646203,2,0.944,0.20408595775067806
70,646203,2,0.948,0.17452466903626918
71,648567,2,0.954,0.18393957229703664
72,606175,2,0.954,0.18720753970742227
73,806556,2,0.948,0.18696146938204766
74,806556,2,0.951,0.17807471036724745
75,819127,2,0.953,0.1734838181436062
76,806556,2,0.949,0.19108491721749304
77,946305,2,0.95,0.19087115319818257
78,809288,3,0.941,0.18234278481826185
79,797853,2,0.95,0.18211477717757224
80,735239,2,0.951,0.17813814708590509
81,900735,2,0.951,0.18459875451028346
82,1087731,2,0.952,0.17252689641714097
83,1087570,1,0.95,0.16604422441124916
84,1072143,2,0.953,0.16730023892968893
85,1072143,2,0.951,0.17865133454650642
86,985346,2,0.95,0.18549265068769455
87,1000575,2,0.954,0.1769639675579965
88,1000575,2,0.95,0.17622260646522045
89,1000575,2,0.954,0.15870559131726622
90,875445,2,0.954,0.18569393713027238
91,906432,2,0.952,0.17653414856642485
92,821438,2,0.949,0.20091713650152088
93,990195,2,0.949,0.18509441772475838
94,990195,2,0.953,0.1782764014750719
95,990195,2,0.949,0.18935794591903687
96,990195,2,0.953,0.17626732214540244
97,765766,2,0.957,0.16931212064996362
98,765766,2,0.949,0.19428788696229457
99,769069,3,0.951,0.18559955122694374
100,644231,3,0.95,0.198911127589643
101,600963,2,0.952,0.19330315756797792
102,719850,2,0.943,0.18503798089921475
103,820210,2,0.948,0.16180463603883982
104,720733,2,0.948,0.17822024400532246
105,781160,2,0.951,0.17848261470347643
106,721616,2,0.953,0.16751766270399093
107,721616,2,0.953,0.16858465948700904
108,721616,2,0.949,0.18588219010829926
109,652975,2,0.95,0.1787631589025259
110,592221,2,0.95,0.17142995113134385
111,627265,1,0.951,0.17717772488296032
112,497631,2,0.952,0.17923717834055425
113,497631,2,0.943,0.19144831044971944
114,930765,2,0.949,0.19136243387684226
115,930765,2,0.956,0.17798059675097466
116,1184853,2,0.952,0.18324933610856534
117,1496123,2,0.954,0.1698893646709621
118,1198416,2,0.946,0.19177084562927485
119,1442140,1,0.948,0.1672464011386037
120,1442140,1,0.952,0.1828605342656374
121,1442140,1,0.951,0.16927826178073882
122,1413216,2,0.953,0.1974874971807003
123,1419085,1,0.95,0.17679902610182763
124,1639300,1,0.945,0.1704388731867075
125,1464262,2,0.95,0.18145978978276253
126,1192561,2,0.95,0.18289972016215325
127,1469950,2,0.95,0.19158943193405867
128,1486860,2,0.956,0.17407120843976737
129,1473500,2,0.95,0.1846735496148467
130,1475013,3,0.953,0.20298337216302753
131,1473500,2,0.953,0.16679701022803783
132,1482651,2,0.95,0.18399213441461323
133,1482651,2,0.954,0.1780746192485094
134,1440733,2,0.949,0.19493497310951352
135,1686205,1,0.947,0.1723475694209337
136,2016925,1,0.945,0.1817927827462554
137,2016925,1,0.949,0.1714495867565274
138,2016925,1,0.95,0.1637346119582653
139,2296765,1,0.949,0.1735394154638052
140,2294380,1,0.955,0.1784466552659869
141,2249860,1,0.95,0.18316992431133985
