Summary ,20_03_2020_11-14-41

ACCURACY
Min val, 0.905
Max val, 0.922
Average stdev, 0.004999995
Stdev of stdev, 0.0035000145

LOSS
Min val, 0.26088687014579776
Max val, 0.30151347804069517
Average stdev, 0.013430332183837879
Stdev of stdev, 0.006882971763610829

PARAMETERS
Min val, 28589
Max val, 41639
Average stdev, 3461.25
Stdev of stdev, 3063.75
