Experiment 2 ,02_03_2020_15-25-46

Data shape and running
input_shape ,"(1, 1)"
output_shape ,1
scaling ,1.0
epochs ,1
max_runtime,1
dataset_percentage,1.0
dataset,mnist

Hyper parameters
activation_function ,Activation.elu
initial_max_nodes ,1
loss_function ,Loss.squared_hinge
optimizer ,Optimizer.SGD

GA parameters
population_size ,1
mating_pool ,1
mutation_rate,1.0

OUTPUT
epoch,accumulated_time,accuracy,loss
1,17.225873470306396,0.982,0.09533003749046474
2,32.15094041824341,0.984,0.08670874415524304
3,47.04513072967529,0.986,0.09344418205274269
4,61.946228981018066,0.989,0.08823479410074651
5,76.86231994628906,0.984,0.07253550072573126
6,91.77945303916931,0.984,0.09135774248093366
7,106.74238133430481,0.986,0.07740927812550216
8,121.71332430839539,0.979,0.1284901341269724
9,136.67928528785706,0.986,0.07936691384762526
10,151.6264133453369,0.982,0.08278612945508212
11,166.5365228652954,0.986,0.07491019640630112
12,181.4366581439972,0.986,0.10480680098384619
13,196.35275173187256,0.981,0.07595257718022913
14,211.2658531665802,0.99,0.07015309927798807
15,226.14484095573425,0.985,0.07949168549245224
16,241.04404997825623,0.985,0.07984431711956859
17,255.95115041732788,0.987,0.06653647386608645
18,270.8610098361969,0.987,0.06702556859701872
19,285.6607565879822,0.977,0.16678880450315772
20,297.22309589385986,0.986,0.07091043596435338
21,308.15845823287964,0.989,0.0714145261417143
22,319.0976061820984,0.981,0.11863352697342634
23,330.03780126571655,0.986,0.1059212317778729
24,340.9996373653412,0.987,0.06873997561447322
25,351.94530415534973,0.986,0.07860996019886807
26,362.8875925540924,0.991,0.06570173615543172
27,373.8388292789459,0.99,0.06466454048408195
28,384.85793709754944,0.976,0.13184253528900444
29,395.88273644447327,0.983,0.10879737412417308
30,406.92969489097595,0.984,0.08342432993091643
31,417.9740459918976,0.984,0.09011738851200789
32,429.0240390300751,0.981,0.12787626198772342
33,439.9998700618744,0.983,0.12235235205572098
34,450.95020484924316,0.987,0.08086009490676224
35,461.9030833244324,0.986,0.06589023533370346
36,472.84419560432434,0.988,0.07645996398571879
37,483.76752614974976,0.985,0.13846701689623298
38,494.70414686203003,0.985,0.11525905037717894
39,505.6435556411743,0.98,0.10624190417770296
40,516.6268451213837,0.986,0.09175722915679216
41,527.6152834892273,0.985,0.08692787261772901
42,538.6038000583649,0.978,0.13826857459871097
43,549.5900182723999,0.975,0.14100168277695774
44,560.5964121818542,0.984,0.08206561206188052
45,571.5858261585236,0.984,0.10517926642019301
46,582.5653064250946,0.988,0.06808392900787294
47,593.5567774772644,0.99,0.05782135565951466
48,604.5544331073761,0.974,0.13921865211054682
49,615.5417950153351,0.987,0.0706260249465704
50,626.4822809696198,0.984,0.09006354868970812
51,637.4364278316498,0.985,0.09874202535115183
52,648.6644344329834,0.984,0.07809806918445975
53,659.7419981956482,0.986,0.09199345754086971
54,670.7500431537628,0.975,0.14563389731012286
55,681.7549459934235,0.984,0.08680468076467514
56,692.756355047226,0.986,0.09493550549447537
57,703.7887041568756,0.987,0.06395094097033142
58,714.7958164215088,0.983,0.08356777663342654
59,725.2285325527191,0.986,0.10811423053313046
60,735.666900396347,0.979,0.1866268425285816
61,746.1040968894958,0.986,0.09083226163312792
62,756.5603258609772,0.985,0.10793121511861682
63,766.7410328388214,0.987,0.08012487811595201
64,776.532719373703,0.98,0.10375675161369145
65,786.1109948158264,0.984,0.09058624305576086
66,795.7036664485931,0.98,0.14351578690484165
67,805.2954478263855,0.989,0.08718764642812311
68,814.8860974311829,0.987,0.06273737469688058
69,824.4695808887482,0.988,0.06516344087570905
70,834.0451052188873,0.992,0.06484299242775887
71,843.6174056529999,0.989,0.07737632777169347
72,853.1946520805359,0.986,0.06998489871434867
73,862.3784449100494,0.99,0.06876308445818723
74,871.2553853988647,0.992,0.06337535626161843
75,880.1515066623688,0.994,0.062486131674610076
76,889.0409829616547,0.988,0.09073666447028518
77,897.9212708473206,0.989,0.07722074399888515
78,906.8105273246765,0.987,0.05825757845304906
79,915.7072556018829,0.99,0.06582177714817226
80,924.5943629741669,0.983,0.10483186536747963
