Summary ,28_03_2020_10-45-16

ACCURACY
Min val, 0.85
Max val, 0.956
Average stdev, 0.0057178894
Stdev of stdev, 0.0038019838

LOSS
Min val, 0.1582041140794754
Max val, 0.5144703197479248
Average stdev, 0.018791117056227408
Stdev of stdev, 0.01284002019630357

PARAMETERS
Min val, 14519
Max val, 12902065
Average stdev, 934612.7620396925
Stdev of stdev, 1084861.8652936765
