Summary ,06_04_2020_09-50-23
Lonely_GA_Baseline

ACCURACY
Min val, 0.3374
Max val, 0.9807
Average stdev, 0.15200406
Stdev of stdev, 0.13023378

LOSS
Min val, 0.061756517863762565
Max val, 1.7088104694366455
Average stdev, 0.3991896135935478
Stdev of stdev, 0.31939933626707

PARAMETERS
Min val, 805
Max val, 228970
Average stdev, 42388.38464058177
Stdev of stdev, 24160.33217971792
