Summary ,11_04_2020_04-15-41
Lonely_Loss_GA

ACCURACY
Min val, 0.89
Max val, 0.956
Average stdev, 0.004683365
Stdev of stdev, 0.0026156476

LOSS
Min val, 0.15179136836528778
Max val, 0.321178750038147
Average stdev, 0.014357170495593216
Stdev of stdev, 0.008341942367243844

PARAMETERS
Min val, 25450
Max val, 8023945
Average stdev, 466709.2442840297
Stdev of stdev, 447780.42250042583
