Summary ,06_04_2020_12-50-24
Lonely_Nadam

ACCURACY
Min val, 0.884
Max val, 0.944
Average stdev, 0.010934
Stdev of stdev, 0.0043929587

LOSS
Min val, 0.1790953442454338
Max val, 0.39188630056381224
Average stdev, 0.03940533994008456
Stdev of stdev, 0.013991346038007398

PARAMETERS
Min val, 8755
Max val, 1339585
Average stdev, 139241.06245510263
Stdev of stdev, 128369.75103391588
