Experiment 3 ,24_04_2020_00-52-16

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,4
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,13
mating_pool ,13
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,26881,3,0.898,0.30092428398132326
1,35832,5,0.901,0.3329524181485176
2,51687,4,0.906,0.2874061453342438
3,44145,5,0.906,0.2982901607751846
4,52239,3,0.898,0.2973986330032349
5,26823,3,0.916,0.2921569299697876
6,33755,2,0.901,0.2909962408542633
7,38998,5,0.918,0.2742856760025024
8,36434,3,0.904,0.2919119262695313
9,39909,5,0.903,0.29040084552764894
10,49901,4,0.918,0.27031208854913713
11,50559,2,0.921,0.2638322191238403
12,51235,2,0.915,0.2582457356452942
13,79037,2,0.911,0.24955456471443177
14,60401,3,0.909,0.2884138925075531
15,83673,5,0.92,0.2367129749059677
16,79647,3,0.918,0.285189727306366
17,89927,3,0.92,0.24041878259181976
18,88251,2,0.916,0.2564693794250488
19,92684,4,0.915,0.2429066948890686
20,115800,4,0.914,0.30101277017593386
21,130774,4,0.927,0.2417925181388855
22,108331,4,0.92,0.2435984708070755
23,134595,4,0.914,0.26523428893089296
24,144855,4,0.931,0.23657841539382934
25,137145,5,0.927,0.23991578841209413
26,132067,4,0.923,0.2518823529481888
27,134291,3,0.915,0.22330612754821777
28,134375,3,0.925,0.23049119651317596
29,158099,3,0.918,0.2603533915281296
30,124189,4,0.919,0.2696736407279968
31,182930,3,0.921,0.23857799065113067
32,215522,4,0.925,0.24300349164009094
33,215165,3,0.924,0.22683344000577926
34,206423,3,0.923,0.24571283185482026
35,181034,3,0.925,0.25660426378250123
36,219594,3,0.902,0.2802537157535553
37,228537,4,0.915,0.2948937598466873
38,248875,3,0.929,0.22856402868032455
39,248875,3,0.927,0.22804756045341493
40,331991,3,0.929,0.19342296808958054
41,332919,2,0.918,0.2704500331878662
42,299315,2,0.929,0.19339249622821808
43,373299,4,0.926,0.23580784904956817
44,375745,4,0.94,0.21191624450683594
45,223568,3,0.927,0.22172162681818008
46,370070,2,0.939,0.19655261737108232
47,400047,2,0.932,0.21054251503944396
48,460041,2,0.935,0.1949864587187767
49,460041,2,0.924,0.2341263930797577
50,579675,2,0.93,0.2485746877193451
51,517065,2,0.937,0.20109323561191558
52,494346,2,0.926,0.21982328313589097
53,510273,2,0.942,0.208579718708992
54,494031,2,0.941,0.1859232848882675
55,440271,2,0.925,0.24139184924960136
56,601215,2,0.931,0.21141968789696694
57,416443,2,0.931,0.2019913078546524
58,551105,3,0.931,0.24343581289052962
59,581623,2,0.931,0.20146504938602447
60,671441,3,0.943,0.19152711701393127
61,671441,3,0.932,0.23164840877056123
62,695051,3,0.918,0.2718995286226273
63,512282,3,0.933,0.20850098150968552
64,665355,2,0.923,0.23138796335458756
65,873557,3,0.934,0.19730235821008682
66,753725,3,0.928,0.2296785558462143
67,1141445,3,0.922,0.2841358130723238
68,891505,2,0.929,0.21546356600522995
69,1079620,1,0.941,0.19403716391324996
70,875643,2,0.934,0.20237374445796014
71,969224,3,0.942,0.17763305416703223
72,801880,2,0.937,0.21243191576004028
73,1173237,2,0.939,0.1798226725459099
74,1075699,2,0.934,0.201313926756382
75,912317,2,0.931,0.2057560755610466
76,1237939,2,0.939,0.18729099345207215
77,873963,2,0.925,0.23188690316677094
78,1075747,2,0.937,0.21092419719696046
79,1118575,1,0.942,0.19936744660139083
80,696079,2,0.927,0.20150589579343794
81,657177,2,0.934,0.19997053760290145
82,1423060,1,0.941,0.19109169924259187
83,771999,2,0.942,0.18482327300310136
84,868734,2,0.936,0.1804104906320572
85,1557215,2,0.93,0.22272920751571657
86,2310909,2,0.936,0.20407261669635773
87,1060143,2,0.926,0.2622130576968193
88,2221339,2,0.94,0.19708566787838935
89,2602045,1,0.944,0.17000265675783158
90,2231575,1,0.928,0.2261574256569147
91,1486660,1,0.931,0.2127555285692215
92,2729245,1,0.941,0.19856068623065948
93,2729245,1,0.947,0.16810878175497054
94,2729245,1,0.945,0.1659642335176468
95,2963770,1,0.942,0.18916644924879075
96,3091765,1,0.951,0.1749822799563408
97,3110845,1,0.938,0.20209680914878844
98,3110845,1,0.938,0.20512912198901176
99,2246680,1,0.936,0.200407240152359
100,2246680,1,0.936,0.20854409343004227
101,2246680,1,0.915,0.2632615864276886
102,2528110,1,0.949,0.17348639768362045
103,1977970,1,0.929,0.22923523211479188
104,2132200,1,0.935,0.20174325799942017
105,1977970,1,0.937,0.20288779532909393
106,2464510,1,0.939,0.17684114122390748
107,3202270,1,0.931,0.23622180664539338
108,3122770,1,0.938,0.20295943361520768
109,3122770,1,0.943,0.20654260271787644
110,2464510,1,0.941,0.1996224925518036
111,4007605,1,0.941,0.19796985638141631
112,3570355,1,0.938,0.2163194337785244
113,4007605,1,0.932,0.22707468070089817
114,3513115,1,0.941,0.20419450771808625
115,3074275,1,0.937,0.1989080770611763
116,3310390,1,0.946,0.1760163648724556
117,2551960,1,0.938,0.19553215807676316
118,2630665,1,0.939,0.205650049328804
119,3299260,1,0.939,0.19289358758926392
120,3554455,1,0.939,0.2223022150993347
121,3513910,1,0.93,0.2432152199745178
122,3169675,1,0.927,0.22064244845509529
123,3086200,1,0.936,0.21841867685317992
124,2880295,1,0.939,0.1959967160820961
125,4089490,1,0.919,0.27408182114362717
