Summary ,13_04_2020_05-04-25
Lonely_Err_Par_Scale_0_33

ACCURACY
Min val, 0.853
Max val, 0.954
Average stdev, 0.020147964
Stdev of stdev, 0.008006246

LOSS
Min val, 0.15798636746406555
Max val, 0.4710708255767822
Average stdev, 0.07174900234772244
Stdev of stdev, 0.027251645457447116

PARAMETERS
Min val, 6370
Max val, 3021010
Average stdev, 439183.17573024135
Stdev of stdev, 352241.8584052337
