Experiment 3 ,26_04_2020_05-41-10

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,25
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.6

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,13524,4,0.894,0.3345622081756592
1,13524,4,0.898,0.30803246235847476
2,13524,4,0.901,0.36268298625946044
3,14991,5,0.89,0.31167584943771365
4,14991,5,0.908,0.32242485868930815
5,14595,4,0.886,0.357438574552536
6,17841,4,0.916,0.29543271780014035
7,15147,5,0.893,0.36188428366184233
8,14814,4,0.89,0.35867689323425295
9,14898,4,0.903,0.3118136206269264
10,15011,4,0.897,0.3598983337879181
11,14980,4,0.896,0.34520037746429444
12,14551,3,0.907,0.3001089978218079
13,15334,5,0.913,0.3149609386920929
14,14346,3,0.912,0.30449935936927797
15,14551,3,0.911,0.29413919830322266
16,19059,3,0.908,0.2992484090328217
17,18795,3,0.892,0.31916707611083983
18,14708,3,0.915,0.31223431491851805
19,21757,3,0.905,0.31226017713546755
20,22641,4,0.91,0.31923308622837065
21,22363,3,0.919,0.2738672604560852
22,22483,3,0.91,0.2853948460817337
23,22483,3,0.916,0.27335611283779143
24,22203,3,0.917,0.25080731976032256
25,21840,3,0.912,0.27000741147994994
26,22763,3,0.924,0.24631451249122618
27,29539,2,0.912,0.28234120512008665
28,31221,3,0.917,0.23303723323345185
29,30038,3,0.927,0.24913540095090866
30,36967,3,0.913,0.2665371814966202
31,37618,4,0.918,0.2382386245727539
32,33191,3,0.921,0.2755778477787971
33,39921,2,0.919,0.2540832295417786
34,36425,2,0.926,0.24164782071113586
35,39569,3,0.909,0.26389161229133606
36,41584,2,0.923,0.2507450361251831
37,50853,2,0.924,0.24779905834794044
38,57441,2,0.932,0.2210405864715576
39,61359,2,0.92,0.23653862801194192
40,74189,2,0.928,0.23972938388586043
41,87171,2,0.935,0.21208512312173844
42,80760,2,0.93,0.23407393658161163
43,102000,2,0.938,0.23286338645219803
44,90271,2,0.944,0.21516195625066759
45,92063,2,0.93,0.21958225119113922
46,102750,2,0.932,0.2265789195895195
47,82427,2,0.942,0.22320749723911285
48,103375,2,0.933,0.2121742377281189
49,121730,2,0.935,0.24325559675693512
50,122259,3,0.936,0.2378306910097599
51,137139,3,0.929,0.23874397778511047
52,129602,3,0.936,0.2615029377192259
53,137251,3,0.942,0.22233596123754978
54,139319,3,0.938,0.2308353685438633
55,122259,3,0.939,0.22070820248126985
56,161879,3,0.951,0.19648606672883034
57,106199,2,0.939,0.22017540198564528
58,162609,2,0.941,0.202582516759634
59,166389,2,0.944,0.1912902860343456
60,166389,2,0.945,0.19224651506543158
61,172248,2,0.943,0.20141882830113172
62,163743,2,0.931,0.23013029554486275
63,168207,2,0.94,0.20600902518630027
64,162681,2,0.942,0.2082408614307642
65,207340,2,0.946,0.20737560392916202
66,207810,2,0.945,0.18257058674097063
67,216047,2,0.945,0.1882722432911396
68,261665,2,0.949,0.16483918429166078
69,311121,2,0.947,0.1974349175542593
70,311121,2,0.95,0.1925073394179344
71,313151,3,0.947,0.19625840836018324
72,313151,3,0.95,0.1950357103794813
73,322685,3,0.936,0.25892315340042116
74,265551,2,0.938,0.18328857427835465
75,265551,2,0.944,0.19689637068659066
76,316050,2,0.949,0.18750109274685384
77,388200,2,0.949,0.19200243878737092
78,381015,2,0.942,0.19395488768815994
79,463260,2,0.954,0.16565518927201628
80,415743,2,0.951,0.19361773492395878
81,415743,2,0.953,0.1962054056301713
82,415743,2,0.947,0.19562091622501612
83,415743,2,0.947,0.2026093095727265
84,420795,2,0.952,0.2033056311160326
85,420795,2,0.939,0.20236020703613758
86,370515,2,0.947,0.19827167617157102
87,370515,2,0.951,0.19092013387754558
88,392655,2,0.938,0.2443204999268055
89,392655,2,0.949,0.1950142772048712
90,407475,2,0.951,0.1922536234986037
91,505200,2,0.943,0.22166990646719933
92,411275,2,0.956,0.18146454476565121
93,411275,2,0.95,0.1947715246193111
94,441924,2,0.956,0.17859205686300994
95,314830,1,0.948,0.17090920847654342
96,319417,2,0.939,0.19855893447995185
97,319417,2,0.939,0.2023935158252716
98,319417,2,0.94,0.1932566728591919
99,362135,2,0.943,0.20383892416954041
100,362135,2,0.935,0.20777015727758408
101,290401,2,0.942,0.21498581606149675
102,383897,2,0.95,0.1589456058293581
103,292013,2,0.94,0.2017195029258728
104,351119,2,0.947,0.18241006216406822
105,323403,2,0.945,0.19039350217580794
106,422223,2,0.944,0.19514781710505485
107,417032,2,0.937,0.20150689724087714
108,398593,2,0.947,0.18094164626300335
109,345415,2,0.945,0.19025669330358505
110,345415,2,0.943,0.18256804095208645
111,447285,2,0.943,0.2017705303579569
112,447285,2,0.946,0.17792896869778632
113,351715,2,0.951,0.18187611113488675
114,448085,2,0.945,0.18974566292762757
115,448085,2,0.946,0.18240519054234028
116,502469,2,0.951,0.18145965345203877
117,478438,2,0.952,0.18302235844731332
118,475583,2,0.952,0.1795261909738183
119,478438,2,0.947,0.20312979483604432
120,475583,2,0.947,0.19870858787000178
121,429624,2,0.952,0.1832864983230829
122,417375,2,0.948,0.18324021749198438
123,429624,2,0.952,0.1884708186686039
124,543654,2,0.943,0.18107045336067676
125,543654,2,0.945,0.19004987594485284
126,543654,2,0.949,0.18841124726831912
127,543654,2,0.949,0.19470161399245262
128,697113,2,0.95,0.18217981250584125
129,597196,2,0.944,0.19913818323612212
130,545552,2,0.953,0.1708069616854191
131,545552,2,0.954,0.1836859832368791
132,545552,2,0.948,0.18156136287748814
133,446819,2,0.951,0.1674979452341795
134,446819,2,0.943,0.2137932551242411
135,446819,2,0.953,0.18633935041725636
136,446819,2,0.951,0.1842508064620197
