Experiment 1 ,28_03_2020_04-45-15

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,39430,4,0.922,0.3057228609323502
1,39974,4,0.927,0.27645303976535796
2,39974,4,0.911,0.3107685343027115
3,46561,4,0.924,0.26938458216190336
4,39745,4,0.929,0.2394485193490982
5,46001,3,0.927,0.24407651805877686
6,50254,3,0.931,0.2491890777349472
7,45825,2,0.93,0.22246909242868423
8,45825,2,0.923,0.22619219291210174
9,45231,2,0.926,0.2151870448589325
10,47127,3,0.926,0.25603883689641954
11,48209,3,0.925,0.24721605706214905
12,59535,3,0.926,0.2417716382443905
13,73475,3,0.929,0.24388651418685914
14,79463,3,0.933,0.2116851413846016
15,90975,2,0.932,0.21571498477458953
16,113623,2,0.938,0.19840807208418845
17,115293,3,0.94,0.23901287645101546
18,115103,2,0.941,0.20828725558519362
19,140271,2,0.936,0.2135873498916626
20,156540,2,0.942,0.1951414952278137
21,157307,3,0.935,0.22661023718118667
22,186712,2,0.944,0.19537737688422202
23,186712,2,0.942,0.21957433618605138
24,188411,2,0.942,0.1902081983089447
25,190041,2,0.95,0.1746089739650488
26,198527,2,0.945,0.18733795869350434
27,196685,3,0.94,0.2155885495841503
28,275841,3,0.937,0.23693653010576962
29,345329,3,0.945,0.2264588840305805
30,379679,3,0.941,0.24422319816052915
31,379490,2,0.948,0.1949658498764038
32,301910,2,0.949,0.19776144054532052
33,384950,2,0.939,0.21098795752227306
34,384950,2,0.954,0.1768399024233222
35,340835,2,0.952,0.1670570627897978
36,381066,2,0.945,0.18146202932298183
37,381066,2,0.952,0.18193714261054994
38,488674,2,0.944,0.19232168200612068
39,488674,2,0.948,0.1775801412165165
40,517848,2,0.951,0.18044475694000722
41,572608,2,0.948,0.19036466316506268
42,682815,2,0.952,0.18009988598525525
43,682815,2,0.953,0.17103848350793124
44,841035,2,0.952,0.17866544772312046
