Summary ,03_04_2020_08-19-43
Crossover_Nadam

ACCURACY
Min val, 0.844
Max val, 0.957
Average stdev, 0.0056836214
Stdev of stdev, 0.0059919483

LOSS
Min val, 0.16620807754993439
Max val, 0.7448377227783203
Average stdev, 0.02461509185141983
Stdev of stdev, 0.0338635483852121

PARAMETERS
Min val, 41669
Max val, 751655
Average stdev, 47066.929928552716
Stdev of stdev, 39389.96246372554
