Summary ,25_03_2020_06-28-03

ACCURACY
Min val, 0.824
Max val, 0.943
Average stdev, 0.01956675
Stdev of stdev, 0.010713466

LOSS
Min val, 0.17762201392650603
Max val, 0.6447810783386231
Average stdev, 0.07207430999511191
Stdev of stdev, 0.038511940711450136

PARAMETERS
Min val, 4780
Max val, 892000
Average stdev, 114267.4036254871
Stdev of stdev, 103320.12780707022
