Experiment 2 ,28_03_2020_02-45-14

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,3
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,17
mating_pool ,17
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,21419,2,0.896,0.32597740793228147
1,35524,2,0.901,0.3113938491344452
2,31318,4,0.886,0.36658424282073976
3,33789,3,0.895,0.3322567925453186
4,31517,3,0.894,0.318545485496521
5,41777,3,0.904,0.29934847354888916
6,33909,2,0.902,0.3122997570037842
7,33909,2,0.903,0.31768852996826175
8,32410,3,0.9,0.3227770757675171
9,44573,3,0.906,0.3165405621528625
10,34929,2,0.897,0.3141678562164307
11,35655,2,0.885,0.3540977246761322
12,40796,5,0.905,0.32024646186828615
13,38286,2,0.889,0.33684869813919066
14,45095,3,0.905,0.3004356083869934
15,62111,4,0.904,0.2886481385231018
16,79143,4,0.921,0.26136470341682433
17,75206,3,0.901,0.27224636363983157
18,66519,3,0.911,0.2684153017997742
19,74911,3,0.9,0.2921124563217163
20,87708,3,0.914,0.2821885950565338
21,104548,5,0.907,0.2764916255474091
22,122636,4,0.91,0.2683346741199493
23,118789,3,0.931,0.2298718457221985
24,105473,3,0.906,0.2912492182254791
25,127617,3,0.915,0.24723150157928467
26,160145,3,0.917,0.25666644406318667
27,175587,2,0.917,0.23451353788375853
28,172646,3,0.916,0.2507465238571167
29,150362,2,0.92,0.23150802087783814
30,161069,3,0.929,0.21830455470085144
31,169025,2,0.916,0.2401744524240494
32,166687,3,0.927,0.22223793184757232
33,249954,3,0.928,0.2245911577939987
34,266020,3,0.924,0.22257710778713227
35,282381,2,0.913,0.25619221287965777
36,328512,2,0.932,0.20878799697756767
37,401484,2,0.933,0.20893328213691711
38,385587,2,0.924,0.2312307161092758
39,243480,2,0.929,0.2085325403213501
40,326646,2,0.92,0.23094979000091553
41,382183,3,0.913,0.26085513651371
42,357305,2,0.921,0.23966967582702636
43,438393,2,0.915,0.2716351109743118
44,572527,2,0.934,0.2003458635210991
45,498709,2,0.924,0.22632308602333068
46,530079,2,0.927,0.2152041848897934
47,702397,2,0.929,0.20908340311050416
48,677718,2,0.934,0.19913353019952773
49,542383,2,0.933,0.22466603803634644
50,544977,2,0.908,0.277679670214653
51,696746,2,0.925,0.2384907704591751
52,652383,2,0.928,0.2030107069015503
53,1041262,2,0.93,0.20694787746667861
54,680750,2,0.929,0.21109844565391542
55,1003410,2,0.925,0.2265072926878929
56,985875,2,0.929,0.22872137859463693
57,828437,2,0.935,0.2302976293563843
58,931171,2,0.939,0.20070413306355475
59,1583765,2,0.933,0.2046649574637413
60,1200415,2,0.948,0.17446889019012451
61,1696101,2,0.936,0.21381167423725128
62,897621,2,0.932,0.2060905077457428
63,975775,2,0.934,0.18608766508102417
64,1051103,2,0.926,0.22644202202558517
65,988025,2,0.932,0.21547404873371123
66,1452575,2,0.946,0.19391986680030823
67,932163,2,0.937,0.21125745618343353
68,2436675,2,0.916,0.26751599602401255
69,1355343,2,0.932,0.21183814492821693
70,2327820,2,0.921,0.231363044321537
71,1720333,2,0.935,0.19218410980701447
72,1178963,2,0.94,0.187910621881485
73,1636935,2,0.93,0.21408264881372452
74,2151210,2,0.92,0.250390797495842
75,1145067,2,0.939,0.20167357623577117
76,2244327,2,0.932,0.21282966446876525
77,1649472,2,0.933,0.2473533926010132
78,1467119,2,0.926,0.2366820895075798
79,2649507,2,0.929,0.2322352367043495
80,1935075,2,0.938,0.21540618816018103
81,3182765,2,0.919,0.3095852785110474
82,1180585,1,0.924,0.233327509701252
83,1551850,1,0.932,0.19265602326393128
84,1623400,1,0.934,0.20391705179214478
85,1582060,1,0.926,0.21573205518722535
86,1571725,1,0.924,0.22156507098674774
87,1131295,1,0.922,0.24628199124336242
88,1980355,1,0.939,0.20642609071731569
89,2188645,1,0.933,0.22719411087036132
90,2188645,1,0.935,0.18792154335975647
91,2188645,1,0.937,0.19607737106084824
92,2188645,1,0.933,0.20408431130647658
93,3104485,1,0.928,0.21684109747409822
94,3104485,1,0.932,0.21335695892572404
95,3104485,1,0.925,0.22635807597637175
96,2571040,1,0.928,0.2267944431900978
97,3650650,1,0.932,0.22138890326023103
98,1264060,1,0.919,0.24678663074970245
99,2648155,1,0.936,0.20336185330152512
100,2803180,1,0.92,0.2513376626968384
101,1820560,1,0.935,0.19260069859027862
102,3497215,1,0.935,0.20547405177354813
103,2927995,1,0.931,0.2101279579401016
104,2382625,1,0.935,0.20576091510057448
105,2150485,1,0.938,0.19775725424289703
106,3201475,1,0.934,0.2147753289937973
107,2904145,1,0.936,0.1970231400132179
108,2796820,1,0.946,0.16955759650468827
109,3189550,1,0.944,0.17862566304206848
110,5223955,1,0.927,0.22016495358943938
111,3274615,1,0.927,0.23956206715106965
