Summary ,28_03_2020_04-45-14

ACCURACY
Min val, 0.871
Max val, 0.953
Average stdev, 0.005915492
Stdev of stdev, 0.0034505331

LOSS
Min val, 0.1682512012720108
Max val, 0.36911002969741824
Average stdev, 0.017956474377597897
Stdev of stdev, 0.011125427030789834

PARAMETERS
Min val, 19030
Max val, 6292435
Average stdev, 274641.76580937527
Stdev of stdev, 299130.2845643937
