Experiment 2 ,18_03_2020_23-58-01

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,38965,1,0.907,0.29255233192443847
1,42075,2,0.908,0.28041069900989535
2,42075,2,0.917,0.25556009340286256
3,46729,3,0.919,0.23974512457847597
4,54828,3,0.929,0.23947394001483918
5,40780,3,0.907,0.27520026636123657
6,63541,3,0.922,0.2299381538629532
7,66941,4,0.901,0.2844324986934662
8,66993,3,0.917,0.2489856505393982
9,66993,3,0.921,0.23287710523605346
10,44234,3,0.918,0.2457330164909363
11,65934,2,0.922,0.23418764472007753
12,72591,2,0.922,0.2279493787288666
13,61595,3,0.93,0.2270550811290741
14,75821,3,0.91,0.28226253294944764
15,70021,3,0.912,0.23325543677806854
16,70021,3,0.918,0.255228718996048
17,74829,4,0.927,0.23477953881025315
18,74829,4,0.906,0.25240015786886216
19,71267,4,0.919,0.22896304845809937
20,77189,4,0.918,0.264454781293869
21,74082,4,0.926,0.23963590866327286
22,84457,5,0.918,0.2719676367044449
23,98891,4,0.925,0.2171095612049103
24,111713,4,0.924,0.24652712374925614
25,97480,3,0.925,0.22273532688617706
26,107796,4,0.922,0.25899187338352203
27,101249,3,0.923,0.22550113674998284
28,101851,3,0.938,0.20988850498199463
29,118979,3,0.934,0.23124777019023895
30,152465,2,0.937,0.1938405323624611
31,118232,3,0.921,0.21471830427646638
32,131417,3,0.932,0.19736544048786164
33,139273,3,0.934,0.2108212897181511
34,142880,2,0.92,0.27267041957378385
35,157457,3,0.929,0.22168449288606643
36,178575,3,0.936,0.19061371999979018
37,178575,3,0.919,0.26083091032505035
38,178575,3,0.941,0.21132858961820603
39,200259,2,0.94,0.19901427334547042
40,198855,2,0.938,0.19480242097377778
41,201525,2,0.932,0.21055183398723604
42,237423,2,0.939,0.18953242832422257
43,219075,3,0.938,0.24670690631866454
44,220467,2,0.933,0.21935426378250122
45,220467,2,0.926,0.21758372285962105
46,368902,3,0.931,0.24943665659427644
47,307827,3,0.933,0.22645122402906417
48,358337,3,0.939,0.18963158313930034
49,358337,3,0.922,0.224409569978714
50,410921,3,0.923,0.25690106451511385
51,251279,2,0.939,0.19799732625484467
52,220467,2,0.927,0.21529432278871535
53,243630,2,0.94,0.199107351064682
54,260147,3,0.929,0.2594409203529358
55,229639,2,0.929,0.21604518264532088
56,279297,2,0.898,0.32137189543247224
57,293679,2,0.949,0.1706063374876976
58,389149,3,0.93,0.2421637018620968
59,389149,3,0.935,0.23531028413772584
60,293679,2,0.94,0.19260008496046066
61,323645,2,0.924,0.24387237727642058
62,394612,2,0.941,0.2085493788719177
63,479745,2,0.936,0.1917412613630295
64,513295,2,0.939,0.19869458359479905
65,609609,2,0.932,0.25587153244018557
66,498111,2,0.931,0.2455772823691368
67,487347,2,0.932,0.23606438460946083
68,646065,2,0.933,0.2321379871368408
69,688400,2,0.934,0.21792982359230517
70,721959,2,0.931,0.25899448883533477
71,853845,2,0.955,0.1677571869492531
72,721959,2,0.933,0.23299177549779415
73,626652,2,0.944,0.17510523745417594
74,699141,2,0.911,0.33894042921066286
75,716711,2,0.935,0.2380217183381319
76,568191,2,0.937,0.22901887333393098
77,851145,2,0.944,0.1982729196920991
78,716711,2,0.943,0.19021493463218211
79,822367,2,0.932,0.23069423615932463
80,678954,2,0.936,0.212051468282938
81,887578,2,0.936,0.20937586149573326
82,839600,2,0.939,0.2289647849202156
83,887578,2,0.947,0.20977270288020372
84,715015,2,0.946,0.1901907120347023
85,562335,2,0.945,0.1879528410434723
86,604791,2,0.927,0.24056036320328714
87,586470,2,0.938,0.19261592417955398
88,644395,2,0.942,0.20266392250359058
89,543003,2,0.937,0.2099363907277584
90,1202286,2,0.951,0.19328066724538803
91,1359199,2,0.949,0.18886289452761412
92,1011250,1,0.94,0.1909148903489113
93,885675,2,0.942,0.20818692993372678
94,1096315,1,0.935,0.20798437190055846
95,989785,1,0.941,0.19528641617298126
96,1802290,2,0.927,0.27276092126220464
97,605329,2,0.942,0.21754249435663223
98,1478710,1,0.936,0.20140913867950438
99,1660765,1,0.938,0.18066457113623619
100,1948555,1,0.922,0.24722509008646013
101,2585350,1,0.952,0.1637178687751293
102,1749010,1,0.946,0.1758975449204445
103,1941400,1,0.939,0.2194460918903351
104,2391370,1,0.943,0.1886216835975647
105,2391370,1,0.94,0.1837918347120285
106,2391370,1,0.937,0.21150191760063172
107,2165590,1,0.945,0.17367976260185242
108,2165590,1,0.946,0.17122331395745277
109,2165590,1,0.944,0.19422279766201972
110,1834870,1,0.937,0.20386754047870637
111,1834870,1,0.937,0.1996395637989044
112,1803070,1,0.934,0.22626285815238953
113,1459630,1,0.95,0.16880901992321015
114,1702105,1,0.936,0.20157223936915397
115,1349920,1,0.94,0.18616319668293
116,1241800,1,0.939,0.1945397324562073
117,3375580,1,0.935,0.22851340059936046
118,2260990,1,0.939,0.20112160021066666
119,2742760,1,0.944,0.17389993289113045
120,1644865,1,0.943,0.19611846134066582
121,3067915,1,0.941,0.18738849937915802
122,2167975,1,0.942,0.18840775033831597
123,3089380,1,0.936,0.1951194362938404
124,1811815,1,0.948,0.16994580745697022
125,2317435,1,0.952,0.17247923129796983
126,2160820,1,0.926,0.248225677549839
127,2849290,1,0.947,0.18206962871551513
128,2462125,1,0.939,0.18456110554933547
129,2781715,1,0.937,0.19922275295853614
130,2146510,1,0.932,0.2202868559360504
131,2508235,1,0.941,0.20989998853206634
132,2156845,1,0.923,0.23375126349925995
133,2511415,1,0.942,0.1896435907781124
134,1630555,1,0.934,0.23322710633277893
135,2587735,1,0.95,0.15769752039015292
136,2587735,1,0.949,0.17023633249104023
137,3327880,1,0.953,0.16545358733832835
138,2043160,1,0.943,0.19968448887765408
139,2195005,1,0.939,0.18071725988388063
140,1815790,1,0.935,0.20228435999155045
141,3133900,1,0.942,0.18156203138828278
142,1806250,1,0.94,0.19111449560523033
143,2770585,1,0.944,0.18374360689520836
144,2374675,1,0.915,0.3174531424045563
145,1882570,1,0.935,0.21042633521556856
146,3734920,1,0.946,0.18418632167577745
147,4867795,1,0.943,0.19943096733093263
148,6622360,1,0.93,0.2382957660742104
149,4278700,1,0.947,0.20136560633778572
