Experiment 3 ,10_03_2020_03-49-57

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Nadam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,38170,48,0.901,0.3044993281364441
1,38170,48,0.899,0.30696159291267394
2,42145,53,0.909,0.3007208480834961
3,40555,51,0.909,0.2837273836135864
4,35785,45,0.908,0.2973734447956085
5,31810,40,0.898,0.3107163095474243
6,31810,40,0.901,0.2865583097934723
7,13525,17,0.898,0.3367410025596619
8,44530,56,0.918,0.27599159932136536
9,49300,62,0.908,0.29300413513183593
10,18295,23,0.894,0.32887341737747194
11,15115,19,0.901,0.3244376373291016
12,15910,20,0.898,0.3470096559524536
13,25450,32,0.909,0.3096830818653107
14,13525,17,0.889,0.36779001903533937
15,10345,13,0.89,0.36432159662246705
16,12730,16,0.891,0.351481228351593
17,18295,23,0.901,0.3350905089378357
18,11140,14,0.885,0.36793916845321656
19,13525,17,0.891,0.35865973091125486
20,18295,23,0.892,0.3250142960548401
21,12730,16,0.892,0.34532335567474365
22,11935,15,0.889,0.3683048419952393
23,19885,25,0.902,0.31968627429008484
24,10345,13,0.887,0.3695706844329834
25,18295,23,0.896,0.319071081161499
26,21475,27,0.902,0.31340137815475466
27,15910,20,0.896,0.31884042501449583
28,12730,16,0.896,0.3399493761062622
29,7960,10,0.882,0.4002558846473694
30,18295,23,0.901,0.32892341899871824
31,26245,33,0.896,0.329303662776947
32,33400,42,0.904,0.307452205657959
33,34990,44,0.904,0.3007474732398987
34,34990,44,0.903,0.3047895131111145
35,34990,44,0.907,0.30418343567848205
36,30220,38,0.911,0.3074297103881836
37,30220,38,0.901,0.307395831823349
38,23065,29,0.905,0.3190735442638397
39,37375,47,0.897,0.29464028573036194
40,38965,49,0.918,0.2855647869110107
41,34195,43,0.913,0.3027789361476898
42,10345,13,0.889,0.35880303192138674
43,38965,49,0.911,0.2948332715034485
44,9550,12,0.876,0.39625652170181275
45,8755,11,0.888,0.3908360548019409
46,14320,18,0.892,0.3472868158817291
47,28630,36,0.905,0.3040737178325653
48,11935,15,0.901,0.35342829656600955
49,12730,16,0.887,0.3636603312492371
50,12730,16,0.891,0.340507878780365
51,11140,14,0.894,0.3450642123222351
52,14320,18,0.9,0.33242992639541624
53,12730,16,0.883,0.36495661544799807
54,10345,13,0.889,0.3666289358139038
55,10345,13,0.886,0.387372049331665
56,11140,14,0.891,0.36546736335754393
57,7960,10,0.891,0.3745027871131897
58,11935,15,0.889,0.36713819694519045
59,11935,15,0.89,0.3517887916564941
60,11140,14,0.89,0.3680391173362732
61,10345,13,0.894,0.36866528701782225
62,8755,11,0.88,0.394493706703186
63,9550,12,0.879,0.38329926824569704
64,8755,11,0.884,0.3764457516670227
65,11140,14,0.891,0.3684114508628845
66,15115,19,0.903,0.33658620023727415
67,8755,11,0.884,0.3854072976112366
68,11935,15,0.892,0.3488954167366028
69,13525,17,0.891,0.35518449831008914
70,11935,15,0.888,0.3566902303695679
71,10345,13,0.879,0.37402088356018065
72,9550,12,0.887,0.38903077960014343
73,10345,13,0.896,0.36366681289672853
74,15910,20,0.896,0.3386941757202148
75,11140,14,0.901,0.3592213525772095
76,10345,13,0.893,0.3665506591796875
77,16705,21,0.891,0.34120328617095946
78,7960,10,0.873,0.4038158736228943
79,10345,13,0.891,0.36279175233840943
80,7165,9,0.881,0.3967518308162689
81,9550,12,0.882,0.38139775943756105
82,11935,15,0.891,0.346477233171463
83,19885,25,0.897,0.3361152114868164
84,7960,10,0.879,0.39749086380004883
85,9550,12,0.879,0.3876050481796265
86,11935,15,0.892,0.3639190220832825
87,10345,13,0.886,0.386448194026947
88,9550,12,0.876,0.39024658823013303
89,6370,8,0.87,0.42375256967544556
