Experiment 1 ,23_04_2020_02-34-04

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,39578,4,0.916,0.29876037168502806
1,41390,4,0.923,0.2640996023416519
2,48416,4,0.925,0.2637730651497841
3,42664,4,0.926,0.2712536305785179
4,60910,6,0.916,0.29199311465024946
5,76584,6,0.923,0.28093754321336745
6,73528,4,0.92,0.2701113702058792
7,79853,6,0.926,0.30019896699488163
8,77438,6,0.931,0.24889089578390122
9,79815,5,0.916,0.3251210100650787
10,75849,3,0.915,0.2696816455125809
11,89358,5,0.931,0.2506574900150299
12,87242,3,0.931,0.23780524468421935
13,92961,3,0.938,0.19927303385734557
14,113653,3,0.926,0.2550475333929062
15,112725,2,0.939,0.20554642447829247
16,135867,3,0.938,0.20994983169436454
17,113622,3,0.946,0.20128974211215972
18,137325,2,0.923,0.23299197793006898
19,137867,3,0.942,0.20809236818552018
20,155933,3,0.939,0.18842261853069067
21,152770,2,0.949,0.1978353229165077
22,208037,2,0.947,0.19418496768176555
23,250309,2,0.941,0.19131580996513367
24,267435,2,0.942,0.2056640023291111
25,248336,2,0.949,0.19018737182021142
26,272904,3,0.942,0.21653148648142814
27,297823,2,0.956,0.17373464695364238
28,297823,2,0.95,0.1834564850181341
29,297823,2,0.954,0.17947358852624892
30,297823,2,0.948,0.19155215421319008
31,366633,2,0.946,0.19200189493596553
32,368411,2,0.946,0.19974749445915221
33,385431,2,0.949,0.16316165262460708
34,385899,2,0.952,0.17846547046303748
35,452143,2,0.951,0.19520013911277057
36,398355,2,0.953,0.18660839113593103
37,468465,2,0.949,0.18691929806023835
38,350475,2,0.947,0.19082455161958933
39,357425,3,0.945,0.2308860355168581
40,404718,3,0.953,0.1832740035057068
41,442825,1,0.952,0.1748033159673214
42,372070,1,0.945,0.1852829821705818
43,355833,2,0.946,0.1857354542016983
44,409773,2,0.945,0.18124584805965424
45,382775,2,0.945,0.186805295586586
46,382775,2,0.944,0.1853874808549881
47,386319,2,0.945,0.1840359376370907
48,390191,2,0.95,0.1688306167125702
49,312689,2,0.943,0.17522815181314946
50,335823,2,0.943,0.18891851896047593
51,362767,2,0.952,0.1810281629860401
52,336239,2,0.949,0.18806198907643557
53,340404,2,0.944,0.19850729924440383
54,343214,3,0.946,0.1948326908275485
55,406044,2,0.944,0.18343041477352381
56,407771,3,0.943,0.22380330750346183
57,332741,3,0.947,0.1894859160333872
58,332351,2,0.948,0.19391682651638983
59,311335,2,0.95,0.19701191733777523
60,327649,2,0.941,0.1958160709440708
61,327649,2,0.951,0.18869926112890242
62,327649,2,0.94,0.2055729499682784
63,420427,2,0.949,0.18228630310297012
64,463040,2,0.953,0.18984367348253728
65,457243,2,0.945,0.1948954841941595
66,460653,3,0.949,0.2079254468381405
67,465073,3,0.946,0.20357739855349063
68,466305,4,0.946,0.2171134861037135
69,467834,5,0.953,0.21843498668074607
70,467834,5,0.938,0.26635719173401595
71,504604,3,0.949,0.21175744271278382
72,461663,2,0.951,0.19115157885849476
73,541365,2,0.951,0.18469469670951366
74,477240,2,0.951,0.19140162800624966
75,477240,2,0.945,0.1873072793483734
76,469407,2,0.946,0.19697328189760446
77,459003,2,0.946,0.19773930415511132
78,507975,2,0.948,0.19356776350736618
79,518775,2,0.943,0.18591718713194133
80,518775,2,0.955,0.1656354836076498
81,698847,2,0.944,0.20644288262724877
82,698847,2,0.954,0.1604929157048464
83,685341,2,0.951,0.1811990639641881
84,723165,2,0.955,0.16316593582183123
85,887607,2,0.954,0.18070917454361915
86,1040941,2,0.953,0.16995880379527809
87,1040941,2,0.951,0.18191553285717965
88,1106299,2,0.955,0.17176610042154788
89,1094759,2,0.95,0.2170813707485795
90,1094759,2,0.949,0.17740448209270834
91,929059,2,0.954,0.18227915265783667
92,929059,2,0.95,0.18410351349413395
93,929059,2,0.949,0.18647879341244697
94,902379,2,0.95,0.1924572613015771
95,750545,2,0.955,0.1732656759172678
96,750971,3,0.946,0.23463592512905598
97,750971,3,0.937,0.23810030257701872
98,750971,3,0.952,0.1941134220659733
99,706901,3,0.95,0.19352981469780206
100,892405,3,0.942,0.20925876492261886
101,891599,2,0.948,0.1891957248672843
102,1145343,2,0.956,0.19427937213331462
103,1035942,2,0.947,0.18820882457494736
104,1146623,2,0.953,0.17153282398730516
105,1146623,2,0.95,0.16694334615767
106,1146623,2,0.952,0.18271833723783493
107,1146623,2,0.949,0.16967279582470657
108,1105855,1,0.947,0.1730964326709509
109,1288705,1,0.95,0.17416347087919712
110,1288705,1,0.949,0.1807396244853735
111,1750600,1,0.949,0.18285845793783664
112,1992280,1,0.952,0.1645147054940462
113,2014540,1,0.952,0.1714186154678464
114,2342080,1,0.953,0.16938411776721476
115,2365930,1,0.955,0.17408748023957013
116,2947075,1,0.95,0.1683419623374939
117,2152870,1,0.953,0.16920024412125348
118,2730040,1,0.952,0.17859652736783027
119,2210079,2,0.953,0.19075492551922799
120,2745145,1,0.957,0.16653856860101224
121,2614765,1,0.955,0.16355339124053717
122,2614765,1,0.954,0.1738948615267873
123,2301535,1,0.952,0.179502320792526
124,2338900,1,0.955,0.17576411925256252
125,1882570,1,0.95,0.1629577206671238
126,1958808,2,0.952,0.17626029531285167
127,1697025,2,0.951,0.16563980773463846
128,2118007,2,0.95,0.17716857663542032
129,2092061,2,0.95,0.18740509860217572
130,2005795,1,0.951,0.17853500024229288
131,2005795,1,0.956,0.16652662659436465
132,2115505,1,0.956,0.1697830006480217
133,2064187,2,0.956,0.18295024652779102
134,2645785,2,0.949,0.18939414709433913
