Experiment 1 ,27_03_2020_05-19-58

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,35035,6,0.898,0.32880879497528076
1,34688,6,0.916,0.28797155094146726
2,34688,6,0.912,0.29302391147613527
3,28454,6,0.901,0.30621629309654236
4,30564,4,0.915,0.26884153056144716
5,37718,3,0.917,0.2536172158718109
6,43770,4,0.909,0.2792914011478424
7,38579,3,0.915,0.26210370361804963
8,67907,3,0.919,0.26049277901649476
9,86267,3,0.927,0.2290897150039673
10,86687,3,0.92,0.2304119417667389
11,91684,4,0.921,0.24231054759025575
12,91684,4,0.932,0.25309289968013765
13,82119,3,0.931,0.188677924990654
14,82119,3,0.923,0.23227958822250366
15,112814,3,0.903,0.3025695025920868
16,86637,3,0.92,0.26136293363571167
17,115347,3,0.924,0.2490475376844406
18,123559,3,0.936,0.20648302292823792
19,122627,2,0.939,0.19731991320848466
20,120586,2,0.926,0.21229205179214478
21,120586,2,0.931,0.23197544419765473
22,132152,2,0.933,0.22213846176862717
23,132152,2,0.899,0.2835294623374939
24,157142,2,0.929,0.24668016839027404
25,159959,3,0.934,0.21915102875232698
26,160665,2,0.931,0.2138949636220932
27,182859,3,0.93,0.2117783981561661
28,168307,3,0.913,0.2969214861392975
29,206425,2,0.933,0.20712413308024408
30,189716,3,0.932,0.19493565028905868
31,234089,3,0.931,0.20247037646174432
32,261224,3,0.939,0.19085735428333284
33,183869,2,0.929,0.2350819193124771
34,179948,2,0.924,0.23605549222230912
35,365140,2,0.936,0.20505806535482407
36,367739,3,0.921,0.22337690395116805
37,352975,2,0.942,0.20303763884305953
38,479219,2,0.948,0.17368805238604546
39,542891,3,0.949,0.1914768255352974
40,514597,2,0.933,0.24416680431365967
41,475919,2,0.935,0.20312198269367218
42,417925,2,0.941,0.19159553331136703
43,454039,3,0.94,0.18368505120277404
44,448245,2,0.939,0.19148563656955958
45,513975,2,0.941,0.18447129642963409
46,473935,2,0.93,0.21997276127338408
47,497776,2,0.942,0.16772233779728413
48,497270,2,0.921,0.24032080897688865
49,554775,2,0.946,0.19539972335100175
50,419187,2,0.93,0.2570129214525223
51,471287,2,0.935,0.19681615477800368
52,515205,2,0.936,0.20142153120040893
53,570919,2,0.935,0.19527463567256928
54,573231,2,0.946,0.19182878006994725
55,765489,2,0.937,0.1905089372396469
56,892869,2,0.927,0.2405618027448654
57,730368,2,0.932,0.21487482270598413
58,840498,2,0.936,0.18944622921943666
59,572705,2,0.935,0.20375115618109704
60,851231,2,0.944,0.22080367290973663
61,786183,2,0.949,0.1741011796593666
62,696079,2,0.946,0.16470272049307824
63,696079,2,0.939,0.19697796750068663
64,693263,2,0.935,0.2151358639597893
65,518131,2,0.942,0.1885664809346199
66,935555,3,0.928,0.27194469249248504
67,534164,2,0.926,0.26607334250211717
68,568902,2,0.937,0.2278033613562584
69,609887,2,0.937,0.1786526560485363
70,732175,2,0.936,0.21044360277056695
71,749775,2,0.945,0.1941860458701849
72,912651,2,0.934,0.22873646387457847
73,676455,2,0.935,0.20626146340370177
74,783375,2,0.94,0.19242524388432503
75,534763,2,0.945,0.1788669095337391
76,606316,2,0.933,0.21820283383131028
77,606316,2,0.945,0.17257874500751497
78,767339,2,0.939,0.20495245623588562
79,731343,2,0.936,0.22392519798874855
80,728391,2,0.935,0.20337220799922942
81,821445,2,0.942,0.20932415115833283
82,796245,2,0.945,0.19466358930617572
83,721870,1,0.931,0.20277558249235153
84,690987,2,0.939,0.21443079459667205
85,776175,2,0.943,0.20234854558110238
86,739059,2,0.921,0.2424523301422596
87,495875,2,0.939,0.17139298212528228
88,713819,2,0.942,0.207511705160141
89,688043,2,0.92,0.323385912373662
90,723127,2,0.938,0.1999083036184311
91,648823,2,0.931,0.2558555056452751
92,775435,2,0.94,0.23211791962385178
93,762410,2,0.937,0.22404257698357105
94,762410,2,0.946,0.18567144042253494
95,941415,2,0.943,0.20953508475422858
96,822771,2,0.944,0.17687925812602043
97,939835,2,0.939,0.19360071218013764
98,767715,2,0.941,0.1986236223578453
99,1228415,2,0.931,0.22659245204925538
100,1118435,2,0.932,0.20531414069235324
101,884300,2,0.944,0.2071505339741707
102,1114675,2,0.945,0.20403071695566177
103,915857,2,0.935,0.20229462747275828
104,1126463,2,0.935,0.20985994440317154
105,974949,2,0.937,0.19332047647237777
106,1100877,2,0.952,0.16557267385721205
107,1058618,2,0.94,0.20344355481863022
108,1100877,2,0.934,0.22860397559404372
109,852837,2,0.943,0.18358477298915385
110,1021974,2,0.947,0.17540143752098084
111,790442,2,0.931,0.23806236028671265
112,981450,2,0.942,0.19348714900016784
113,1002950,2,0.94,0.20004428696632384
114,963247,2,0.933,0.21889056476950647
115,1031975,2,0.937,0.22592898738384246
116,794667,2,0.944,0.19055240967869758
117,1053807,2,0.937,0.23608702754974364
118,770430,2,0.932,0.21515612876415252
119,1271215,1,0.934,0.20761713898181916
120,1145605,1,0.945,0.16978849184513092
121,1178995,1,0.936,0.1943701273202896
122,1271215,1,0.94,0.18787060165405273
123,1729135,1,0.934,0.19816404607892035
124,1504395,2,0.931,0.22508341401815415
125,1503355,1,0.941,0.21669982373714447
126,1559005,1,0.948,0.1725813173055649
127,1402390,1,0.951,0.18653160047531128
128,2050315,1,0.94,0.18316223138570786
129,1346740,1,0.947,0.17102309080958367
130,1748215,1,0.941,0.18453050845861435
131,1748215,1,0.943,0.17471082238852978
132,1748215,1,0.946,0.1930490249991417
133,1748215,1,0.945,0.16754701766371727
134,1606287,2,0.946,0.18720169121026992
135,2226805,1,0.947,0.21270237672328948
136,2043955,1,0.948,0.17517474290728569
137,1428625,1,0.947,0.16641119074821473
138,1864285,1,0.952,0.17657834738492967
139,1430215,1,0.938,0.2100318202972412
140,2255425,1,0.935,0.2012679498195648
141,2214880,1,0.937,0.20818166810274125
142,1888135,1,0.941,0.20005289804935455
143,1867465,1,0.942,0.18635312348604202
144,1787170,1,0.945,0.18468665716052055
145,2831005,1,0.946,0.18157482051849366
146,2237935,1,0.942,0.18755175477266312
147,1857130,1,0.926,0.22323538756370545
148,3214195,1,0.947,0.17905290140211583
149,2214085,1,0.94,0.1824556144475937
