Experiment 1 ,01_04_2020_02-09-34

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,25
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.6

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,22274,9,0.87,0.4958764343261719
1,20661,4,0.885,0.3678624565601349
2,20525,4,0.9,0.3475093402862549
3,20825,5,0.897,0.4153568434715271
4,20693,3,0.911,0.28667715716362
5,22731,2,0.909,0.2789694756269455
6,19690,2,0.914,0.28477073335647585
7,24839,3,0.916,0.26360138547420503
8,22337,3,0.916,0.28871245360374453
9,24339,2,0.914,0.26920905435085296
10,24544,2,0.911,0.286183146238327
11,17263,2,0.902,0.29896563744544985
12,20559,5,0.903,0.3489656674861908
13,22079,2,0.911,0.28104275035858156
14,23137,5,0.905,0.33307834923267365
15,23989,6,0.901,0.3415923866033554
16,22601,5,0.902,0.3136287885904312
17,23260,6,0.89,0.3482637872695923
18,28917,6,0.911,0.3723721776008606
19,28704,5,0.923,0.2728166468143463
20,21722,5,0.913,0.29099992752075193
21,27011,5,0.914,0.28482700204849243
22,26267,4,0.91,0.28400864362716677
23,32943,4,0.924,0.2599848473072052
24,33458,3,0.924,0.2578756935596466
25,31580,3,0.922,0.27447522377967837
26,29196,3,0.927,0.25606669878959654
27,39573,4,0.919,0.28479162412881853
28,39573,4,0.919,0.2648337174654007
29,39119,3,0.919,0.25125704556703565
30,43413,4,0.917,0.2837079916000366
31,44157,4,0.926,0.2989343166351318
32,49214,4,0.931,0.2575417809188366
33,46265,3,0.926,0.28253063571453096
34,47611,4,0.917,0.30971692529320716
35,51463,4,0.933,0.23125675588846206
36,48270,4,0.915,0.305819908618927
37,52134,6,0.915,0.33569560182094577
38,47215,4,0.93,0.2722325801849365
39,52196,3,0.93,0.2413163925409317
40,53387,3,0.935,0.22766270005702974
41,60242,3,0.933,0.24442722058296204
42,46183,3,0.926,0.2339448503255844
43,46487,4,0.924,0.27562318214029075
44,56097,4,0.93,0.25727074027061464
45,46487,4,0.915,0.3172679262161255
