Summary ,27_03_2020_05-19-57

ACCURACY
Min val, 0.865
Max val, 0.95
Average stdev, 0.0144029185
Stdev of stdev, 0.005761119

LOSS
Min val, 0.16887378990650176
Max val, 0.4569379720687866
Average stdev, 0.052418464594983796
Stdev of stdev, 0.019899818012815193

PARAMETERS
Min val, 8755
Max val, 3476545
Average stdev, 260733.5299226205
Stdev of stdev, 319438.66747715644
