Experiment 1 ,13_03_2020_05-43-59

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,37375,47,0.909,0.3023750913143158
1,31810,40,0.918,0.2938582663536072
2,32605,41,0.907,0.30029798769950866
3,37375,47,0.913,0.2946860401630402
4,46915,59,0.906,0.2841092448234558
5,56455,71,0.918,0.2553049702644348
6,52480,66,0.913,0.27333900713920595
7,57250,72,0.919,0.25409661507606507
8,56455,71,0.906,0.30734023451805115
9,64405,81,0.916,0.26649857354164125
10,50890,64,0.917,0.2670654237270355
11,62020,78,0.915,0.26290150451660155
12,59635,75,0.915,0.2554033408164978
13,68380,86,0.922,0.2552533166408539
14,86665,109,0.91,0.2665417319536209
15,92230,116,0.924,0.2475785927772522
16,97000,122,0.918,0.23820421767234803
17,123235,155,0.92,0.2357755204439163
18,133570,168,0.921,0.24589553463459016
19,150265,189,0.933,0.20949803709983825
20,211480,266,0.926,0.20570560812950134
21,273490,344,0.932,0.21107247066497803
22,320395,403,0.934,0.20679504644870758
23,291775,367,0.932,0.22153896284103394
24,365710,460,0.936,0.19875609016418458
25,384790,484,0.933,0.19283900237083434
26,384790,484,0.94,0.19334494817256928
27,437260,550,0.935,0.19581809198856354
28,468265,589,0.935,0.2188558384180069
29,600235,755,0.938,0.1825910449028015
30,720280,906,0.948,0.16509127533435822
31,717895,903,0.944,0.1808413695693016
32,872125,1097,0.935,0.2041275866627693
33,889615,1119,0.938,0.18759803119301796
34,942880,1186,0.929,0.23178441405296327
35,942880,1186,0.944,0.18894592714309694
36,948445,1193,0.942,0.18459358966350556
37,1170250,1472,0.944,0.17718347012996674
38,1412725,1777,0.945,0.18457932019233703
39,1573315,1979,0.94,0.1882283031344414
40,1783195,2243,0.942,0.18810102641582488
41,2042365,2569,0.948,0.16863725778460503
42,1450885,1825,0.943,0.17376092743873597
43,2135380,2686,0.94,0.19161104819178582
44,1683025,2117,0.94,0.20016436612606048
45,1882570,2368,0.936,0.20963208398222924
46,1927090,2424,0.942,0.16730387347936632
47,3847015,4839,0.939,0.20960104191303253
48,2668030,3356,0.945,0.1684612173885107
49,3881995,4883,0.944,0.1969776945412159
50,3612490,4544,0.948,0.1956375604867935
51,4800220,6038,0.942,0.1889176641702652
52,2227600,2802,0.926,0.23317385014891626
53,2083705,2621,0.942,0.18327115565538407
54,5107090,6424,0.944,0.19572267693281173
55,1913575,2407,0.946,0.1707641742825508
56,3002725,3777,0.936,0.19766381505131722
57,3415330,4296,0.951,0.1815919230878353
58,3128335,3935,0.943,0.1789689509868622
59,3951955,4971,0.94,0.2179623704254627
60,2483590,3124,0.941,0.19512298822402954
61,2390575,3007,0.95,0.16828387922048568
62,2483590,3124,0.948,0.17937575393915176
63,3303235,4155,0.947,0.17961047120392323
64,3603745,4533,0.953,0.17095627743005753
65,3856555,4851,0.943,0.1917698726505041
66,2486770,3128,0.94,0.18691748237609862
67,2411245,3033,0.949,0.16339422315359114
68,2390575,3007,0.939,0.20452580136060713
69,1870645,2353,0.947,0.17415928176045417
70,2514595,3163,0.94,0.20562846505641938
71,3193525,4017,0.939,0.22564969152212144
72,4038610,5080,0.944,0.17303755922615527
73,2274505,2861,0.95,0.16647204780578614
74,1903240,2394,0.947,0.18255408710241317
75,2534470,3188,0.942,0.19728611946105956
76,2279275,2867,0.941,0.19084989294409752
77,2410450,3032,0.944,0.18413854670524596
78,1721185,2165,0.929,0.21147063744068145
79,2189440,2754,0.942,0.18358719575405122
80,2070985,2605,0.945,0.16873225980997086
81,4038610,5080,0.943,0.22728783240914344
82,1764115,2219,0.949,0.17359277546405794
83,3925720,4938,0.937,0.19536717979609966
84,1803865,2269,0.944,0.17454170244932174
85,4261210,5360,0.943,0.1863675090074539
86,4119700,5182,0.938,0.20384584990143775
87,1875415,2359,0.939,0.19744520336389543
88,2616355,3291,0.94,0.17370986212790013
89,4928215,6199,0.937,0.25776661083102226
90,4928215,6199,0.948,0.17953287482261657
91,2749915,3459,0.944,0.18227385407686233
92,5037130,6336,0.944,0.1669643508940935
93,2282455,2871,0.95,0.16647888112068177
94,2569450,3232,0.953,0.16067267328500748
