Experiment 2 ,15_04_2020_23-47-35

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,31810,40,0.903,0.2877556977272034
1,32605,41,0.905,0.2984683756828308
2,32605,41,0.911,0.28892165327072145
3,48505,61,0.91,0.2840235614776611
4,55660,70,0.914,0.276421692609787
5,46120,58,0.912,0.272414847612381
6,25450,32,0.901,0.3143602452278137
7,40555,51,0.908,0.2926566174030304
8,31810,40,0.906,0.2899704840183258
9,34195,43,0.908,0.2831083221435547
10,33400,42,0.905,0.2932482514381409
11,27040,34,0.903,0.31336886787414553
12,34195,43,0.91,0.2931014971733093
13,42145,53,0.904,0.30602418541908266
14,21475,27,0.908,0.31049293279647827
15,29425,37,0.902,0.2974538350105286
16,26245,33,0.91,0.3080487494468689
17,26245,33,0.902,0.3054597043991089
18,41350,52,0.911,0.2840706257820129
19,31810,40,0.908,0.3035917024612427
20,57250,72,0.91,0.27494267392158506
21,69970,88,0.915,0.26067786502838136
22,60430,76,0.914,0.26571538972854614
23,54070,68,0.91,0.2823286049365997
24,71560,90,0.917,0.2605711934566498
25,89050,112,0.912,0.26058626103401183
26,90640,114,0.917,0.24997920989990235
27,90640,114,0.927,0.237309951543808
28,61225,77,0.916,0.2656045186519623
29,94615,119,0.92,0.24836323094367982
30,64405,81,0.911,0.27551800668239596
31,67585,85,0.917,0.25309285378456114
32,62020,78,0.919,0.26719967341423034
33,61225,77,0.913,0.264647873878479
34,80305,101,0.923,0.2539239237308502
35,83485,105,0.91,0.2548126482963562
36,97000,122,0.917,0.25541051411628723
37,107335,135,0.921,0.23976078915596008
38,123235,155,0.921,0.23375193572044373
39,123235,155,0.926,0.2388198001384735
40,152650,192,0.923,0.23200450479984283
41,112900,142,0.918,0.2431241250038147
42,159805,201,0.922,0.2217544411420822
43,194785,245,0.916,0.24118280339241027
44,236920,298,0.932,0.213646399974823
45,209095,263,0.933,0.2112439147233963
46,259180,326,0.934,0.2066096978187561
47,314830,396,0.924,0.22550974202156066
48,275875,347,0.933,0.20772500896453858
49,326755,411,0.936,0.2004431489109993
50,382405,481,0.933,0.19802610206604004
51,283825,357,0.926,0.20870084178447723
52,357760,450,0.925,0.23827672147750856
53,442030,556,0.937,0.19992452466487884
54,564460,710,0.945,0.1868871829509735
55,451570,568,0.938,0.20515870141983034
56,723460,910,0.935,0.19098498618602752
57,723460,910,0.942,0.19887090349197387
58,678940,854,0.94,0.19237178122997284
59,531865,669,0.934,0.19069715523719788
60,605800,762,0.937,0.19340895497798918
61,938905,1181,0.936,0.19562531924247742
62,1063720,1338,0.935,0.19697688430547713
63,1155940,1454,0.946,0.17395297354459763
64,1155940,1454,0.947,0.17782566487789153
65,976270,1228,0.942,0.20714514207839965
66,1169455,1471,0.942,0.1907338092327118
67,942085,1185,0.944,0.18989405769109727
68,1107445,1393,0.943,0.18098375642299652
69,1315735,1655,0.939,0.1881253568828106
70,1291090,1624,0.94,0.19402005219459534
71,1234645,1553,0.924,0.24881622612476348
72,2047135,2575,0.952,0.1581558719277382
73,1616245,2033,0.932,0.20761534690856934
74,1280755,1611,0.942,0.17721774768829346
75,1534360,1930,0.943,0.17209127360582352
76,1449295,1823,0.946,0.16948749500513077
77,1310170,1648,0.943,0.1687626847922802
78,1683820,2118,0.937,0.1832040729522705
79,1558210,1960,0.939,0.19121851435303688
80,1473145,1853,0.94,0.20135649192333221
81,1973995,2483,0.953,0.15203140112757682
82,2036800,2562,0.947,0.16891245073080063
83,1299835,1635,0.936,0.20272352290153503
84,1631350,2052,0.941,0.17942507949471473
85,1747420,2198,0.935,0.18860405907034875
86,1690975,2127,0.945,0.1927423882484436
87,1832485,2305,0.95,0.15985129553079605
88,1899265,2389,0.945,0.1837811074256897
89,1855540,2334,0.943,0.17164677615463733
90,1760140,2214,0.937,0.2236530402302742
91,1944580,2446,0.947,0.1931146137714386
92,2023285,2545,0.941,0.2061841784119606
93,2708575,3407,0.944,0.1833115042746067
94,1739470,2188,0.937,0.18906252489984035
95,1993075,2507,0.946,0.17878920924663544
96,1687000,2122,0.943,0.19061834117770196
97,1884160,2370,0.941,0.18152367770671846
98,1759345,2213,0.943,0.1804850415587425
99,1683820,2118,0.94,0.18588905888795854
100,1441345,1813,0.934,0.20347885744273664
101,2256220,2838,0.94,0.1780684071779251
102,1175020,1478,0.937,0.2027236397266388
103,1051795,1323,0.942,0.18804004108905792
104,1863490,2344,0.943,0.1826041129231453
105,1858720,2338,0.945,0.17851733005046844
106,2920045,3673,0.94,0.2003995076417923
107,2324590,2924,0.933,0.23074735033512114
108,2715730,3416,0.941,0.1730973715186119
109,2762635,3475,0.946,0.18983269345760345
110,2470075,3107,0.942,0.1750214332342148
111,1189330,1496,0.946,0.19282044887542724
112,2470075,3107,0.94,0.18332284235954285
113,2891425,3637,0.943,0.17882737082242967
114,1970815,2479,0.943,0.1841252566576004
115,2744350,3452,0.945,0.18011484152078627
116,1976380,2486,0.948,0.17108003723621368
117,1418290,1784,0.944,0.19680952879786492
118,1716415,2159,0.943,0.1685994380712509
119,1606705,2021,0.944,0.18095224642753602
120,1869055,2351,0.945,0.17947901451587678
121,1109830,1396,0.942,0.18209885603189468
122,1431805,1801,0.934,0.22366243267059327
123,1615450,2032,0.945,0.17489206862449647
124,1615450,2032,0.938,0.19555526435375215
125,1315735,1655,0.936,0.192589281976223
126,1526410,1920,0.941,0.20536073315143585
127,2014540,2534,0.942,0.1894293638020754
128,1541515,1939,0.93,0.19627831698954104
129,2139355,2691,0.941,0.1681492843925953
130,1764910,2220,0.937,0.18956257405877114
131,2118685,2665,0.946,0.18218658965826035
132,2178310,2740,0.942,0.17939507499337196
133,2178310,2740,0.943,0.18511801114678383
134,2385805,3001,0.942,0.1800477790236473
135,2772175,3487,0.944,0.1805773264169693
136,2772175,3487,0.939,0.20402454710006715
137,3261100,4102,0.943,0.2151676397919655
138,3261100,4102,0.947,0.18742356061935425
139,2191825,2757,0.949,0.17492841938138007
140,2904940,3654,0.93,0.2188325622677803
141,1780015,2239,0.947,0.1643100865483284
142,1881775,2367,0.941,0.18358733439445496
143,2593300,3262,0.945,0.1698007419705391
144,2264170,2848,0.94,0.18589455911517144
145,1659175,2087,0.944,0.1801576144695282
146,2133790,2684,0.953,0.15842220768332482
147,1284730,1616,0.934,0.2044025797843933
148,1634530,2056,0.938,0.1835210086107254
149,1946965,2449,0.938,0.19665175011754035
150,1643275,2067,0.948,0.16594447684288025
151,2084500,2622,0.945,0.18910710123181343
152,1646455,2071,0.941,0.21174216583371164
153,2035210,2560,0.942,0.17911582708358764
154,2218060,2790,0.943,0.1795765706896782
155,1788760,2250,0.932,0.2497881089746952
156,1756165,2209,0.944,0.18329866337776185
157,1955710,2460,0.942,0.17379464882612228
158,2084500,2622,0.944,0.19778807747364044
159,1031125,1297,0.934,0.18289595365524292
160,1207615,1519,0.94,0.18177214959263802
161,2012950,2532,0.943,0.18896357709169387
162,1694155,2131,0.943,0.18968837958574294
163,1705285,2145,0.951,0.17523142296075822
164,2214085,2785,0.932,0.21573552441596985
165,1656790,2084,0.936,0.21113271820545196
166,1736290,2184,0.94,0.1950985688716173
167,1663150,2092,0.939,0.18843770205974578
168,1359460,1710,0.934,0.2074295233488083
169,2116300,2662,0.943,0.1807831363081932
170,1737085,2185,0.946,0.171438014626503
171,2052700,2582,0.94,0.1937994611263275
