Experiment 1 ,16_04_2020_04-47-38

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,36580,1,0.906,0.2971771202087402
1,27237,2,0.905,0.28142062830924985
2,50095,1,0.903,0.2797414507865906
3,46120,1,0.907,0.29775965595245363
4,38571,2,0.903,0.31264388012886046
5,38571,2,0.925,0.25471075129508974
6,38571,2,0.913,0.2725982537269592
7,28860,4,0.896,0.3201462466716766
8,26549,3,0.898,0.31515026617050174
9,26834,3,0.907,0.2828650965690613
10,31925,2,0.911,0.2740243394374847
11,30683,3,0.901,0.32680476808547976
12,30918,2,0.915,0.27112515377998353
13,35760,2,0.898,0.3174279599189758
14,35760,2,0.905,0.2762091836929321
15,26463,2,0.91,0.2926056272983551
16,20571,2,0.895,0.3143210434913635
17,32875,2,0.897,0.31604708433151246
18,33125,2,0.912,0.2774584352970123
19,33825,2,0.906,0.2798988734483719
20,43164,2,0.917,0.26919039726257327
21,31417,4,0.911,0.2744523355960846
22,37221,2,0.915,0.25278288757801054
23,31417,4,0.917,0.28630225706100465
24,38890,4,0.906,0.2854815561771393
25,32211,4,0.914,0.2738245489597321
26,42649,2,0.911,0.2624941930770874
27,32220,4,0.913,0.27495507097244265
28,31490,4,0.916,0.28835035717487334
29,31017,4,0.913,0.2725638519525528
30,30705,4,0.911,0.26907279777526855
31,31817,4,0.91,0.2933294241428375
32,31017,4,0.896,0.2931737515926361
33,31275,3,0.926,0.24765454030036926
34,32879,5,0.916,0.2586930185556412
35,38459,3,0.902,0.3076872938871384
36,39721,4,0.911,0.2527311840057373
37,40297,4,0.919,0.25582283139228823
38,40745,4,0.906,0.26547845005989074
39,43150,3,0.908,0.2915123088359833
40,43451,3,0.915,0.25498778629302976
41,41595,2,0.915,0.2634426975250244
42,42785,3,0.904,0.28722145688533784
43,42785,3,0.91,0.27103292536735535
44,43400,3,0.912,0.2839190950393677
45,43415,3,0.912,0.26384825110435484
46,44405,3,0.902,0.30256451177597044
47,54125,3,0.92,0.2467921571135521
48,69515,3,0.906,0.25761401224136354
49,82475,3,0.915,0.28431775951385496
50,82475,3,0.914,0.23983058524131776
51,82655,3,0.916,0.2686286906003952
52,81285,2,0.921,0.2445236120223999
53,81285,2,0.924,0.22525183391571044
54,104775,2,0.922,0.23241768699884416
55,90927,2,0.929,0.22640304017066956
56,81285,2,0.919,0.2500447065830231
57,82617,2,0.928,0.23322991228103637
58,84311,3,0.925,0.2353201469182968
59,86041,4,0.914,0.2738978962898254
60,83283,2,0.92,0.23729173874855042
61,85671,5,0.922,0.2748804258108139
62,97867,3,0.925,0.2503281427621841
63,97867,3,0.921,0.26408571887016297
64,85465,4,0.904,0.2759462373256683
65,119555,3,0.926,0.2206935967206955
66,121555,4,0.935,0.2227912015914917
67,123947,3,0.928,0.21937870061397552
68,186059,2,0.931,0.2012075251340866
69,186477,3,0.93,0.20591156965494156
70,183479,2,0.935,0.21403235924243927
71,185069,3,0.922,0.24228489053249358
72,185069,3,0.916,0.2524185019731522
73,121817,3,0.924,0.24375008034706117
74,148125,2,0.925,0.20495712423324586
75,147345,3,0.928,0.2333470658659935
76,178650,2,0.935,0.21965741616487502
77,178650,2,0.93,0.21824234020709993
78,169575,2,0.925,0.2516791126728058
79,169575,2,0.921,0.22274355009198188
80,224679,3,0.934,0.23182400047779084
81,224679,3,0.931,0.19862312115728856
82,252695,3,0.938,0.19910138309001923
83,321911,3,0.931,0.21303976941108704
84,322311,3,0.932,0.21128762924671174
85,324939,2,0.934,0.19380964523553848
86,324939,2,0.931,0.1992483496069908
87,284811,2,0.928,0.22484319877624512
88,248463,2,0.937,0.18792514210939407
89,273267,2,0.928,0.2330749891847372
90,362115,2,0.949,0.18372153306007385
91,329955,2,0.93,0.2259150310754776
92,332385,2,0.929,0.21165374517440796
93,329955,2,0.928,0.21295629274845124
94,432987,2,0.94,0.1808288530409336
95,532815,2,0.937,0.20328109854459764
96,534095,2,0.939,0.20125242364406587
97,441339,2,0.938,0.20926714181900025
98,389218,2,0.938,0.19359724971652031
99,397516,2,0.939,0.19240565532445908
100,447733,2,0.946,0.16828708693385125
101,421485,2,0.926,0.21781864143908025
102,418660,2,0.937,0.1772034643292427
103,515717,2,0.936,0.20308580362796783
104,455503,2,0.933,0.19976413357257844
105,468453,2,0.934,0.18486830800771714
106,468453,2,0.935,0.1957167356312275
107,538449,2,0.941,0.18420223528146742
108,478813,2,0.948,0.1891792567372322
109,476741,2,0.936,0.20429703572392463
110,589104,2,0.927,0.23477454042434692
111,601435,2,0.945,0.17676833942532538
112,601435,2,0.939,0.2009807971715927
113,495540,2,0.928,0.23104928427934646
114,449282,2,0.937,0.20006180135905743
115,597886,2,0.946,0.18117985159158706
116,602801,2,0.937,0.23206994980573653
117,602801,2,0.94,0.20163079231977463
118,576677,2,0.935,0.19649856704473495
119,576677,2,0.939,0.19187147995829582
120,592227,2,0.928,0.22068324648961424
121,604735,2,0.933,0.21417892226576804
122,425688,2,0.943,0.17914345487952232
123,688382,3,0.937,0.20886471927165984
124,594285,2,0.941,0.18223294937610626
125,713802,2,0.933,0.2206595262438059
126,863722,2,0.934,0.21886367321014405
127,705369,2,0.921,0.25853283700346946
128,705369,2,0.936,0.2151483777165413
129,792510,2,0.948,0.17487324361503123
130,790632,2,0.941,0.1841728650033474
131,834191,2,0.94,0.18696797182038427
132,869646,2,0.921,0.25938175988197326
133,868392,2,0.941,0.18666999000310897
134,859242,2,0.945,0.20032473662495612
135,1069452,2,0.947,0.18593307777494192
136,1069452,2,0.936,0.26097551345825193
137,895656,2,0.931,0.20341949826478958
138,1285668,2,0.939,0.21070155048370362
139,1019910,2,0.937,0.2249902470111847
140,1206435,2,0.936,0.19600503845512868
141,1145231,2,0.947,0.1849795885682106
142,1154460,2,0.942,0.19395860263705253
143,1035895,1,0.937,0.18746003633737565
144,1302965,2,0.924,0.29500311079621316
145,1302965,2,0.94,0.19475367403030394
146,1302965,2,0.935,0.22834769535064697
147,1066105,1,0.935,0.18323131823539734
148,1640890,1,0.946,0.1648521230518818
149,1277575,1,0.947,0.16607868218421937
150,1659970,1,0.941,0.17675499349832535
151,1655995,1,0.944,0.17318730396032334
152,1465990,1,0.947,0.18741714876890184
153,1826125,1,0.943,0.18909246265888213
154,1523230,1,0.945,0.1737788778245449
155,2685520,1,0.941,0.20068004462122918
156,2685520,1,0.945,0.18824644368886947
157,2685520,1,0.939,0.2133533383011818
158,2685520,1,0.938,0.2083413859605789
159,2596480,1,0.937,0.20320484232902528
160,2909710,1,0.928,0.24388331074267625
161,3225325,1,0.949,0.1961654935479164
162,3153775,1,0.939,0.19109769436717033
163,3153775,1,0.95,0.17361616086959838
