Experiment 2 ,12_05_2020_05-33-12

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,fashion_mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,30220,38,0.831,0.504082887172699
1,37375,47,0.825,0.49127017164230347
2,31015,39,0.825,0.4933870267868042
3,46915,59,0.838,0.46135594248771666
4,38170,48,0.831,0.4739084711074829
5,46120,58,0.842,0.46864124155044556
6,55660,70,0.836,0.45143005180358886
7,52480,66,0.82,0.5137493834495545
8,50095,63,0.844,0.46918430662155153
9,49300,62,0.833,0.4754309294223785
10,57250,72,0.824,0.49849471187591554
11,57250,72,0.834,0.5003103017807007
12,63610,80,0.8,0.5549212770462036
13,58045,73,0.829,0.5003098349571228
14,57250,72,0.842,0.4576587362289429
15,60430,76,0.828,0.4600895447731018
16,89050,112,0.831,0.4690361413955689
17,107335,135,0.843,0.44890968918800356
18,61225,77,0.843,0.46097807836532595
19,68380,86,0.822,0.4801438286304474
20,83485,105,0.838,0.4841201920509338
21,77125,97,0.845,0.4590024971961975
22,91435,115,0.831,0.49375459814071654
23,126415,159,0.835,0.46290629959106444
24,94615,119,0.816,0.5196673512458801
25,88255,111,0.846,0.4341123864650726
26,143110,180,0.851,0.4444299495220184
27,104155,131,0.838,0.46385205078125
28,90640,114,0.836,0.4480267419815063
29,93820,118,0.832,0.47907615089416505
30,97000,122,0.846,0.45925871658325196
31,143110,180,0.83,0.48462046575546264
32,143110,180,0.811,0.511200870513916
33,160600,202,0.817,0.5165593550205231
34,175705,221,0.826,0.5069779109954834
35,141520,178,0.842,0.4562074251174927
36,126415,159,0.84,0.4642305212020874
37,74740,94,0.842,0.4545184862613678
38,50095,63,0.848,0.4487406053543091
39,58045,73,0.837,0.45782977271080016
40,74740,94,0.811,0.5264593458175659
41,68380,86,0.816,0.5154346108436585
42,51685,65,0.836,0.46872027444839476
43,43735,55,0.845,0.4526924962997437
44,43735,55,0.822,0.5260757699012756
45,37375,47,0.835,0.45502749013900756
46,53275,67,0.833,0.49941937971115113
47,45325,57,0.833,0.46773111391067507
48,73150,92,0.811,0.520908522605896
49,73150,92,0.85,0.45020422172546387
50,73945,93,0.855,0.43411406326293944
51,65995,83,0.825,0.4892825093269348
52,73150,92,0.83,0.48339445161819455
53,86665,109,0.848,0.45417739868164064
54,100975,127,0.823,0.487149854183197
55,86665,109,0.844,0.45235526037216184
56,97000,122,0.838,0.46360005521774295
57,104155,131,0.81,0.5148772940635681
58,72355,91,0.839,0.4585480337142944
59,91435,115,0.853,0.45008439683914186
60,111310,140,0.829,0.4852473177909851
61,109720,138,0.853,0.4515267505645752
62,97795,123,0.85,0.4551789946556091
63,139930,176,0.842,0.4390542397499084
64,139930,176,0.864,0.43897370195388796
65,39760,50,0.842,0.4765461869239807
66,46915,59,0.81,0.5175398602485657
67,66790,84,0.846,0.45334749460220336
68,80305,101,0.821,0.5370157237052917
69,97795,123,0.829,0.5144062528610229
70,67585,85,0.844,0.47093418264389036
71,67585,85,0.826,0.5204645018577576
72,73150,92,0.827,0.47736353302001955
73,73150,92,0.843,0.4500949687957764
74,38170,48,0.837,0.46122548627853394
75,41350,52,0.837,0.4691781034469604
76,55660,70,0.825,0.4676149740219116
77,58840,74,0.84,0.4785555305480957
78,67585,85,0.826,0.47869195079803467
79,89050,112,0.844,0.45214103174209597
80,79510,100,0.851,0.43565017127990724
81,88255,111,0.833,0.4871519341468811
82,112105,141,0.848,0.4688164994716644
83,107335,135,0.839,0.460110577583313
84,108130,136,0.839,0.45378518557548525
85,64405,81,0.81,0.5254565186500549
86,108130,136,0.835,0.49355355978012083
87,108925,137,0.826,0.48859515237808226
88,121645,153,0.824,0.5112289228439331
89,104950,132,0.806,0.5376488676071167
90,95410,120,0.813,0.5642367072105408
91,92230,116,0.839,0.45780096292495726
92,126415,159,0.83,0.4877230768203735
93,116080,146,0.836,0.46934048461914063
94,207505,261,0.847,0.4416372261047363
95,186040,234,0.848,0.4572586874961853
96,215455,271,0.843,0.447772705078125
97,214660,270,0.84,0.480471803188324
98,335500,422,0.855,0.4433706731796265
99,186040,234,0.836,0.4635649684667587
100,264745,333,0.846,0.426399257183075
101,257590,324,0.832,0.48757462453842165
102,267925,337,0.841,0.4633669505119324
103,314035,395,0.845,0.43967139315605164
104,284620,358,0.844,0.45609111833572386
105,542995,683,0.845,0.4350939865112305
106,434080,546,0.867,0.4174838240146637
107,395920,498,0.838,0.47207118797302244
108,345040,434,0.843,0.4637231261730194
109,485755,611,0.854,0.44444061136245727
110,492115,619,0.86,0.4316586122512817
111,446800,562,0.858,0.43994316720962523
112,298135,375,0.839,0.4691471881866455
113,437260,550,0.84,0.4523935079574585
114,509605,641,0.835,0.44488508033752444
115,370480,466,0.846,0.4449548616409302
116,567640,714,0.844,0.45279838466644284
117,747310,940,0.841,0.48653876781463623
118,769570,968,0.85,0.42328979325294497
119,1043050,1312,0.85,0.4327200217247009
120,368890,464,0.837,0.4856311478614807
121,464290,584,0.847,0.443382976770401
122,740950,932,0.828,0.5303101210594178
123,740950,932,0.824,0.5190115113258362
124,806140,1014,0.815,0.5200448112487793
125,514375,647,0.843,0.44053671407699585
126,396715,499,0.852,0.43989177846908567
127,649525,817,0.845,0.45657480001449585
128,649525,817,0.782,0.5964634056091309
129,190810,240,0.824,0.5216574878692627
130,698020,878,0.842,0.4350689375400543
131,411025,517,0.836,0.5091031241416931
132,1430215,1799,0.83,0.5068453640937806
133,438850,552,0.854,0.45969573259353635
134,789445,993,0.831,0.48076882553100586
135,1469965,1849,0.84,0.4494330897331238
136,624880,786,0.831,0.46085808277130125
137,1437370,1808,0.836,0.45353789067268374
138,457135,575,0.836,0.47086798238754274
139,457135,575,0.85,0.46500588655471803
140,426130,536,0.816,0.5073584361076355
141,2430325,3057,0.841,0.4608469853401184
142,436465,549,0.841,0.4611550772190094
143,488140,614,0.845,0.48703635025024417
144,436465,549,0.83,0.4796376528739929
145,380815,479,0.836,0.47287626326084137
146,543790,684,0.812,0.5506877784729004
147,496885,625,0.81,0.560866870880127
148,492910,620,0.851,0.43671984791755675
149,503245,633,0.835,0.46861906003952025
150,452365,569,0.843,0.4481986527442932
151,587515,739,0.845,0.47181239700317384
152,776725,977,0.839,0.4236299455165863
153,809320,1018,0.826,0.5078099460601807
154,515170,648,0.837,0.46071465229988096
155,503245,633,0.835,0.4678560490608215
156,480190,604,0.775,0.6439906063079834
157,547765,689,0.834,0.491761981010437
158,458725,577,0.832,0.46062147903442385
159,458725,577,0.858,0.42652197647094725
160,383200,482,0.832,0.48763068437576296
161,416590,524,0.813,0.5189711518287659
162,400690,504,0.854,0.44013955974578856
163,321190,404,0.841,0.45489843559265136
164,409435,515,0.79,0.6024382839202881
165,438850,552,0.813,0.5212768983840942
166,333115,419,0.807,0.5233062129020691
167,493705,621,0.85,0.46291290616989134
168,407050,512,0.851,0.44497791719436647
169,356170,448,0.854,0.43201392817497253
170,441235,555,0.801,0.5304765453338623
171,442825,557,0.845,0.44232726526260374
172,623290,784,0.813,0.5320031571388245
173,705175,887,0.808,0.5003593292236328
174,658270,828,0.837,0.48797107505798337
