Summary ,26_03_2020_07-27-49

ACCURACY
Min val, 0.877
Max val, 0.956
Average stdev, 0.008983512
Stdev of stdev, 0.0057822666

LOSS
Min val, 0.15752624148130417
Max val, 0.4829442687034607
Average stdev, 0.030451262943292864
Stdev of stdev, 0.023252590612316174

PARAMETERS
Min val, 22832
Max val, 1256082
Average stdev, 129330.34945735837
Stdev of stdev, 120678.78192299472
