Experiment 3 ,31_03_2020_07-02-35

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.6

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,40009,4,0.923,0.24634570729732513
1,52858,4,0.916,0.3065806639194488
2,62601,5,0.92,0.2763087772130966
3,60574,4,0.919,0.2964865604788065
4,67503,4,0.932,0.2391961149275303
5,67955,5,0.92,0.2571964000761509
6,67955,5,0.932,0.2655513148903847
7,67955,5,0.912,0.3481913266181946
8,63602,5,0.933,0.27198190009593964
9,73051,4,0.929,0.27599798220396043
10,73051,4,0.929,0.22311070096492766
11,73051,4,0.922,0.2669158381819725
12,85307,4,0.923,0.24914021921157836
13,72061,3,0.916,0.2883094876408577
14,72061,3,0.92,0.24929425206780434
15,84365,3,0.933,0.24428014934062958
16,102456,4,0.914,0.2862087106704712
17,102836,4,0.935,0.22093118785321714
18,102762,5,0.943,0.19954305367171765
19,100582,3,0.934,0.2292849392592907
20,105087,2,0.938,0.20078677996993066
21,105929,3,0.934,0.22806164622306824
22,105929,3,0.94,0.24301300424337388
23,170713,3,0.939,0.19439693588018417
24,148759,2,0.94,0.21919905269145964
25,201739,3,0.943,0.19548658521473408
26,160605,3,0.934,0.2465790797472
27,201325,2,0.946,0.19500541949272157
28,210931,2,0.946,0.19508628410100937
29,213601,3,0.952,0.20250050960481167
30,158691,2,0.939,0.21395011353492738
31,220011,2,0.945,0.19344453904032707
32,268323,2,0.946,0.19641061820089817
33,320375,2,0.953,0.17904913505911826
34,386629,2,0.949,0.1987159653902054
35,387087,2,0.951,0.18994384662806987
36,358752,2,0.953,0.18655954403430222
37,294885,2,0.948,0.19780153369903564
38,354783,2,0.952,0.1851110632494092
39,356713,3,0.946,0.20683002182096244
40,316593,2,0.946,0.1895501880645752
41,316593,2,0.943,0.2035721554160118
42,316593,2,0.949,0.17607956790924073
43,292110,2,0.945,0.20908641284704207
44,355680,2,0.947,0.19460273388028146
45,341547,2,0.948,0.1769717382788658
46,341547,2,0.944,0.2050048575848341
47,428559,2,0.951,0.18756378276646138
48,482635,2,0.947,0.19519366297125817
49,492315,2,0.951,0.18226098907738925
50,467589,2,0.946,0.1983406860679388
51,511791,2,0.959,0.17649082968384028
52,511791,2,0.948,0.17255914424359797
53,628012,2,0.955,0.17068706971779465
54,628012,2,0.947,0.1783859819844365
55,813030,2,0.952,0.16837693675607443
56,740333,2,0.953,0.18754873955249787
57,913065,2,0.949,0.17472033090889455
58,824655,2,0.944,0.18136185851693154
59,623895,2,0.948,0.17592322973906993
60,649878,2,0.952,0.1762628419101238
61,668343,2,0.951,0.15927522913366557
62,668343,2,0.953,0.17937778255343437
63,670153,3,0.953,0.16271492134034635
64,668343,2,0.95,0.20252167510986327
65,650655,2,0.95,0.17905466367304326
66,668343,2,0.948,0.19475569688528777
67,668343,2,0.956,0.18416586919128894
68,668343,2,0.947,0.20394878146797418
69,669541,3,0.948,0.18342489644140006
70,668343,2,0.956,0.1712101836055517
71,668343,2,0.951,0.1782073069214821
72,863227,2,0.954,0.1847204485088587
73,863227,2,0.949,0.19015918814390897
74,812500,1,0.948,0.17724238869547843
75,847732,2,0.95,0.17960020138323307
76,665352,2,0.945,0.19624438156932592
77,665352,2,0.953,0.16993186169862748
