Experiment 1 ,26_03_2020_01-27-47

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,41761,2,0.912,0.27553306889533996
1,42307,3,0.906,0.29193601512908934
2,39017,4,0.904,0.29772068858146666
3,37805,3,0.904,0.28749057722091675
4,40095,4,0.92,0.25669499015808106
5,45719,3,0.92,0.26302465653419493
6,47177,3,0.92,0.26367462825775145
7,55365,2,0.919,0.2599335780143738
8,39649,4,0.91,0.2780614411234856
9,62657,4,0.913,0.2857395644187927
10,74976,4,0.916,0.25059559965133665
11,78847,4,0.923,0.24279005455970765
12,89940,3,0.913,0.2625758318901062
13,68213,3,0.928,0.21755803227424622
14,107172,5,0.915,0.2368626058101654
15,101794,4,0.93,0.23290584766864778
16,100399,4,0.912,0.29415170633792875
17,104912,4,0.917,0.2586497637629509
18,123432,3,0.929,0.22505941307544708
19,123151,3,0.926,0.24547216653823853
20,123590,3,0.924,0.2298815462589264
21,123590,3,0.927,0.2131802467107773
22,139917,3,0.939,0.20962523090839386
23,155168,3,0.928,0.21772747477889062
24,150855,2,0.926,0.22078544729948044
25,152355,3,0.927,0.21724051871895791
26,134072,3,0.93,0.2212352047562599
27,130100,4,0.932,0.2172422423362732
28,160703,3,0.925,0.23087067782878876
29,172734,3,0.938,0.20900600063800812
30,190513,3,0.918,0.2673555405139923
31,183183,2,0.932,0.21969867438077928
32,193839,2,0.936,0.21518958500027657
33,149617,2,0.927,0.20581088131666184
34,198175,2,0.931,0.2088588690161705
35,212775,2,0.923,0.22877123403549193
36,225189,2,0.936,0.20801740741729735
37,197369,3,0.928,0.2250978628396988
38,201830,3,0.94,0.20216428446769713
39,200946,3,0.925,0.22530785077810286
40,218465,3,0.927,0.23653673738241196
41,240391,3,0.923,0.25758597230911257
42,265266,3,0.937,0.19537240809202194
43,225557,3,0.93,0.23152889811992644
44,206347,2,0.931,0.2226903694868088
45,191979,2,0.938,0.20289034670591355
46,273563,2,0.94,0.1911629299223423
47,278028,2,0.932,0.22258383898437023
48,278028,2,0.93,0.2450377286672592
49,302895,2,0.935,0.20589256727695465
50,352113,2,0.94,0.19580483675003052
51,516921,2,0.928,0.23522970473021268
52,338001,2,0.941,0.1922664113044739
53,524859,2,0.936,0.18715525192022323
54,427965,2,0.932,0.21988515010476112
55,530109,2,0.936,0.22289103882014752
56,484089,2,0.936,0.19962838438153266
57,579231,2,0.939,0.18501878190040588
58,546431,2,0.94,0.2036322946548462
59,574755,2,0.939,0.20922603780031204
60,643980,2,0.938,0.2080912463441491
61,643980,2,0.935,0.19909370051324368
62,687281,2,0.939,0.18829451966285707
63,565104,2,0.941,0.18739937928318978
64,568019,3,0.936,0.20220074486732484
65,551051,2,0.945,0.18946500742435454
66,656313,2,0.94,0.18576342242956162
67,501587,2,0.936,0.20256591951847078
68,667383,2,0.936,0.20225880140066146
69,667383,2,0.942,0.1947712941765785
70,610153,2,0.948,0.18600751101970672
71,658591,2,0.929,0.24940609431266786
72,532860,2,0.942,0.17598703299462795
73,668281,2,0.941,0.19428875255584716
74,521973,2,0.945,0.1711557292342186
75,621300,2,0.941,0.2053997985124588
76,716575,2,0.934,0.18725191468000413
77,591235,2,0.939,0.17981104946136475
78,783175,2,0.947,0.17024661749601364
79,689332,2,0.943,0.20759475675225258
80,801675,2,0.932,0.22507009661197663
81,866319,2,0.949,0.1793343290835619
82,1196487,2,0.935,0.2355847768485546
83,1070739,2,0.935,0.19237926545739173
84,1048280,2,0.941,0.19712804624438285
85,1215535,2,0.937,0.2485474396944046
86,1204815,2,0.928,0.2709659502506256
87,1164653,2,0.942,0.22252869671583175
88,1119525,2,0.941,0.20302631071209906
89,1058460,2,0.941,0.17950468944013118
90,1263375,2,0.948,0.18909511896967887
91,1570365,2,0.937,0.196647395208478
92,936669,2,0.924,0.23799498312175274
93,1108367,2,0.935,0.219378181964159
94,1030293,2,0.946,0.19521820801496506
95,976161,2,0.942,0.19271222752332687
96,976161,2,0.946,0.20015702322125434
97,1022960,2,0.939,0.20545421296358107
98,1275459,2,0.935,0.21897565993666648
99,1168793,2,0.943,0.2072545794248581
100,876157,2,0.944,0.19563811680674553
101,1137135,2,0.938,0.23130306270718576
102,774663,2,0.938,0.21238351333141328
103,834003,2,0.93,0.2289897466301918
104,762450,2,0.943,0.20663180077075957
105,837759,2,0.942,0.18391684699058533
106,837759,2,0.948,0.19089605900645257
107,766380,2,0.937,0.20483369696140288
108,779919,2,0.946,0.163536838054657
109,757905,2,0.947,0.1838096117824316
110,979300,2,0.937,0.21193057543039323
111,926439,2,0.938,0.20515282124280929
112,825523,2,0.943,0.18508387864381076
113,776265,2,0.939,0.1973544897735119
114,670597,2,0.934,0.23186770033836365
115,824889,2,0.936,0.2090729626119137
116,739771,2,0.94,0.21847382187843323
117,769482,2,0.937,0.2187076201438904
118,1167799,2,0.94,0.20199780580401422
119,895751,2,0.94,0.19622665399312972
120,950619,2,0.934,0.22783984929323198
121,771935,3,0.954,0.17819479873776436
122,795735,3,0.919,0.25233579516410826
123,896779,2,0.938,0.2040789375603199
124,896779,2,0.946,0.19199995219707489
125,795279,2,0.919,0.2752770912647247
126,962050,2,0.943,0.1935268809199333
127,997925,2,0.935,0.2399432214796543
128,698415,2,0.942,0.18702735668420792
129,670222,2,0.947,0.17200211375951768
130,1053293,2,0.944,0.18292971765995025
131,838887,2,0.944,0.20157859140634538
132,994357,2,0.948,0.2044651127308607
133,890739,2,0.931,0.22763553482294083
134,994357,2,0.941,0.2208607263714075
135,943871,2,0.939,0.19794826790690423
136,634677,2,0.942,0.2149729460179806
137,959919,2,0.936,0.23538642011582853
138,973095,2,0.941,0.19768364253640175
139,799980,2,0.928,0.26496639651060105
140,1134265,2,0.94,0.17199314057826995
141,1178300,2,0.939,0.21968382689356805
142,1230115,2,0.939,0.236967791557312
143,805375,2,0.951,0.18462046205997468
144,1075447,2,0.952,0.1710896820127964
145,1120944,2,0.934,0.20417526459693908
146,545859,2,0.943,0.20823803786933423
147,1574275,2,0.948,0.18950815126299858
