Experiment 1 ,21_04_2020_04-54-15

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,27835,1,0.911,0.29587103009223936
1,29417,2,0.913,0.28353374075889587
2,24455,2,0.913,0.2957058143615723
3,36303,2,0.896,0.2932921187877655
4,45897,3,0.919,0.2660792548656464
5,47306,3,0.905,0.29555387449264525
6,44765,3,0.909,0.28258544754981996
7,44175,2,0.918,0.2690286703109741
8,70700,2,0.922,0.24047124934196473
9,70700,2,0.912,0.27945876646041873
10,79220,3,0.914,0.2481134930253029
11,73606,4,0.913,0.27845405411720275
12,88559,3,0.935,0.20619180059432984
13,80843,4,0.92,0.2420009548664093
14,101545,3,0.926,0.22635151982307433
15,101545,3,0.92,0.25428752648830416
16,117889,4,0.922,0.23571200609207155
17,111857,3,0.924,0.23575900733470917
18,127199,3,0.917,0.2428416712284088
19,115319,4,0.93,0.21044100576639174
20,134180,2,0.941,0.18692463099956513
21,140599,3,0.924,0.22705722695589065
22,134973,3,0.925,0.23150325101613997
23,141727,4,0.933,0.223028204202652
24,138543,2,0.929,0.20231661093235015
25,138460,4,0.926,0.23890373167395593
26,169884,3,0.936,0.21375379633903505
27,165671,3,0.926,0.24550663542747497
28,165671,3,0.939,0.21315454351902008
29,162195,2,0.928,0.22242740918695927
30,187481,3,0.918,0.26835178449749947
31,156797,3,0.93,0.2347522774040699
32,198055,3,0.921,0.2424630753993988
33,158111,3,0.908,0.26573035061359407
34,155021,3,0.936,0.21214212203025817
35,189347,3,0.934,0.19020965334773063
36,198391,3,0.913,0.3047715888023376
37,194917,3,0.933,0.21302733105421065
38,242413,4,0.923,0.27885331547260284
39,192987,3,0.937,0.2081452875137329
40,351498,3,0.933,0.25166302466392515
41,351498,3,0.925,0.21924937206506728
42,379943,3,0.938,0.19983917060494422
43,419770,3,0.936,0.19394592003524302
44,370625,3,0.935,0.23446196177601814
45,524519,3,0.939,0.23520868074893952
46,399932,3,0.894,0.33202578508853914
47,533301,3,0.94,0.22039349806308747
48,477905,3,0.947,0.192957959651947
49,525015,3,0.944,0.19818420997262
50,370324,3,0.936,0.226070905148983
51,453285,2,0.944,0.1717362638115883
52,351097,2,0.935,0.2022946085333824
53,493248,2,0.947,0.16764750570058823
54,551363,2,0.934,0.21874747395515443
55,490134,2,0.939,0.20121537587046623
56,578546,2,0.936,0.19287468907237054
57,536387,2,0.925,0.23658234143257142
58,719813,2,0.936,0.21152033462375402
59,967035,2,0.929,0.2174784442782402
60,613535,2,0.944,0.2141712362766266
61,763239,2,0.942,0.18351681619882584
62,813144,2,0.933,0.204000806838274
63,752040,2,0.942,0.1906555405408144
64,1052825,2,0.938,0.20835364511609078
65,805958,2,0.936,0.2058005133420229
66,827462,2,0.946,0.18182881532609463
67,639779,2,0.94,0.20428513067960738
