Experiment 1 ,29_03_2020_04-20-02

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.4

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,33431,4,0.927,0.26678394740819933
1,36587,3,0.915,0.3171010321378708
2,31149,3,0.915,0.27215689849853514
3,34801,4,0.916,0.29362114071846007
4,34801,4,0.929,0.26409297829866407
5,43083,2,0.919,0.24831340670585633
6,43083,2,0.932,0.23506349581480027
7,43083,2,0.927,0.23411176252365112
8,46303,4,0.925,0.24421456599235536
9,49643,4,0.915,0.33208794713020323
10,40524,4,0.926,0.2612674033641815
11,39610,3,0.921,0.2487657632827759
12,50987,4,0.938,0.22203745102882386
13,50073,3,0.936,0.23479478293657302
14,50073,3,0.932,0.25251910924911497
15,50719,4,0.93,0.25490915206074716
16,50073,3,0.925,0.26873376750946043
17,39239,3,0.933,0.23490754696726798
18,60092,3,0.937,0.21581741976737975
19,50073,3,0.927,0.24393756285309792
20,56801,3,0.928,0.26812215691804886
21,55593,3,0.924,0.2875475239753723
22,50609,3,0.929,0.24839069545269013
23,57001,4,0.927,0.23767269840836525
24,52016,3,0.93,0.24077579101920127
25,49768,3,0.9,0.3907080545425415
26,52016,3,0.925,0.2437056228518486
27,52016,3,0.921,0.24353520649671553
28,52016,3,0.932,0.23703444504737853
29,63867,4,0.933,0.23888242173194885
30,61989,3,0.927,0.2369227100610733
31,61989,3,0.922,0.22591501736640932
32,65392,4,0.937,0.2369134878218174
33,65392,4,0.933,0.2348349529504776
34,65392,4,0.927,0.28002178082615137
35,65392,4,0.929,0.26157448497414587
36,65454,5,0.927,0.2867923441231251
37,57487,4,0.932,0.29181457959115503
38,65454,5,0.924,0.28995906084775924
39,55030,4,0.937,0.24304902398586273
40,51586,4,0.934,0.24403690800070763
41,61617,4,0.914,0.3554278886467218
42,58761,4,0.911,0.3390358960032463
43,58761,4,0.916,0.2932182387113571
44,80448,4,0.921,0.30029290294647215
45,78120,4,0.937,0.2552061345353723
46,78120,4,0.92,0.31218058878183363
47,73027,4,0.944,0.2402747013568878
48,79928,4,0.904,0.3520566947758198
49,92122,4,0.931,0.27446899107098577
50,92171,3,0.929,0.25042684364318846
51,86066,3,0.924,0.26413319090008736
52,108420,2,0.934,0.20863363882899286
53,108420,2,0.938,0.2090779197961092
54,120875,2,0.941,0.21433101865649223
55,120875,2,0.942,0.20888664847612382
56,124125,2,0.931,0.20682190465927125
57,135304,2,0.941,0.22250617587566376
58,148121,2,0.944,0.1971453663110733
59,126080,2,0.936,0.23494609785079956
60,126080,2,0.934,0.22691565980017186
61,150234,2,0.946,0.21968292266130449
62,150234,2,0.946,0.18638661405444146
63,150405,2,0.939,0.22962694227695465
64,160755,2,0.946,0.1893379426896572
65,160755,2,0.949,0.19377273212373256
66,160755,2,0.946,0.1966586055904627
67,160755,2,0.941,0.2061033336520195
68,160755,2,0.937,0.21128826063871384
69,160755,2,0.939,0.2199157416820526
70,168975,2,0.936,0.20874939453601837
71,172815,2,0.936,0.20207136851549148
72,182850,2,0.933,0.23340226390212773
73,197231,2,0.951,0.16981417329609394
74,246215,2,0.943,0.21084075516462325
75,245938,2,0.946,0.1901315685212612
76,246215,2,0.949,0.1883293561935425
77,311461,2,0.951,0.18410847294703125
78,311461,2,0.95,0.19482975252717732
79,365909,2,0.949,0.20354121969640254
80,365909,2,0.954,0.1756959139853716
81,357895,2,0.948,0.19079443879425526
82,357895,2,0.945,0.190614295899868
83,357895,2,0.947,0.17331909795105457
84,357895,2,0.949,0.20074367447197436
85,357895,2,0.946,0.20477191218733787
86,357895,2,0.949,0.19528325951099396
87,357895,2,0.949,0.17937931772321464
88,400047,2,0.952,0.18792937305569649
89,400047,2,0.944,0.19432816250622273
90,418761,2,0.95,0.19624812196940183
91,418761,2,0.952,0.16654498971253634
92,418761,2,0.957,0.17309744138270616
93,533455,2,0.954,0.17063037348911167
94,495879,2,0.955,0.18568429417908192
95,419770,1,0.947,0.1878378509134054
96,433355,2,0.945,0.18279453536868095
97,470490,2,0.949,0.18278100341558456
98,567923,2,0.947,0.17113758938014506
99,535709,2,0.953,0.17668142930418254
100,472911,2,0.95,0.16665550146996974
101,472911,2,0.954,0.17073664930462837
102,429855,2,0.952,0.18167299202084541
103,427767,2,0.947,0.1738015296906233
104,427767,2,0.946,0.17853881046175957
105,427767,2,0.942,0.2031480330824852
106,428683,3,0.943,0.2294211886227131
107,427767,2,0.951,0.1857128770276904
108,427767,2,0.952,0.16432295364886523
109,427767,2,0.944,0.1935789425522089
110,427767,2,0.948,0.17409309029579162
111,427767,2,0.948,0.17140625056624412
112,427767,2,0.953,0.18008136171102523
113,437415,2,0.949,0.17162931919842958
114,468761,2,0.944,0.18476276320964097
115,468761,2,0.949,0.18621077728271485
116,468761,2,0.949,0.17523498885333538
117,468761,2,0.948,0.19533782435953617
118,468761,2,0.948,0.18144156036525966
119,584905,2,0.951,0.1787524839937687
120,741187,2,0.959,0.16497990061715245
121,474910,2,0.951,0.1693150874376297
122,474910,2,0.946,0.19445816415548325
123,474910,2,0.946,0.1967383635416627
124,532188,2,0.946,0.19127432318031787
125,490587,2,0.945,0.16831823847442864
126,490587,2,0.955,0.1823102562725544
127,432855,2,0.948,0.1919928496927023
128,490587,2,0.95,0.1757501456439495
129,520302,2,0.948,0.18727915634214878
130,520302,2,0.947,0.18272311967611313
131,520302,2,0.954,0.17609699408710003
132,520302,2,0.949,0.1811066100895405
133,538737,2,0.952,0.1719272684454918
134,540575,3,0.952,0.17460358687490224
135,531620,2,0.956,0.16637686808407307
136,531620,2,0.946,0.1974828314334154
137,534109,3,0.953,0.1679128937125206
138,534109,3,0.947,0.19753687681257726
139,534109,3,0.946,0.22480486479401587
140,654657,3,0.945,0.2090007543489337
141,646425,2,0.944,0.1878063509836793
142,646425,2,0.949,0.17231248427927495
143,646425,2,0.947,0.1888442642316222
144,646425,2,0.946,0.20146022844314576
145,646425,2,0.943,0.1788115523159504
146,646425,2,0.944,0.19485286232829094
