Experiment 2 ,18_03_2020_06-27-15

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,37375,1,0.913,0.28751951217651367
1,34990,1,0.907,0.2933741869926453
2,23589,2,0.911,0.276987829208374
3,29210,2,0.913,0.28937426328659055
4,32275,2,0.902,0.27353670489788057
5,31311,2,0.918,0.2650864174365997
6,33741,3,0.915,0.23966715168952943
7,36201,3,0.913,0.24760655331611633
8,38450,4,0.906,0.2737554473876953
9,60630,2,0.922,0.2537471117973328
10,62522,3,0.918,0.2660776226520538
11,62522,3,0.926,0.2258087100982666
12,65608,3,0.922,0.22700850939750672
13,53718,3,0.911,0.2594048993587494
14,62553,3,0.923,0.23642280006408692
15,62553,3,0.931,0.22191731238365173
16,74773,2,0.917,0.23017577707767486
17,80415,2,0.915,0.24883796858787538
18,98263,2,0.914,0.2594800822734833
19,111648,2,0.929,0.23657513546943665
20,126380,2,0.925,0.23896757078170777
21,126380,2,0.929,0.22389220786094666
22,150768,2,0.929,0.22464706146717073
23,162426,2,0.93,0.20898968648910524
24,178540,2,0.93,0.2019389265179634
25,171975,2,0.938,0.20669942605495453
26,171975,2,0.936,0.20025206682085991
27,171975,2,0.939,0.1956250383257866
28,201591,2,0.93,0.21134850689768792
29,177707,3,0.925,0.2105284056663513
30,172634,2,0.932,0.20914140439033507
31,230551,3,0.921,0.2576046578288078
32,289925,3,0.92,0.2603170450925827
33,311576,3,0.938,0.20695962437987328
34,339404,3,0.932,0.21285255479812623
35,347808,3,0.935,0.21026267486810685
36,426911,3,0.939,0.18690257501602173
37,496989,3,0.929,0.23873857021331787
38,421047,3,0.939,0.20948933017253876
39,525138,2,0.949,0.16609750056266784
40,654092,3,0.933,0.2265752163231373
41,629259,3,0.937,0.20480648577213287
42,398905,2,0.921,0.2390196726322174
43,422430,2,0.94,0.1975676848590374
44,398075,2,0.936,0.21100265526771544
45,532405,2,0.941,0.18374627190828324
46,603727,2,0.935,0.25410087943077087
47,567835,2,0.927,0.22842468321323395
48,662072,2,0.931,0.23554898887872697
49,623595,2,0.943,0.18612194740772248
50,663631,2,0.948,0.1680485600233078
51,578185,2,0.935,0.20057386338710784
52,752819,2,0.937,0.19877214139699936
53,559663,2,0.934,0.17938261833786964
54,921415,1,0.935,0.18467540109157563
55,559663,2,0.931,0.21217468601465225
56,799780,1,0.936,0.1741518864631653
57,956395,1,0.944,0.17054833215475082
58,1165480,1,0.942,0.1797465784549713
59,1464400,1,0.94,0.18985988914966584
60,1018509,2,0.928,0.24969908636808397
61,1055949,2,0.929,0.2026535194516182
62,1216360,1,0.937,0.20715873670578003
63,1055949,2,0.945,0.19347929340600967
64,1263265,1,0.937,0.21717629772424699
65,1263265,1,0.947,0.18955756211280822
66,1263265,1,0.937,0.19968019047379493
67,1217155,1,0.94,0.19030399918556212
68,1182175,1,0.943,0.182607830286026
69,1685410,1,0.946,0.17206120389699936
70,1423855,1,0.95,0.16450718146562576
71,1496200,1,0.942,0.18078968846797944
72,1981150,1,0.943,0.18139315909147263
73,1981150,1,0.943,0.18781860485672952
74,1981150,1,0.938,0.1865000160932541
75,1555030,1,0.934,0.1936642594784498
76,2472460,1,0.944,0.19130746644735336
77,1977970,1,0.94,0.20954698358848692
78,1981945,1,0.94,0.18167092812061308
79,1568545,1,0.946,0.18298667511343955
80,2544010,1,0.949,0.17464490324258805
81,2967745,1,0.943,0.20465749555826188
82,1674280,1,0.94,0.17629901224374772
83,3563200,1,0.945,0.18463452357053756
84,3689605,1,0.948,0.194526069521904
85,3265075,1,0.932,0.22803188693523407
86,3265075,1,0.952,0.16765417328476906
87,3054400,1,0.933,0.2158979512155056
88,3357295,1,0.939,0.20171368554234503
89,2835775,1,0.935,0.2215239679813385
90,3357295,1,0.928,0.22649564081430434
91,4178530,1,0.945,0.18209782314300538
92,2796820,1,0.945,0.16590243726968765
93,3529810,1,0.946,0.18947073435783388
94,2913685,1,0.941,0.22524509143829347
95,4358200,1,0.945,0.18297952750325203
96,5123785,1,0.943,0.21476827630400658
97,4826455,1,0.946,0.1697433579862118
98,3955930,1,0.943,0.200287303596735
99,3955930,1,0.938,0.22543296146392822
100,3591820,1,0.95,0.1724712631702423
101,4572850,1,0.944,0.2260920306444168
102,4572850,1,0.945,0.19680699798464776
103,3247585,1,0.932,0.20281741002202033
104,4910725,1,0.942,0.21533855268359184
105,3247585,1,0.944,0.17994372768700123
106,3226120,1,0.935,0.22731801414489747
107,3786595,1,0.935,0.1949709889292717
108,4021915,1,0.936,0.20641395032405854
109,3786595,1,0.94,0.2058871692419052
110,3788185,1,0.938,0.2085335144996643
111,4111750,1,0.955,0.15452127750962974
112,3463825,1,0.927,0.22839018161594868
113,3806470,1,0.949,0.16583408923447132
114,3286540,1,0.94,0.21071745550632476
115,3332650,1,0.945,0.16799628350138665
116,3235660,1,0.95,0.17867856702208518
117,4805785,1,0.933,0.22388604944944382
118,3347755,1,0.952,0.16892038211226462
119,4345480,1,0.945,0.20230655613541604
120,3448720,1,0.944,0.18983197870105506
121,2726065,1,0.948,0.15556464552879334
122,2726065,1,0.943,0.19044643247127532
123,2368315,1,0.937,0.22404616144299508
124,2368315,1,0.947,0.17776221883296967
125,2368315,1,0.954,0.16992366290092467
126,2139355,1,0.936,0.18341826096177102
127,3075070,1,0.943,0.20232558393478395
128,3075070,1,0.943,0.18550216227769853
129,2974900,1,0.952,0.16917604634165764
130,3605335,1,0.926,0.2645916672050953
131,3264280,1,0.899,0.35116483199596404
132,2660875,1,0.935,0.2156950586736202
133,3549685,1,0.934,0.22138048762083054
134,3977395,1,0.937,0.21138304084539414
135,3977395,1,0.949,0.1850261235386133
136,3628390,1,0.942,0.18599325059354305
137,5022820,1,0.938,0.20795658802986144
138,2982055,1,0.946,0.19326068371534347
139,2982055,1,0.945,0.17627167385816575
140,4303345,1,0.944,0.18281305772066117
141,4303345,1,0.943,0.17615103220939637
142,4303345,1,0.945,0.2116747995018959
143,3539350,1,0.941,0.21412778276205063
144,3985345,1,0.949,0.18643672579526901
145,3985345,1,0.947,0.17146191358566285
146,3416920,1,0.936,0.19541192400455476
147,5078470,1,0.939,0.24142404156923294
148,3925720,1,0.94,0.22561503750085832
149,2892220,1,0.938,0.2030773001462221
150,3048040,1,0.948,0.17506462624669075
151,3048040,1,0.949,0.18299339178204538
152,3265075,1,0.948,0.1835119212269783
153,3265075,1,0.939,0.19706700992584228
154,3955135,1,0.939,0.19540216520428658
155,3245995,1,0.939,0.1880836916565895
156,3366040,1,0.951,0.164298342987895
157,3006700,1,0.933,0.21510408222675323
