Summary ,13_04_2020_08-04-26
Lonely_Los_Exp_Loss_2

ACCURACY
Min val, 0.896
Max val, 0.954
Average stdev, 0.004149346
Stdev of stdev, 0.0022329646

LOSS
Min val, 0.15404817456007003
Max val, 0.3060105333328247
Average stdev, 0.012377198294941837
Stdev of stdev, 0.006747274482800591

PARAMETERS
Min val, 32605
Max val, 6837010
Average stdev, 414701.83866344905
Stdev of stdev, 363784.9231168263
