Experiment 1 ,11_04_2020_01-15-41

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,38170,48,0.91,0.2933743188381195
1,31810,40,0.898,0.3065368309020996
2,25450,32,0.902,0.3048307752609253
3,30220,38,0.911,0.3037797679901123
4,29425,37,0.912,0.28483023834228516
5,34990,44,0.901,0.30652789068222047
6,35785,45,0.909,0.2959591683149338
7,31810,40,0.897,0.31520401883125304
8,31015,39,0.908,0.2989055051803589
9,38170,48,0.914,0.2843777160644531
10,46120,58,0.91,0.2872914705276489
11,42940,54,0.907,0.277542268037796
12,45325,57,0.921,0.26759538531303406
13,42940,54,0.909,0.28317064881324766
14,38170,48,0.915,0.28427691555023193
15,49300,62,0.908,0.2871247055530548
16,50890,64,0.904,0.27444939279556274
17,54070,68,0.914,0.2785813879966736
18,52480,66,0.916,0.27590292716026305
19,46120,58,0.921,0.274203102350235
20,54070,68,0.911,0.26804963064193726
21,54070,68,0.905,0.28738638377189635
22,65200,82,0.918,0.2658811340332031
23,65200,82,0.912,0.2616406493186951
24,69175,87,0.918,0.2742408421039581
25,83485,105,0.919,0.2690400192737579
26,82690,104,0.913,0.26267263722419737
27,92230,116,0.92,0.23884833824634552
28,92230,116,0.927,0.2396492850780487
29,94615,119,0.925,0.24408573865890504
30,118465,149,0.92,0.23598107206821442
31,126415,159,0.919,0.23794417452812194
32,142315,179,0.924,0.23517255997657777
33,121645,153,0.908,0.26357724952697753
34,112900,142,0.928,0.23156244564056397
35,133570,168,0.928,0.2289597405195236
36,155830,196,0.921,0.2331407127380371
37,170140,214,0.928,0.22078957045078276
38,170140,214,0.929,0.2266892113685608
39,221020,278,0.931,0.21047157979011535
