Experiment 3 ,21_03_2020_02-40-55

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,35785,1,0.911,0.2787948356866837
1,30220,1,0.907,0.29733306455612185
2,30918,2,0.903,0.30075635242462156
3,31114,2,0.916,0.2817408199310303
4,37488,2,0.911,0.27546165680885315
5,45377,2,0.91,0.28588070154190065
6,45893,3,0.911,0.2546492655277252
7,47573,3,0.909,0.2780983879566193
8,29810,4,0.908,0.30417995381355284
9,34709,3,0.909,0.2788550736904144
10,45073,3,0.922,0.2533158458471298
11,45073,3,0.912,0.2543170506954193
12,57193,3,0.928,0.2382814837694168
13,57125,3,0.923,0.23836964809894562
14,76133,3,0.92,0.2413995203971863
15,69943,2,0.92,0.251252436876297
16,83004,4,0.933,0.21847515869140624
17,101828,4,0.933,0.21948338520526886
18,131846,4,0.92,0.24280875304341315
19,117692,3,0.934,0.196061312019825
20,109789,3,0.941,0.20470346093177796
21,164862,4,0.936,0.21476088654994965
22,122571,2,0.923,0.2252974750995636
23,104791,3,0.914,0.280149209022522
24,184147,3,0.935,0.2178866725564003
25,222371,3,0.939,0.2007291135787964
26,227667,3,0.936,0.1662749899625778
27,263305,3,0.933,0.213590256690979
28,272389,2,0.943,0.19197058755159377
29,316777,3,0.943,0.20089296036958695
30,316777,3,0.922,0.26067470210790633
31,356717,3,0.94,0.17321926784515382
32,368564,3,0.934,0.21926376390457153
33,422579,3,0.929,0.26193906474113465
34,349967,2,0.947,0.19252383011579513
35,287945,3,0.937,0.20954946488142012
36,277535,2,0.939,0.22705160903930663
37,277535,2,0.936,0.21301363211870195
38,361919,3,0.939,0.18634860169887543
39,306931,3,0.938,0.20683963638544084
40,353343,3,0.934,0.2159367859363556
41,315149,3,0.917,0.24728529071807862
42,340255,2,0.94,0.21348724460601806
43,516120,2,0.937,0.1957872262597084
44,571540,2,0.931,0.1975844042301178
