Experiment 3 ,26_03_2020_00-27-46

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,36580,1,0.907,0.2917628722190857
1,38400,2,0.911,0.2803075852394104
2,47886,2,0.919,0.2523072946071625
3,47835,3,0.92,0.2546575762033462
4,43083,2,0.904,0.282101066827774
5,53850,2,0.908,0.2701636210680008
6,47186,2,0.923,0.24565207612514495
7,60091,2,0.926,0.2400298011302948
8,70147,2,0.926,0.22791080701351166
9,72080,3,0.924,0.2179662539958954
10,81231,2,0.929,0.22023485112190247
11,62457,3,0.922,0.23116466081142426
12,66815,3,0.914,0.24625580143928527
13,91245,3,0.915,0.27054265666008
14,70373,3,0.913,0.2882233898639679
15,116549,3,0.924,0.25233999156951903
16,119485,3,0.934,0.20641641294956206
17,114245,3,0.928,0.22800348877906798
18,100805,3,0.937,0.18648396494984626
19,89264,3,0.916,0.2419027991294861
20,116101,2,0.935,0.20882159826159477
21,108828,2,0.926,0.23456878542900086
22,152463,2,0.924,0.24151504230499268
23,110193,3,0.923,0.23696267247200012
24,150843,3,0.917,0.25388455045223235
25,177491,3,0.925,0.22108707374334335
26,174805,2,0.929,0.22686731564998627
27,186425,2,0.924,0.22064106929302216
28,227204,3,0.939,0.19081295263767242
29,203967,2,0.926,0.21841185379028322
30,214962,2,0.93,0.22846626079082488
31,216600,2,0.933,0.19902345263957977
32,250225,2,0.934,0.21554374468326568
33,266223,2,0.925,0.216206179022789
34,250091,3,0.915,0.26105291104316714
35,271263,2,0.937,0.19265352690219878
36,259440,2,0.936,0.19640877842903137
37,307575,2,0.935,0.2072652155160904
38,332055,2,0.937,0.20115070471167565
39,297749,3,0.927,0.22997937989234923
40,382155,2,0.936,0.20696144312620163
41,382155,2,0.931,0.20192776593565942
42,435617,3,0.931,0.21344289004802705
43,586720,1,0.929,0.20282485020160676
44,672580,1,0.93,0.2114473727941513
45,702790,1,0.937,0.20075953185558318
46,644755,1,0.938,0.189533185839653
47,820450,1,0.943,0.19078543734550477
48,820450,1,0.944,0.18332900953292847
49,1225105,1,0.936,0.19489684134721755
50,1427830,1,0.944,0.1866362873315811
51,1487455,1,0.937,0.20967987835407256
52,1357870,1,0.94,0.1774064227938652
53,1097110,1,0.938,0.19855705845355986
54,1186150,1,0.94,0.18597312703728675
55,1803865,1,0.937,0.18779010316729547
56,2317435,1,0.947,0.1799277447760105
57,1936630,1,0.946,0.16338937133550643
58,1694155,1,0.947,0.1816905286461115
59,1694155,1,0.944,0.1983996924161911
60,2313460,1,0.944,0.18252931040525436
61,2837365,1,0.934,0.21155455985665322
62,2598865,1,0.937,0.19002942940592765
63,2672005,1,0.934,0.21192157357931138
64,2672005,1,0.934,0.21062730717658998
65,1707670,1,0.938,0.20481078392267227
66,2779330,1,0.943,0.2104476813673973
67,1671895,1,0.943,0.1907973585128784
68,3039295,1,0.951,0.1713818844258785
69,3439975,1,0.93,0.2638004906773567
70,3040885,1,0.937,0.21356925636529922
71,3851785,1,0.937,0.20700204133987427
72,3472570,1,0.942,0.2233800995349884
73,4099030,1,0.94,0.20746429198980332
74,4184890,1,0.935,0.19001537834852933
75,2959000,1,0.953,0.1681229885518551
76,3722200,1,0.945,0.17263469204306603
77,3239635,1,0.941,0.20865824837982655
