Experiment 2 ,16_04_2020_02-47-37

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,35785,1,0.908,0.29615405631065367
1,33450,2,0.916,0.2735360963344574
2,33450,2,0.911,0.2574762489795685
3,35090,3,0.913,0.26326949954032897
4,37138,4,0.913,0.2725926094055176
5,36871,4,0.91,0.290416353225708
6,39225,2,0.921,0.2528436052799225
7,39225,2,0.915,0.2697820150852203
8,38877,2,0.901,0.2752179697751999
9,45130,2,0.919,0.25867691659927367
10,37667,3,0.919,0.263318488240242
11,38297,3,0.919,0.25060651898384095
12,51351,2,0.914,0.2536023302078247
13,41529,3,0.912,0.26649729573726655
14,52319,3,0.921,0.24917034947872163
15,52319,3,0.91,0.27032750272750855
16,42173,3,0.92,0.2546467344760895
17,55208,2,0.918,0.2551089081764221
18,42425,3,0.919,0.23776871371269226
19,42299,3,0.913,0.24793953788280487
20,45390,2,0.921,0.23773012900352478
21,36260,3,0.918,0.2524353461265564
22,36260,3,0.908,0.2756616286039352
23,47185,3,0.922,0.2525829589366913
24,47185,3,0.908,0.2673793568611145
25,48830,4,0.92,0.24734631431102752
26,45260,2,0.913,0.2501356099843979
27,43900,4,0.91,0.24585413324832917
28,47515,3,0.919,0.2386623890399933
29,48576,2,0.914,0.27232327008247376
30,42114,3,0.899,0.28802977585792544
31,41535,2,0.915,0.2374057650566101
32,41895,2,0.91,0.25832871222496034
33,42739,3,0.918,0.25372593450546266
34,45157,4,0.904,0.3114825699329376
35,46015,5,0.895,0.34488179779052736
36,41295,2,0.917,0.2791734642982483
37,42507,3,0.92,0.25269360208511354
38,41775,2,0.913,0.2676539969444275
39,51357,4,0.917,0.2739270811080933
40,41920,3,0.924,0.25324569153785703
41,51711,3,0.9,0.3020666694641113
42,53385,4,0.915,0.267901591360569
43,52467,4,0.917,0.2733707365989685
44,52107,4,0.918,0.2425132610797882
45,54210,5,0.921,0.24767085456848145
46,56319,3,0.921,0.23354512095451355
47,56319,3,0.927,0.24304290747642518
48,57937,4,0.922,0.2682248214483261
49,73593,4,0.913,0.27815461945533754
50,72813,3,0.924,0.23888742733001708
51,74050,4,0.925,0.24262423086166382
52,72563,3,0.924,0.24020491433143615
53,73643,3,0.916,0.2632062890529633
54,73643,3,0.93,0.22125989389419556
55,91969,3,0.927,0.24049488759040832
56,91969,3,0.925,0.24066681838035583
57,107796,3,0.932,0.20566849833726883
58,92205,3,0.929,0.22330752074718474
59,90502,2,0.925,0.22154578495025634
60,107995,2,0.921,0.24716907596588134
61,122415,2,0.924,0.24546993136405945
62,91399,3,0.922,0.2556131932735443
63,110463,2,0.931,0.19623772418498994
64,108809,2,0.929,0.2200789543390274
65,102193,2,0.927,0.20626675295829772
66,93533,3,0.93,0.22999389564990996
67,92687,3,0.913,0.24014193987846374
68,93317,3,0.93,0.2130220718383789
69,79929,4,0.925,0.22637976312637328
70,80459,4,0.931,0.2083551195859909
71,116105,3,0.916,0.2767423676252365
72,83955,4,0.921,0.2545432269573212
73,97383,3,0.938,0.21441918361186982
74,115577,3,0.916,0.25370666837692263
75,111000,2,0.911,0.27155809354782107
76,111827,3,0.925,0.22197482669353485
77,108135,2,0.924,0.20787218952178954
78,123147,2,0.925,0.2174866064786911
79,139827,2,0.928,0.21605680191516877
80,157341,2,0.934,0.20374684453010558
81,157227,2,0.923,0.23198982286453246
82,125061,4,0.919,0.24706075739860534
83,160105,4,0.931,0.2233008015155792
84,157928,3,0.922,0.23787003588676453
85,143755,4,0.929,0.20674296790361404
86,142358,3,0.932,0.21906669652462005
87,161519,4,0.926,0.24235483717918396
88,161263,4,0.927,0.2508896622657776
89,142163,3,0.922,0.22457271218299865
90,161923,4,0.93,0.22357926762104036
91,159487,4,0.923,0.2352058039903641
92,175265,3,0.926,0.22384043133258819
93,157646,4,0.924,0.2701110020875931
94,163547,3,0.943,0.19248925721645355
95,165379,3,0.937,0.20768770676851273
96,165379,3,0.933,0.20264722645282746
97,163029,2,0.936,0.1990816103219986
98,163029,2,0.932,0.2162174220085144
99,171569,2,0.929,0.21540752935409546
100,150861,3,0.926,0.2289276977777481
101,169248,2,0.932,0.2062298791408539
102,169248,2,0.924,0.2305234934091568
103,171147,2,0.934,0.20783481419086455
104,218142,2,0.936,0.20150020831823348
105,218142,2,0.926,0.22816499626636505
106,217604,2,0.93,0.19639977544546128
107,224332,2,0.931,0.21786993765830995
108,228487,2,0.937,0.2072981253862381
109,233750,2,0.937,0.19281186491250993
110,233750,2,0.926,0.22517940640449524
111,234203,3,0.933,0.21135701012611388
112,221550,2,0.927,0.21638004910945893
113,223445,3,0.927,0.22731377285718918
114,207525,2,0.931,0.21586949062347413
115,190121,3,0.928,0.22473392820358276
116,190025,3,0.935,0.21146263945102692
117,190121,3,0.938,0.19223646879196166
118,193223,3,0.939,0.21486467969417572
119,189125,2,0.943,0.19076780319213868
120,192619,4,0.93,0.23466292065382005
121,191273,3,0.935,0.21803280264139174
122,196971,3,0.928,0.24946542048454284
123,192967,2,0.926,0.20491714876890182
124,192967,2,0.923,0.2345686604976654
125,243811,2,0.931,0.20950727939605712
126,192063,2,0.933,0.21378043776750563
127,151215,2,0.93,0.2089330785870552
128,162759,2,0.928,0.23544726091623305
129,162759,2,0.936,0.1793706226348877
130,192438,3,0.929,0.25476979875564576
131,173537,3,0.929,0.21083738780021669
132,161417,3,0.927,0.2379307422041893
133,161307,2,0.926,0.21999151062965394
134,165067,3,0.928,0.22553245958685875
135,207955,2,0.937,0.20262636733055114
136,205456,2,0.921,0.2484435796737671
137,165999,2,0.932,0.21487123012542725
138,229613,2,0.937,0.19489850342273712
139,236397,2,0.93,0.21767166769504548
140,224619,2,0.935,0.2122574170231819
141,224619,2,0.937,0.18835734614729882
142,240503,2,0.936,0.202643816113472
143,237852,2,0.932,0.2216236741542816
144,281896,2,0.927,0.22626411628723145
145,309000,2,0.931,0.20359216356277465
146,313235,2,0.935,0.1883615930080414
147,317415,2,0.931,0.21686598670482635
148,390983,2,0.945,0.1906732110977173
149,483747,2,0.931,0.23697898042201995
150,490467,2,0.936,0.19764766204357148
151,483747,2,0.935,0.21526469564437867
152,605835,2,0.951,0.17070300391316415
153,605835,2,0.946,0.17328811711072922
154,605835,2,0.926,0.24716752392053604
155,602895,2,0.941,0.18466556312143803
156,518863,2,0.925,0.24236487782001495
157,608040,2,0.932,0.19565633523464204
158,602895,2,0.939,0.18669298094511033
159,602895,2,0.945,0.18259913337230682
160,594810,2,0.935,0.205922552511096
161,732205,1,0.935,0.18248406946659088
162,732205,1,0.943,0.188739426612854
163,768663,2,0.949,0.18088588330149652
