Experiment 2 ,11_03_2020_03-53-19

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,15910,20,0.897,0.3408941631317139
1,16705,21,0.9,0.34929528856277464
2,13525,17,0.898,0.3485792384147644
3,11935,15,0.893,0.34535181975364687
4,21475,27,0.905,0.31752391481399533
5,12730,16,0.897,0.33290465116500856
6,13525,17,0.897,0.34305523681640626
7,14320,18,0.906,0.3236208257675171
8,23065,29,0.899,0.3255231046676636
9,18295,23,0.902,0.33003226375579836
10,11140,14,0.889,0.355969367980957
11,20680,26,0.903,0.30527736377716064
12,14320,18,0.894,0.3540039563179016
13,34990,44,0.903,0.29863583970069885
14,25450,32,0.901,0.31880186581611636
15,33400,42,0.908,0.29952801179885863
16,23065,29,0.899,0.3169628999233246
17,24655,31,0.903,0.2998990306854248
18,44530,56,0.912,0.2715423345565796
19,56455,71,0.915,0.29200488710403444
20,56455,71,0.899,0.30044225335121155
21,38965,49,0.904,0.28282762026786806
22,48505,61,0.913,0.26246178102493284
23,19090,24,0.896,0.3234116053581238
24,31810,40,0.907,0.2986257901191711
25,34195,43,0.907,0.2854921691417694
26,54070,68,0.916,0.27835910534858704
27,39760,50,0.91,0.2871699569225311
28,48505,61,0.911,0.2763718469142914
29,38965,49,0.91,0.2858388097286224
30,31015,39,0.908,0.29958556628227234
31,44530,56,0.909,0.28042365407943726
32,50890,64,0.909,0.2742128791809082
33,33400,42,0.906,0.30085469722747804
34,49300,62,0.92,0.27559220826625824
35,54865,69,0.914,0.2835138912200928
36,58840,74,0.913,0.2586251354217529
37,66790,84,0.916,0.2529383101463318
38,37375,47,0.912,0.2833810942173004
39,66790,84,0.91,0.272949896812439
40,81100,102,0.922,0.24230353593826293
41,74740,94,0.923,0.2454026789665222
42,95410,120,0.927,0.23577162158489226
43,107335,135,0.924,0.2454823305606842
44,102565,129,0.911,0.26635077548027036
45,124030,156,0.917,0.24275509738922119
46,143905,181,0.928,0.2285501219034195
47,96205,121,0.921,0.23516567182540893
