Experiment 2 ,23_04_2020_00-34-03

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,3
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,17
mating_pool ,17
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,32525,2,0.891,0.34095887327194213
1,39386,3,0.9,0.28902340078353883
2,39386,3,0.89,0.3266482424736023
3,50153,4,0.886,0.33610793673992156
4,54323,4,0.91,0.3223680140972137
5,45921,4,0.917,0.28381902241706847
6,72224,4,0.928,0.2514889361858368
7,50106,4,0.901,0.32107341957092284
8,67719,5,0.914,0.2648875026702881
9,77170,5,0.918,0.25256099677085875
10,82570,4,0.917,0.26303503608703616
11,85612,4,0.907,0.2842809282541275
12,94305,3,0.909,0.30718006563186645
13,97684,3,0.913,0.2319489163160324
14,96921,3,0.916,0.27044119572639463
15,116987,3,0.918,0.2379723596572876
16,167155,3,0.921,0.2548631439208984
17,136443,2,0.919,0.24462625885009764
18,115181,3,0.898,0.30477976074814794
19,125443,3,0.925,0.21420066213607789
20,168788,3,0.924,0.2409424899816513
21,166747,3,0.926,0.23888706409931182
22,145406,2,0.927,0.2288282016515732
23,236849,3,0.916,0.27200910496711733
24,232917,3,0.931,0.2355323936343193
25,195454,3,0.916,0.2697433322668076
26,268400,3,0.919,0.24851641499996185
27,198175,3,0.923,0.24001854693889618
28,252759,3,0.927,0.2152424272298813
29,277703,3,0.919,0.24678759348392487
30,240284,3,0.934,0.21966539180278777
31,309139,3,0.923,0.21640648901462556
32,430430,3,0.941,0.18653096532821656
33,474417,3,0.912,0.27283438992500303
34,375614,3,0.907,0.3118387694954872
35,575799,3,0.932,0.21027020400762558
36,574034,2,0.929,0.20726304638385773
37,663167,3,0.929,0.19442519426345825
38,752437,3,0.934,0.21847367060184478
39,903717,2,0.941,0.19239640140533448
40,374535,2,0.929,0.20581511974334718
41,554729,2,0.94,0.17762318795919418
42,780020,2,0.941,0.2020272331237793
43,619665,2,0.944,0.1821009031534195
44,431735,2,0.92,0.2254764230251312
45,482155,2,0.926,0.22887003278732299
46,357455,2,0.909,0.2913829671740532
47,407245,2,0.932,0.2042606633901596
48,334257,2,0.926,0.2260517956018448
49,399341,2,0.923,0.21863220417499543
50,383463,2,0.933,0.19374579679965973
51,358892,2,0.926,0.20744068264961243
52,430723,2,0.921,0.25357404112815857
53,412445,2,0.917,0.24367735773324967
54,426711,2,0.931,0.195007563829422
55,479595,2,0.927,0.24169794565439223
56,622575,2,0.942,0.1893420888185501
57,532604,2,0.933,0.22035283255577087
58,509955,2,0.926,0.20755996036529542
59,439119,2,0.935,0.21077157962322235
60,472947,2,0.924,0.22697345423698426
61,696732,2,0.926,0.1916766059100628
62,736217,2,0.932,0.24039443874359132
63,659947,2,0.931,0.20935698509216308
64,859140,2,0.924,0.2320035467147827
65,613040,2,0.927,0.21002700328826904
66,501016,2,0.93,0.2047786415219307
67,728100,2,0.931,0.21911040288209915
68,835485,2,0.929,0.22435702455043793
69,909485,3,0.937,0.21157158863544465
70,1055789,3,0.93,0.23989566242694854
71,1044708,3,0.926,0.2154181730747223
72,725753,3,0.937,0.18630621951818466
73,486655,2,0.924,0.20943485987186433
74,739127,2,0.935,0.2089652602672577
75,633619,2,0.936,0.2047225240468979
76,833930,2,0.923,0.2703176474571228
77,822075,2,0.908,0.3225041174888611
78,875535,2,0.933,0.2130236120223999
79,1162581,2,0.93,0.2109731971025467
80,701842,2,0.946,0.17952984142303466
81,2065815,2,0.927,0.23430396211147309
82,2022249,2,0.927,0.24984352850914002
83,1501785,2,0.927,0.24765240156650542
84,1237911,2,0.934,0.22100140833854676
85,1015125,2,0.907,0.29555078959465025
86,1452075,2,0.941,0.19616323748230935
87,1081995,2,0.918,0.2544657173156738
88,1098075,2,0.922,0.2525904297232628
89,1030500,2,0.931,0.22673707193136214
90,1380591,2,0.94,0.21677175903320312
91,1041549,2,0.93,0.2054826111793518
92,1716675,2,0.938,0.19697373819351197
93,1862916,2,0.943,0.20530409473180772
94,1794249,2,0.935,0.2114596225619316
95,2751770,2,0.925,0.2517045649290085
96,1293515,2,0.922,0.23737183758616448
97,2593525,2,0.92,0.3060901457369328
98,1148608,2,0.944,0.19661088138818741
99,1196519,2,0.944,0.19818499237298964
100,3623486,2,0.928,0.26384579038619993
101,2357895,2,0.929,0.23043009114265442
102,2357895,2,0.913,0.2757708308696747
103,2037610,2,0.932,0.19684685403108595
104,1807045,1,0.926,0.22534703159332276
105,2253040,1,0.947,0.18374181485176086
106,2468730,2,0.898,0.3217305091619492
107,2904019,2,0.917,0.2735889360308647
108,1559005,1,0.935,0.1999563559293747
109,2737437,2,0.923,0.2770166808366776
110,3561529,2,0.925,0.2431902306675911
111,1404567,2,0.937,0.19798818254470826
112,3574155,2,0.931,0.24839947873353957
113,3713455,1,0.929,0.21475958609580995
114,3354910,1,0.936,0.20600221115350723
115,1212114,2,0.93,0.20877692675590515
116,2879653,2,0.917,0.2575110671520233
117,1481890,1,0.93,0.20997342002391814
118,2648250,2,0.924,0.27607946455478666
119,2141615,2,0.934,0.20988628068566323
120,3972289,2,0.93,0.21746900570392608
121,1618630,1,0.932,0.19386718595027924
