Experiment 1 ,03_04_2020_03-12-44

Data shape and running
input_shape ,"(32, 32, 3)"
output_shape ,10
scaling ,255.0
epochs ,1
max_runtime,1
dataset_percentage,0.1
dataset,cifar10

Hyper parameters
activation_function ,Activation.elu
initial_max_nodes ,1
loss_function ,Loss.squared_hinge
optimizer ,Optimizer.SGD

GA parameters
population_size ,1
mating_pool ,1
mutation_rate,1.0

OUTPUT
epoch,accumulated_time,accuracy,loss
1,4.922281742095947,0.17,2.219280584335327
2,7.6994404792785645,0.326,1.7346369514465332
3,10.46859884262085,0.328,1.7992219734191894
4,13.244757652282715,0.322,1.9091952152252196
5,16.058918714523315,0.271,2.39814821434021
6,18.84907841682434,0.469,1.4361800947189332
7,21.749244213104248,0.39,1.7432436876296997
8,24.517402410507202,0.495,1.3704381103515626
9,27.346564292907715,0.495,1.4207348775863649
10,30.124723196029663,0.477,1.3908245854377748
11,32.88288116455078,0.522,1.3801558752059937
12,35.64903926849365,0.526,1.2335751581192016
13,38.48020100593567,0.531,1.3237338728904724
14,41.21335744857788,0.6,1.1086627354621887
15,43.98651599884033,0.622,1.0330900812149049
16,46.75867462158203,0.593,1.0920029163360596
17,49.55083417892456,0.571,1.2013869371414185
18,52.32999324798584,0.619,1.0547688236236572
19,55.107152223587036,0.628,1.046598963022232
20,57.84230875968933,0.627,1.091532257080078
21,60.665470123291016,0.658,1.0285007572174072
22,63.437628507614136,0.614,1.133921721458435
23,66.20678687095642,0.656,1.0302727508544922
24,68.97694540023804,0.587,1.2600688772201538
25,71.72210240364075,0.658,1.0509763622283936
26,74.55626463890076,0.651,1.0808124952316285
27,77.32842302322388,0.639,1.10894038105011
28,80.09658145904541,0.628,1.1844571814537048
29,82.89074110984802,0.554,1.558824725151062
30,85.71590280532837,0.662,1.1298605802059174
31,88.49206161499023,0.674,1.0889149990081788
32,91.27622103691101,0.678,1.0196953535079956
33,94.0643801689148,0.663,1.1652959423065186
34,96.89054203033447,0.626,1.365459259033203
35,99.65770030021667,0.692,1.0489157376289369
36,102.43785953521729,0.64,1.2674308266639709
37,105.19101691246033,0.677,1.074205099105835
38,107.96017527580261,0.66,1.1561807353496552
39,110.78433680534363,0.673,1.1763253240585327
40,113.54049444198608,0.676,1.057987091064453
41,116.32065343856812,0.656,1.2561327686309816
42,119.08681154251099,0.702,1.1051688203811645
43,121.91697335243225,0.646,1.324721158027649
44,124.68613171577454,0.689,1.2424759719371796
45,127.46429061889648,0.669,1.2688079075813294
46,130.23344898223877,0.692,1.1543107933998107
47,133.0306088924408,0.684,1.2808889684677125
48,135.81176805496216,0.684,1.2199379286766052
49,138.55092477798462,0.717,1.1113246583938599
50,141.32408332824707,0.653,1.3874351296424865
51,144.0922417640686,0.698,1.185981225013733
52,146.89840245246887,0.706,1.1753272733688354
53,149.6785614490509,0.669,1.4583831253051758
54,152.42371821403503,0.692,1.227705650806427
55,155.20787739753723,0.697,1.1276747651100159
56,158.0040373802185,0.7,1.195862829208374
57,160.77419590950012,0.694,1.2072456388473511
58,163.56435537338257,0.712,1.1653127570152282
59,166.33651423454285,0.707,1.1647421436309815
60,169.17267608642578,0.664,1.3888775067329406
61,171.95883560180664,0.677,1.2910292282104492
62,174.73699474334717,0.719,1.1931657295227052
63,177.51515340805054,0.714,1.2122099952697754
64,180.29431223869324,0.71,1.226936131477356
65,183.10847353935242,0.708,1.2350895977020264
66,185.8846321105957,0.713,1.3166906595230103
67,188.65879082679749,0.71,1.2644340357780457
68,191.42294907569885,0.715,1.241074047088623
69,194.24811053276062,0.696,1.3752102088928222
70,197.03826999664307,0.712,1.1141539978981019
71,199.79542803764343,0.709,1.1565872807502746
72,202.5735867023468,0.699,1.2150082750320434
73,205.40974879264832,0.697,1.3464481172561646
74,208.1789071559906,0.699,1.4023263368606567
75,210.95906615257263,0.701,1.3328422145843506
76,213.73522520065308,0.684,1.3918667259216309
77,216.52138447761536,0.696,1.2972209215164185
78,219.33754563331604,0.714,1.1859570183753967
79,222.10970401763916,0.697,1.4294747476577758
80,224.8978636264801,0.686,1.3654632205963135
