Experiment 3 ,26_04_2020_08-41-11

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,10
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,100
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,5
mating_pool ,5
mutation_rate,0.6

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,65187,3,0.924,0.25466671788692474
1,57585,3,0.933,0.21441998338699342
2,81993,3,0.915,0.2857391335368156
3,68905,3,0.932,0.20628248873353006
4,70229,4,0.931,0.22729936723411084
5,67344,4,0.926,0.2362936531752348
6,71969,4,0.939,0.22201299711316824
7,72693,4,0.936,0.2607404789030552
8,83085,4,0.935,0.2774386612176895
9,87689,4,0.917,0.2857766027450562
10,88613,3,0.936,0.2443395266830921
11,106245,3,0.923,0.27042848920822143
12,135643,4,0.951,0.2190776886641979
13,106595,3,0.933,0.23262623453140258
14,104640,2,0.941,0.19841313028335572
15,110081,4,0.933,0.27601375804841516
16,118271,2,0.928,0.23562034898996354
17,118610,3,0.948,0.19644412460923194
18,118610,3,0.917,0.2889975712299347
19,106189,2,0.944,0.19383915969729423
20,114336,3,0.924,0.25387516474723815
21,114336,3,0.936,0.22086834383010864
22,122735,2,0.936,0.20980152201652527
23,113704,2,0.929,0.2358138283789158
24,124229,3,0.935,0.22588937166333198
25,158741,3,0.938,0.2049492640942335
26,129084,4,0.938,0.2369365971684456
27,129084,4,0.941,0.22987484885752202
28,130148,3,0.939,0.23326019048690796
29,130148,3,0.926,0.23522029268741607
30,130148,3,0.944,0.2178121975660324
31,147813,3,0.934,0.2290798605978489
32,147813,3,0.943,0.2060531311482191
33,148847,3,0.939,0.22291207744181157
34,147813,3,0.944,0.20766514849662782
35,172276,3,0.948,0.21425431570410727
36,172276,3,0.939,0.22607145926356315
37,172128,3,0.936,0.21754011644423007
38,212237,3,0.938,0.22921340709924698
39,212237,3,0.942,0.2148490469157696
40,226394,3,0.95,0.19281352756917478
41,247020,2,0.944,0.18468901930749415
42,247020,2,0.946,0.17447222968935966
43,257190,2,0.947,0.18511358381807805
44,256219,2,0.951,0.17558739906549453
45,256219,2,0.941,0.19849137949943543
46,205427,2,0.947,0.18839757427573203
47,256219,2,0.947,0.19847313949465753
48,250379,2,0.945,0.20711382699012756
49,250379,2,0.948,0.19037327563762665
50,255051,2,0.947,0.1942288444712758
51,291759,2,0.946,0.19127083069086076
52,291759,2,0.947,0.18267332012951373
53,293463,2,0.947,0.18465405304729937
54,293463,2,0.951,0.18880586981773376
55,293463,2,0.946,0.205662451595068
56,315691,2,0.946,0.1841920474022627
57,335829,2,0.941,0.20014565509557725
58,329097,2,0.946,0.20340475241094827
59,387033,2,0.946,0.19213754622638227
60,431871,2,0.953,0.19905129928886892
61,431871,2,0.951,0.194813570022583
62,478383,2,0.947,0.20507256307452917
63,495471,2,0.946,0.19322150407731534
64,500151,2,0.95,0.19988147545605897
65,499506,2,0.949,0.18860391429066659
66,508823,2,0.955,0.17442444981634617
67,620079,2,0.951,0.1866285888105631
68,602510,2,0.955,0.18177021723240613
69,602510,2,0.95,0.1877798537015915
70,477355,2,0.949,0.19927114459127188
71,590276,2,0.953,0.15803078681975602
72,590276,2,0.946,0.194605030041188
73,574644,2,0.948,0.2273577346429229
74,574644,2,0.95,0.1871036392748356
75,574644,2,0.95,0.19484307915717364
76,503964,2,0.953,0.17771429142355918
77,816927,2,0.951,0.1780007007047534
78,1036553,2,0.948,0.1989256865605712
79,1036553,2,0.956,0.18003820436634124
80,1072435,2,0.955,0.1799085438400507
81,891205,1,0.95,0.17066243541240692
82,939991,2,0.954,0.16976847368478776
83,939991,2,0.958,0.1908618255071342
84,939991,2,0.948,0.1924536344707012
85,1107735,2,0.952,0.16788169956207274
86,1107735,2,0.953,0.17185698406398298
87,1107735,2,0.95,0.18916486199945212
88,1107735,2,0.949,0.1989516203328967
89,1030455,2,0.951,0.18067344730719925
90,1035449,3,0.948,0.20497755870223044
91,1035449,3,0.943,0.23580379581451416
92,1035449,3,0.949,0.1913096404373646
93,1066328,2,0.956,0.1750833155810833
94,1066328,2,0.954,0.18392354150116444
95,1405774,2,0.959,0.1831513938009739
96,1256110,1,0.954,0.17015091209113598
97,1221925,1,0.95,0.17186807638406754
98,1256110,1,0.95,0.16974897669255734
99,1182175,1,0.951,0.1789735204577446
100,1013635,1,0.949,0.17325637476146222
101,1051017,2,0.95,0.1785448534861207
102,1051017,2,0.954,0.1763922133333981
103,1051017,2,0.95,0.22517930219322443
104,874899,2,0.953,0.1743941007554531
105,1051017,2,0.948,0.16890648167580366
106,1208305,2,0.954,0.18582191952317953
107,1208305,2,0.948,0.20564750768244267
108,1213497,3,0.958,0.16026577361300587
109,1210109,3,0.951,0.17793262276798485
110,1208305,2,0.951,0.19680830200761557
111,1208305,2,0.951,0.18432847349718212
112,1328823,2,0.953,0.17677492982894183
113,1260085,1,0.952,0.1757216327339411
114,1441345,1,0.952,0.171534930087626
115,1798300,1,0.958,0.15980014836788178
116,1546285,1,0.948,0.17700698329508305
117,1228010,2,0.953,0.19051898094266653
118,1313895,2,0.951,0.20147172513604164
119,1313895,2,0.954,0.18927855230867863
120,1313895,2,0.955,0.190253659337759
121,1209221,2,0.959,0.16159121104702354
122,1014639,2,0.945,0.18949051708728076
123,1014639,2,0.951,0.19182023172825574
124,911007,2,0.949,0.219141727283597
125,797235,2,0.951,0.1899627824574709
126,707695,2,0.948,0.18795812463760375
127,707695,2,0.947,0.1796173792332411
128,707695,2,0.948,0.1847837870568037
129,707695,2,0.952,0.16966934239864348
130,738573,2,0.947,0.18545527392625807
