Experiment 2 ,22_03_2020_23-57-11

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.3

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,36580,46,0.911,0.28324547719955445
1,22270,28,0.899,0.32721288919448854
2,22270,28,0.903,0.31436463809013365
3,23860,30,0.91,0.3076114327907562
4,26245,33,0.9,0.31179220175743105
5,29425,37,0.894,0.3094166288375855
6,27835,35,0.899,0.2918417139053345
7,27835,35,0.906,0.31162975025177003
8,26245,33,0.898,0.3357346272468567
9,29425,37,0.907,0.3087347121238708
10,26245,33,0.899,0.33001205706596376
11,36580,46,0.907,0.30226189374923706
12,36580,46,0.911,0.2824428884983063
13,33400,42,0.91,0.2932331945896149
14,40555,51,0.904,0.2961449906826019
15,38965,49,0.904,0.2891221210956573
16,43735,55,0.914,0.2702070748806
17,46915,59,0.915,0.2772475817203522
18,33400,42,0.911,0.28430388140678403
19,42145,53,0.915,0.26953639936447144
20,44530,56,0.907,0.2790717918872833
21,41350,52,0.911,0.2800997724533081
22,41350,52,0.906,0.29441731309890745
23,50095,63,0.91,0.28610481786727904
24,54865,69,0.914,0.2746629881858826
25,70765,89,0.909,0.2783928680419922
26,77125,97,0.909,0.27578151822090147
27,81100,102,0.917,0.24578574156761168
28,74740,94,0.923,0.23917153334617614
29,57250,72,0.913,0.28370813155174257
30,21475,27,0.908,0.33205582189559935
31,18295,23,0.909,0.3223483076095581
32,24655,31,0.902,0.31417021131515505
33,21475,27,0.9,0.3109656181335449
34,20680,26,0.89,0.33214717388153076
35,27040,34,0.907,0.3012229027748108
36,27040,34,0.902,0.31438047647476197
37,30220,38,0.905,0.30534267711639407
38,30220,38,0.901,0.2929068546295166
39,38170,48,0.915,0.2882912061214447
40,34195,43,0.901,0.29717088866233826
41,42940,54,0.903,0.28059976744651793
42,36580,46,0.908,0.2992051405906677
43,42940,54,0.903,0.29967799806594847
44,33400,42,0.915,0.2823308420181274
45,34990,44,0.9,0.3032421567440033
46,37375,47,0.907,0.2931041786670685
47,33400,42,0.904,0.3092041256427765
48,37375,47,0.91,0.2946993660926819
49,37375,47,0.903,0.30173047304153444
50,33400,42,0.912,0.30269480204582216
51,38965,49,0.905,0.2910276620388031
52,42940,54,0.904,0.29967098450660706
53,42940,54,0.901,0.2985338203907013
54,42940,54,0.913,0.269477383852005
55,42940,54,0.915,0.27824144053459166
56,54865,69,0.911,0.28299671602249143
57,54865,69,0.907,0.2755612723827362
58,55660,70,0.912,0.2708070805072784
59,60430,76,0.918,0.2752697374820709
60,56455,71,0.905,0.28675662302970883
61,59635,75,0.914,0.26545776438713076
62,73150,92,0.921,0.2511387537717819
63,66790,84,0.916,0.25235922300815583
64,65200,82,0.908,0.27262836050987244
65,74740,94,0.91,0.25714917469024656
66,94615,119,0.917,0.2498464012145996
67,102565,129,0.913,0.26476287317276
68,123235,155,0.915,0.24915698492527008
69,123235,155,0.913,0.24558388805389406
70,139930,176,0.928,0.2281299604177475
71,162985,205,0.925,0.2293679885864258
72,162985,205,0.923,0.22907744812965394
73,201145,253,0.922,0.2239887490272522
74,227380,286,0.933,0.21853587716817857
