Summary ,14_04_2020_04-25-34
Lonely_Los_Exp_Loss_4

ACCURACY
Min val, 0.903
Max val, 0.956
Average stdev, 0.004135362
Stdev of stdev, 0.0024505756

LOSS
Min val, 0.15060173307359218
Max val, 0.3260476055145264
Average stdev, 0.013420023946438151
Stdev of stdev, 0.008152522030957378

PARAMETERS
Min val, 31810
Max val, 7124800
Average stdev, 528180.1337739268
Stdev of stdev, 403679.75321755954
