Experiment 2 ,23_04_2020_23-52-16

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,4
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,13
mating_pool ,13
mutation_rate,0.8

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,36121,4,0.909,0.3028545880317688
1,43095,3,0.909,0.2779635775089264
2,43095,3,0.916,0.2627450883388519
3,44738,3,0.91,0.2532578201293945
4,37630,4,0.922,0.26154328155517576
5,48698,3,0.915,0.22872979605197907
6,47872,3,0.918,0.270032928943634
7,52802,4,0.906,0.3025783014297485
8,48095,4,0.902,0.29634226965904237
9,68239,4,0.905,0.28455038142204286
10,59043,4,0.904,0.27915064585208893
11,63459,3,0.919,0.2595060099363327
12,72301,3,0.924,0.22816232419013976
13,76823,3,0.919,0.2526227266788483
14,91901,3,0.924,0.2692044897377491
15,93317,4,0.92,0.24246932578086852
16,112858,3,0.921,0.2234876502752304
17,81201,3,0.911,0.26617205810546873
18,101319,3,0.934,0.22356910413503647
19,118718,3,0.922,0.2203350658416748
20,100908,3,0.923,0.24635858154296875
21,100086,3,0.907,0.2686597718000412
22,182052,3,0.937,0.20775891262292862
23,178602,2,0.929,0.21518169021606445
24,196295,2,0.921,0.26584565281867983
25,171786,2,0.93,0.20589073932170868
26,209823,2,0.932,0.21535539901256562
27,189010,2,0.922,0.2263769998550415
28,218371,3,0.917,0.2679317525625229
29,218371,3,0.929,0.20618115389347078
30,234575,3,0.93,0.2161926782131195
31,261722,3,0.923,0.2250297902226448
32,326195,3,0.942,0.1927525441646576
33,294900,2,0.933,0.20535220193862916
34,337775,2,0.927,0.19936575639247894
35,334281,2,0.938,0.1964732588529587
36,359858,2,0.934,0.21362034767866134
37,437351,2,0.925,0.22924096801877022
38,409959,2,0.929,0.1939354744553566
39,515002,2,0.927,0.22405242335796355
40,534736,2,0.916,0.26111936005949976
41,546202,2,0.92,0.23079347470402717
42,791403,2,0.941,0.2084450559616089
43,538780,3,0.923,0.2534385802447796
44,672975,2,0.933,0.21286303591728212
45,510575,2,0.939,0.1922496199607849
46,521286,2,0.939,0.1868531973361969
47,517107,2,0.932,0.19331436842679978
48,509480,2,0.945,0.19914361843466757
49,594579,2,0.935,0.17739457738399506
50,714030,2,0.943,0.1964384584724903
51,714030,2,0.943,0.19058134180307387
52,625944,2,0.936,0.20422764015197753
53,1006015,2,0.946,0.18952032819390296
54,928133,2,0.937,0.18364997661113738
55,1047700,2,0.935,0.19832471054792405
56,899642,2,0.935,0.20231285774707794
57,1154745,2,0.938,0.1871424241065979
58,1316147,2,0.935,0.20692244732379914
59,1151170,1,0.937,0.20528527009487152
60,1516707,2,0.933,0.20921408480405806
61,927492,2,0.938,0.18516604948043824
62,1769375,2,0.937,0.2156652337908745
63,2155731,2,0.935,0.21342352676391602
64,908375,2,0.927,0.2555532047450542
65,818509,2,0.931,0.20943531662225723
66,669345,2,0.929,0.22444639986753465
67,587425,2,0.943,0.1894047232568264
68,1204105,2,0.933,0.18580978870391845
69,592625,2,0.922,0.23464360958337785
70,1203640,1,0.945,0.20766964614391326
71,1854745,1,0.935,0.19027839028835297
72,1996255,1,0.946,0.1747021259665489
73,1954915,1,0.937,0.20109422743320465
74,1945375,1,0.939,0.19317938488721847
75,2419990,1,0.924,0.240715536236763
76,2850085,1,0.944,0.17439084738492966
77,2041570,1,0.94,0.19819261085987092
78,2850085,1,0.939,0.1874836727976799
79,2592505,1,0.93,0.21757680338621138
80,2317435,1,0.947,0.17052670618891716
81,2014540,1,0.929,0.1969200662970543
82,2490745,1,0.924,0.24651565551757812
83,2015335,1,0.939,0.1827846249938011
84,2445430,1,0.944,0.16992066317796709
85,2648155,1,0.948,0.18018301022052766
86,2879500,1,0.933,0.2002080037891865
87,2258605,1,0.942,0.1665822331905365
88,2881885,1,0.941,0.18366025531291963
89,4854280,1,0.924,0.25110390079021455
90,3025780,1,0.938,0.19670668268203736
91,2765815,1,0.945,0.18941879203915596
92,4013170,1,0.935,0.2254846538901329
93,3765925,1,0.943,0.17183363308012486
94,5016460,1,0.943,0.2032181708216667
95,4008400,1,0.947,0.18391905036568643
96,4811350,1,0.94,0.182674569606781
97,4611010,1,0.941,0.1939969515800476
98,4370920,1,0.942,0.2128293423652649
99,3349345,1,0.934,0.20937610805034637
100,5043490,1,0.925,0.24203130507469178
101,4330375,1,0.935,0.2254656154513359
102,5013280,1,0.934,0.2102231751680374
103,3874840,1,0.943,0.17962542754411698
104,4318450,1,0.932,0.22747783786058426
105,4318450,1,0.94,0.18909579738974572
106,5563420,1,0.937,0.232079790443182
107,6619180,1,0.918,0.23233327913284302
108,3545710,1,0.937,0.20226090797781945
109,4391590,1,0.935,0.2160993745326996
110,3002725,1,0.945,0.17698287057876588
111,3720610,1,0.939,0.2045076215863228
112,3720610,1,0.939,0.19874722257256508
113,3405790,1,0.939,0.18088515163958072
114,3769105,1,0.935,0.20003064167499543
115,4940140,1,0.942,0.19647469237446785
116,4139575,1,0.93,0.23821694582700728
117,3758770,1,0.939,0.197060191988945
118,4762060,1,0.93,0.21139635739475487
119,3901870,1,0.938,0.1844292492866516
120,5378980,1,0.946,0.18263579109311104
121,3761155,1,0.92,0.25031104999780657
122,3374785,1,0.907,0.30125556647777557
123,4282675,1,0.948,0.20562277829647063
124,4219870,1,0.936,0.21145600306987763
