Summary ,21_03_2020_06-40-57

ACCURACY
Min val, 0.898
Max val, 0.954
Average stdev, 0.0053938692
Stdev of stdev, 0.003226921

LOSS
Min val, 0.15689542481303215
Max val, 0.37136024022102354
Average stdev, 0.018188109720667162
Stdev of stdev, 0.010947518294337343

PARAMETERS
Min val, 21111
Max val, 2486375
Average stdev, 192484.76171439805
Stdev of stdev, 150411.61792350968
