Experiment 1 ,21_03_2020_03-40-57

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,layers_no,accuracy,loss
0,37967,2,0.909,0.2805031337738037
1,43791,2,0.919,0.2607745656967163
2,45815,3,0.898,0.299888053894043
3,57833,3,0.914,0.2736749931573868
4,51859,3,0.909,0.2745672510266304
5,58943,2,0.917,0.2482205810546875
6,51813,3,0.921,0.2419790689945221
7,57870,3,0.913,0.2568170944452286
8,56772,4,0.92,0.2614211821556091
9,50763,3,0.911,0.25296972441673277
10,52163,4,0.918,0.2542895884513855
11,70268,4,0.921,0.2416185154914856
12,59541,4,0.919,0.26552513349056245
13,96191,4,0.925,0.24376960903406142
14,57196,3,0.916,0.2647229299545288
15,97915,3,0.917,0.2683011393547058
16,77582,3,0.921,0.2689701008796692
17,78986,3,0.926,0.24907034778594972
18,134603,3,0.923,0.24891949355602264
19,90034,3,0.927,0.2249039346575737
20,91139,4,0.932,0.2198525156676769
21,95969,3,0.933,0.21804223918914795
22,97761,4,0.924,0.21932058620452882
23,117875,3,0.938,0.20807202208042144
24,118211,3,0.925,0.20625297391414643
25,95622,2,0.935,0.20744413089752198
26,134517,4,0.918,0.25978146278858183
27,139649,4,0.935,0.20510329985618592
28,189319,2,0.939,0.18840654891729355
29,230191,3,0.941,0.20553232824802398
30,159179,3,0.926,0.23497693818807602
31,288705,2,0.938,0.20752513948082923
32,306543,2,0.929,0.21074305307865143
33,370975,2,0.943,0.1788835408091545
34,290310,2,0.94,0.19666234356164933
35,383799,2,0.945,0.18602726429700853
36,383799,2,0.951,0.17196863266825677
37,362337,2,0.945,0.176043006837368
38,582095,2,0.936,0.20355256363749505
39,383405,2,0.944,0.20429820108413696
40,480637,2,0.941,0.18958814948797226
41,566293,2,0.941,0.1873158258497715
42,407328,2,0.937,0.232559876203537
43,425733,2,0.938,0.1914216977059841
44,709879,2,0.929,0.24747732675075532
45,389727,2,0.945,0.1831455480158329
46,375355,2,0.937,0.21433715438842774
47,813750,2,0.933,0.2328843740466982
48,784475,2,0.938,0.21189315700531006
49,706395,2,0.943,0.1824788464307785
50,892545,2,0.935,0.22262483140826225
51,464931,2,0.926,0.2415710590481758
52,862883,2,0.939,0.22075968623161316
53,526455,2,0.931,0.22597574898600578
54,592463,2,0.934,0.23564612984657288
55,575112,2,0.935,0.22462114000320435
56,952154,2,0.942,0.21741261890530586
57,1097795,2,0.928,0.24668782165646552
58,742860,2,0.929,0.252061446249485
59,794639,2,0.929,0.23793850880861284
60,433390,2,0.934,0.22293485826253892
61,987547,2,0.93,0.2619762777239084
62,967594,2,0.929,0.2365675704330206
63,630365,2,0.931,0.26299751198291776
64,515099,3,0.925,0.2919790940284729
65,498959,2,0.942,0.18857656186819077
66,645567,2,0.931,0.2635346348583698
67,428735,2,0.939,0.21245824077725411
68,431595,2,0.942,0.17083819517493248
69,487819,3,0.936,0.23513413947820663
70,381695,2,0.936,0.20045154890418052
71,650327,2,0.944,0.18346525788307189
72,650327,2,0.943,0.20048732632398605
73,552492,2,0.948,0.18211736923456193
74,854944,2,0.951,0.17721108205616473
75,840548,2,0.941,0.2250797463580966
76,516022,2,0.935,0.20051849800348281
77,1004145,2,0.933,0.24757002300024034
78,524358,2,0.934,0.20116814371943473
79,1004145,2,0.944,0.19335394230484962
80,1099700,2,0.929,0.24129584285616876
81,873950,2,0.927,0.24342869991064073
82,1396385,2,0.946,0.18102824890613556
83,1396385,2,0.944,0.19462650108337404
84,1732521,2,0.938,0.21438635334372522
85,921085,2,0.932,0.21847100764513017
86,921085,2,0.932,0.2633485126197338
87,857289,2,0.941,0.18878228214383125
88,954255,2,0.942,0.22089812856912613
89,1237995,2,0.928,0.2526044408977032
90,1174005,2,0.947,0.21248923987150192
91,958335,2,0.94,0.2225605219602585
92,869255,3,0.94,0.17645279505848885
93,1453040,2,0.937,0.22878967237472533
94,987435,2,0.946,0.19707626685500146
95,968415,2,0.946,0.18533571664243936
96,1209203,3,0.937,0.2346999405026436
97,1442367,2,0.937,0.22106003799289464
98,1274152,3,0.919,0.27870684069395063
99,1094949,2,0.932,0.2316851660013199
100,636381,2,0.944,0.1932321397960186
101,954831,2,0.929,0.21773362389206885
