Experiment 2 ,03_04_2020_01-10-38

Data shape and running
input_shape ,"(28, 28, 1)"
output_shape ,10
scaling ,255.0
epochs ,1
max_runtime,1
dataset_percentage,0.1
dataset,fashion_mnist

Hyper parameters
activation_function ,Activation.elu
initial_max_nodes ,1
loss_function ,Loss.squared_hinge
optimizer ,Optimizer.SGD

GA parameters
population_size ,1
mating_pool ,1
mutation_rate,1.0

OUTPUT
epoch,accumulated_time,accuracy,loss
1,4.644265651702881,0.634,0.9070382256507874
2,7.621435880661011,0.689,0.8581500270366669
3,10.59760594367981,0.782,0.5760830497741699
4,13.578776359558105,0.764,0.6258596630096436
5,16.577948331832886,0.805,0.5030056335926056
6,19.573119401931763,0.834,0.494142941236496
7,22.559290170669556,0.853,0.41795572328567504
8,25.54046058654785,0.824,0.49619278621673585
9,28.52363157272339,0.863,0.3955100951194763
10,31.498801469802856,0.865,0.390860631942749
11,34.48497247695923,0.894,0.3511825466156006
12,37.46414279937744,0.848,0.4172428960800171
13,40.457314014434814,0.886,0.3538786985874176
14,43.45048522949219,0.89,0.3570353000164032
15,46.43065571784973,0.874,0.42289672803878786
16,49.42282700538635,0.889,0.3563493421077728
17,52.42499852180481,0.88,0.3745196363925934
18,55.41716957092285,0.865,0.4036670215129852
19,58.41334104537964,0.891,0.3681435514688492
20,61.407512187957764,0.891,0.34156696128845215
21,64.39268279075623,0.879,0.3576633131504059
22,67.40185523033142,0.895,0.359430962562561
23,70.40102672576904,0.874,0.3866916862726212
24,73.391197681427,0.885,0.39520758247375487
25,76.3773684501648,0.898,0.35331978058815
26,79.35853886604309,0.9,0.34593104958534243
27,82.3527102470398,0.895,0.33253500163555144
28,85.34388136863708,0.895,0.34254737746715547
29,88.32705187797546,0.893,0.36288922333717344
30,91.31022238731384,0.89,0.3796374105215073
31,94.31339430809021,0.864,0.5139781908988953
32,97.30056524276733,0.901,0.3679535638988018
33,100.28073573112488,0.897,0.41611020588874814
34,103.26590633392334,0.895,0.364889536857605
35,106.25307750701904,0.898,0.33041386112570764
36,109.250248670578,0.874,0.5182616618871689
37,112.23241925239563,0.9,0.3832761589884758
38,115.22759056091309,0.891,0.3895075913667679
39,118.2317624092102,0.896,0.4126147097349167
40,121.21893334388733,0.908,0.38454898017644884
41,124.1871030330658,0.891,0.47468222153186795
42,127.17527389526367,0.898,0.37957271134853365
43,130.17544555664062,0.897,0.3720644790828228
44,133.15461587905884,0.897,0.3607852101176977
45,136.14178681373596,0.906,0.37962618248164653
46,139.11595678329468,0.897,0.47402932126820085
47,142.10512781143188,0.903,0.42828556659817696
48,145.13330125808716,0.897,0.45351672677695753
49,148.3244833946228,0.899,0.4697920341193676
50,151.50966572761536,0.895,0.4643423064947128
51,154.59184217453003,0.9,0.4145005560666323
52,157.6440167427063,0.898,0.4284459199756384
53,160.65918922424316,0.902,0.41981795252859594
54,163.70136308670044,0.907,0.4543432509973645
55,166.70853519439697,0.903,0.4545155430436134
56,169.761709690094,0.896,0.5787101097106934
57,172.885888338089,0.902,0.44453359515219926
58,176.05907011032104,0.9,0.48930296352505687
59,179.19724941253662,0.9,0.5305810097157955
60,182.37143111228943,0.905,0.43380727153271437
61,185.5296115875244,0.901,0.4949615688100457
62,188.58278608322144,0.898,0.5031316698044539
63,191.6299605369568,0.902,0.48452190613746643
64,194.65813398361206,0.903,0.4826528677344322
65,197.7193088531494,0.899,0.5198037064671517
66,200.77648377418518,0.898,0.5031445624232292
67,203.99866795539856,0.895,0.5688995229750872
68,207.16684913635254,0.899,0.5242144278883935
69,210.39203357696533,0.906,0.49846149746328594
70,213.54421401023865,0.9,0.46787580928206446
71,216.7093951702118,0.903,0.5145421975255012
72,219.81257247924805,0.898,0.5353820078670979
73,223.04475736618042,0.891,0.5410251897573471
74,226.1119327545166,0.905,0.4762347805798054
75,229.11510467529297,0.888,0.6007445016503334
76,232.25128412246704,0.905,0.5386971486024559
77,235.33646035194397,0.899,0.5446224435418844
78,238.40363597869873,0.893,0.5462658776640892
79,241.45381021499634,0.899,0.5487269833087921
80,244.52998614311218,0.903,0.4956201217919588
