Experiment 2 ,24_03_2020_02-48-30

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.2

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,20680,26,0.9,0.325689088344574
1,25450,32,0.895,0.32827558851242067
2,20680,26,0.897,0.3226842529773712
3,20680,26,0.91,0.32185044050216677
4,23860,30,0.907,0.31257982802391054
5,23860,30,0.893,0.33161353063583376
6,23860,30,0.899,0.3251828157901764
7,23860,30,0.898,0.33520563888549804
8,25450,32,0.906,0.30308836007118223
9,25450,32,0.901,0.3000240280628204
10,27040,34,0.905,0.32130375385284426
11,27040,34,0.911,0.29458817529678344
12,23860,30,0.904,0.32072995042800906
13,20680,26,0.893,0.3245062701702118
14,27835,35,0.905,0.3037206492424011
15,27835,35,0.909,0.3030546491146088
16,22270,28,0.892,0.3301999499797821
17,16705,21,0.897,0.3428529028892517
18,16705,21,0.896,0.3383813843727112
19,13525,17,0.894,0.36014657306671144
20,16705,21,0.89,0.33976813793182375
21,16705,21,0.9,0.3397038736343384
22,19885,25,0.892,0.34943958139419556
23,14320,18,0.897,0.3414578649997711
24,14320,18,0.89,0.34753631067276003
25,12730,16,0.88,0.3741167893409729
26,15115,19,0.897,0.34254588651657103
27,15115,19,0.901,0.33598588371276855
28,15115,19,0.9,0.3361467580795288
29,10345,13,0.881,0.3735685546398163
30,10345,13,0.89,0.36940406036376955
31,10345,13,0.89,0.3834319500923157
32,12730,16,0.881,0.3913980760574341
33,14320,18,0.894,0.34320711135864257
34,14320,18,0.889,0.35977954196929934
35,14320,18,0.902,0.3357355744838715
36,12730,16,0.896,0.3652009618282318
37,15115,19,0.886,0.36142060947418214
38,15115,19,0.889,0.35210997438430786
39,15115,19,0.901,0.3365965099334717
40,14320,18,0.895,0.3522298014163971
41,14320,18,0.891,0.34951665210723876
42,17500,22,0.911,0.32547686553001404
43,19090,24,0.899,0.3312860505580902
44,11935,15,0.886,0.35870527124404905
45,13525,17,0.889,0.3686887092590332
46,18295,23,0.905,0.330142692565918
47,15115,19,0.895,0.3402615242004395
48,18295,23,0.9,0.3345466389656067
49,19090,24,0.902,0.3301978430747986
50,16705,21,0.911,0.32027051067352297
51,17500,22,0.899,0.35456161737442016
52,17500,22,0.913,0.31820704936981203
53,17500,22,0.893,0.3485999007225037
54,15910,20,0.902,0.3361853227615356
55,17500,22,0.89,0.3471681594848633
56,15115,19,0.896,0.3417358658313751
57,22270,28,0.905,0.3153296105861664
58,23065,29,0.906,0.3051450092792511
59,22270,28,0.898,0.309743346452713
60,22270,28,0.896,0.33237614917755126
61,22270,28,0.9,0.3204456295967102
62,21475,27,0.896,0.3259444713592529
63,20680,26,0.893,0.3528259563446045
64,20680,26,0.892,0.3337320108413696
65,18295,23,0.904,0.31932935953140257
66,19885,25,0.894,0.3304567651748657
67,20680,26,0.897,0.3234765887260437
68,20680,26,0.896,0.34357007789611815
69,16705,21,0.897,0.3349368185997009
70,25450,32,0.902,0.30586814832687376
71,25450,32,0.897,0.3212170133590698
72,26245,33,0.888,0.3356617693901062
73,27040,34,0.897,0.3117231514453888
74,27040,34,0.906,0.31669638013839724
75,32605,41,0.904,0.2990738487243652
76,32605,41,0.904,0.32017303323745727
77,32605,41,0.916,0.2779914059638977
78,39760,50,0.909,0.2896728446483612
79,40555,51,0.91,0.2862579913139343
80,42940,54,0.907,0.276562967300415
81,42940,54,0.905,0.29074398612976077
82,31015,39,0.896,0.33321891260147096
83,31015,39,0.905,0.30472191619873046
84,29425,37,0.907,0.3017911434173584
85,28630,36,0.912,0.3067041194438934
86,29425,37,0.895,0.3174831459522247
87,34990,44,0.909,0.31874267864227296
88,34990,44,0.908,0.28845287704467776
89,34990,44,0.907,0.29306246972084044
90,34990,44,0.91,0.2787364037036896
91,34990,44,0.915,0.28348304104804994
92,34990,44,0.904,0.3011472806930542
93,31810,40,0.911,0.2951497745513916
94,27040,34,0.904,0.291352650642395
95,34990,44,0.911,0.2977343854904175
96,34990,44,0.91,0.2967073502540588
97,51685,65,0.913,0.28447780609130857
98,38965,49,0.908,0.2890528080463409
99,51685,65,0.916,0.2586597876548767
100,51685,65,0.914,0.2663106465339661
101,51685,65,0.921,0.264620436668396
102,51685,65,0.91,0.2893736393451691
103,40555,51,0.893,0.3155023856163025
104,52480,66,0.914,0.2772046890258789
105,59635,75,0.915,0.2568121702671051
106,62020,78,0.915,0.25472105622291563
107,62020,78,0.914,0.25916697311401365
108,77125,97,0.906,0.27195552468299866
109,49300,62,0.91,0.27716658329963684
110,49300,62,0.915,0.2805825583934784
111,62020,78,0.916,0.2689969494342804
112,69175,87,0.916,0.26442731618881227
113,81895,103,0.919,0.24908865523338317
114,49300,62,0.92,0.2683964669704437
115,50890,64,0.903,0.28552597045898437
116,62020,78,0.917,0.25426892447471616
117,48505,61,0.911,0.2879107506275177
118,50890,64,0.909,0.2851359121799469
119,50890,64,0.911,0.2815832850933075
120,51685,65,0.915,0.26561270737648013
121,51685,65,0.913,0.2638256723880768
122,61225,77,0.915,0.2706463129520416
123,51685,65,0.918,0.2677269420623779
124,51685,65,0.91,0.280940336227417
125,61225,77,0.921,0.25304871988296507
126,63610,80,0.923,0.26114247226715087
