Summary ,15_04_2020_08-58-05
Lonely_Los_Overall_Exp_4

ACCURACY
Min val, 0.875
Max val, 0.954
Average stdev, 0.005837196
Stdev of stdev, 0.0037308685

LOSS
Min val, 0.1584533520936966
Max val, 0.4021815438270569
Average stdev, 0.019086945313628232
Stdev of stdev, 0.014325710935732231

PARAMETERS
Min val, 8755
Max val, 4632475
Average stdev, 314667.1593686991
Stdev of stdev, 249258.07399219554
