Experiment 1 ,19_04_2020_22-21-48

Data shape and running
input_shape ,"(28, 28)"
output_shape ,10
scaling ,255.0
epochs ,5
max_runtime,3600
dataset_percentage,0.1
dataset,mnist

Hyper parameters
activation_function ,Activation.relu
initial_max_nodes ,50
loss_function ,Loss.sparse_categorical_crossentropy
optimizer ,Optimizer.Adam

GA parameters
population_size ,10
mating_pool ,10
mutation_rate,0.8

OUTPUT
generation_no,params_no,neurons_no,accuracy,loss
0,37375,47,0.905,0.29751039314270017
1,46915,59,0.906,0.2970985279083252
2,45325,57,0.912,0.27634867644309996
3,52480,66,0.917,0.2751285638809204
4,58840,74,0.909,0.28437303519248963
5,65995,83,0.917,0.26201322507858277
6,65995,83,0.913,0.2552831177711487
7,80305,101,0.913,0.248432324051857
8,81895,103,0.919,0.25653755640983583
9,92230,116,0.925,0.24359866309165953
10,93025,117,0.914,0.26859894847869875
11,110515,139,0.919,0.23906359934806823
12,104155,131,0.924,0.2555071586370468
13,116875,147,0.924,0.23194576716423035
14,139930,176,0.922,0.2261308923959732
15,148675,187,0.928,0.23311767494678498
16,155035,195,0.922,0.22859039783477783
17,189220,238,0.923,0.244377987742424
18,195580,246,0.927,0.22151804077625276
19,195580,246,0.926,0.2211963721513748
20,284620,358,0.926,0.2211187413930893
21,356170,448,0.934,0.20877662348747253
22,356170,448,0.944,0.19334004652500153
23,365710,460,0.931,0.20751874172687532
24,461110,580,0.935,0.20045946216583252
25,480190,604,0.936,0.186911994099617
26,615340,774,0.933,0.20030034029483795
27,720280,906,0.928,0.20764819586277009
28,764800,962,0.935,0.1961408413052559
29,764800,962,0.942,0.18551388746500017
30,845095,1063,0.947,0.1702907252907753
31,879280,1106,0.932,0.2240514565706253
32,1260085,1585,0.94,0.1848144547045231
33,1096315,1379,0.943,0.1735727671980858
34,1187740,1494,0.943,0.17421149757504464
35,1337200,1682,0.941,0.1653524316251278
36,1698130,2136,0.946,0.1780963928103447
37,1531975,1927,0.947,0.17374101614952087
38,1602730,2016,0.94,0.19181638658046724
39,2088475,2627,0.948,0.17616060143709183
40,1872235,2355,0.946,0.18410646083950996
41,1537540,1934,0.942,0.18209564447402954
42,1863490,2344,0.937,0.19590102016925812
43,2926405,3681,0.953,0.16363665610551834
44,1816585,2285,0.956,0.17583809721469879
45,2517775,3167,0.94,0.18345303896069526
46,3222940,4054,0.944,0.18643728280067443
47,2645770,3328,0.952,0.16587171015143395
48,2255425,2837,0.938,0.21587278717756272
49,3059965,3849,0.943,0.17856581565737725
50,2712550,3412,0.951,0.16860997188091278
51,2995570,3768,0.927,0.2498666700422764
52,3356500,4222,0.945,0.1879136757850647
53,3211810,4040,0.943,0.17476976535469294
54,3044860,3830,0.947,0.19051643854379655
55,3361270,4228,0.94,0.18766504415869714
56,2354800,2962,0.949,0.168909165173769
57,3369220,4238,0.934,0.2033097069263458
58,2637820,3318,0.944,0.1918110671043396
59,3271435,4115,0.936,0.20449862998723983
60,1893700,2382,0.941,0.17559223340451718
61,3184780,4006,0.944,0.20348731523752212
62,2966950,3732,0.936,0.225663529753685
63,2433505,3061,0.931,0.22721183508634568
64,2872345,3613,0.94,0.20255603516101836
65,3073480,3866,0.941,0.1788656060695648
